sample,M3,sec
1,172,0.0009899139404296875
4,160,0.0019989013671875
7,169,0.0029935836791992188
10,170,0.003983020782470703
13,168,0.004984378814697266
16,163,0.004984378814697266
19,164,0.006178379058837891
22,164,0.0071561336517333984
25,161,0.00817728042602539
28,163,0.009174585342407227
31,162,0.010185718536376953
34,164,0.010185718536376953
37,166,0.011156082153320312
40,166,0.012157440185546875
43,166,0.01317739486694336
46,168,0.014157533645629883
49,164,0.014157533645629883
52,164,0.015271425247192383
55,165,0.0164337158203125
58,163,0.017405033111572266
61,166,0.01840806007385254
64,165,0.01840806007385254
67,161,0.019405603408813477
70,167,0.02042698860168457
73,161,0.021425962448120117
76,171,0.022426128387451172
79,166,0.022426128387451172
82,163,0.023425579071044922
85,163,0.025012493133544922
88,164,0.025012493133544922
91,164,0.02621626853942871
94,159,0.02621626853942871
97,167,0.0272216796875
100,167,0.0272216796875
103,164,0.028218507766723633
106,168,0.028218507766723633
109,165,0.02921772003173828
112,162,0.02921772003173828
115,171,0.03021550178527832
118,165,0.03021550178527832
121,164,0.031216859817504883
124,172,0.03222060203552246
127,166,0.03222060203552246
130,171,0.03321981430053711
133,164,0.03321981430053711
136,167,0.03422117233276367
139,168,0.03543543815612793
142,164,0.03543543815612793
145,166,0.03658914566040039
148,166,0.037587881088256836
151,163,0.03857922554016113
154,164,0.03957939147949219
157,166,0.0400850772857666
160,163,0.041123390197753906
163,162,0.04213428497314453
166,163,0.04313158988952637
169,165,0.04313158988952637
172,167,0.044133663177490234
175,167,0.04513239860534668
178,165,0.046338558197021484
181,165,0.047328948974609375
184,166,0.04832720756530762
187,166,0.04832720756530762
190,166,0.04932761192321777
193,163,0.051346778869628906
196,163,0.05232739448547363
199,165,0.05232739448547363
202,165,0.05333304405212402
205,166,0.054331064224243164
208,168,0.054331064224243164
211,165,0.055451393127441406
214,168,0.05661177635192871
217,168,0.05661177635192871
220,165,0.0576624870300293
223,162,0.0576624870300293
226,163,0.05864834785461426
229,164,0.05864834785461426
232,163,0.05963015556335449
235,166,0.060631513595581055
238,162,0.060631513595581055
241,166,0.06163334846496582
244,162,0.06163334846496582
247,169,0.06263232231140137
250,169,0.06263232231140137
253,169,0.06363224983215332
256,160,0.06363224983215332
259,166,0.06463098526000977
262,163,0.06463098526000977
265,166,0.06580758094787598
268,164,0.06580758094787598
271,163,0.06694769859313965
274,169,0.06794238090515137
277,164,0.06794238090515137
280,165,0.06998252868652344
283,162,0.07096529006958008
286,165,0.07195115089416504
289,165,0.0739445686340332
292,166,0.0739445686340332
295,162,0.07494115829467773
298,165,0.07494115829467773
301,163,0.07612776756286621
304,162,0.07612776756286621
307,163,0.07711458206176758
310,169,0.07711458206176758
313,167,0.07813358306884766
316,165,0.07813358306884766
319,165,0.07913565635681152
322,163,0.07913565635681152
325,162,0.0811150074005127
328,163,0.0811150074005127
331,168,0.08212161064147949
334,169,0.08212161064147949
337,163,0.08312225341796875
340,164,0.08312225341796875
343,166,0.08415389060974121
346,168,0.08415389060974121
349,169,0.08532452583312988
352,163,0.08532452583312988
355,162,0.0864725112915039
358,167,0.08744525909423828
361,165,0.08744525909423828
364,167,0.08844709396362305
367,165,0.08844709396362305
370,165,0.08945608139038086
373,166,0.09045243263244629
376,169,0.09145164489746094
379,161,0.09145164489746094
382,168,0.09245085716247559
385,169,0.09344625473022461
388,166,0.09344625473022461
391,167,0.09487438201904297
394,162,0.09487438201904297
397,162,0.09597659111022949
400,162,0.0970463752746582
403,168,0.09805488586425781
406,164,0.0990457534790039
409,165,0.10004615783691406
412,164,0.1010277271270752
415,166,0.10202860832214355
418,165,0.10404396057128906
421,167,0.10516047477722168
424,167,0.10724949836730957
427,165,0.10823202133178711
430,164,0.10923242568969727
433,163,0.11023545265197754
436,170,0.11125016212463379
439,162,0.11223459243774414
442,163,0.11423420906066895
445,160,0.1154031753540039
448,162,0.1154031753540039
451,164,0.1165781021118164
454,166,0.11757946014404297
457,165,0.1185755729675293
460,163,0.1185755729675293
463,170,0.11959719657897949
466,165,0.12157273292541504
469,168,0.1225745677947998
472,171,0.12357664108276367
475,165,0.12457537651062012
478,165,0.12457537651062012
481,163,0.1258077621459961
484,160,0.12692642211914062
487,162,0.1279301643371582
490,165,0.12893319129943848
493,166,0.12992620468139648
496,166,0.13092803955078125
499,167,0.13092803955078125
502,165,0.1319289207458496
505,166,0.13292717933654785
508,160,0.13422632217407227
511,164,0.13526535034179688
514,159,0.13649439811706543
517,161,0.13649439811706543
520,167,0.13751697540283203
523,166,0.13851618766784668
526,164,0.13949346542358398
529,158,0.14052224159240723
532,165,0.14249491691589355
535,166,0.14349651336669922
538,167,0.14449477195739746
541,167,0.145674467086792
544,164,0.1468513011932373
547,168,0.1478872299194336
550,164,0.14886975288391113
553,164,0.14985132217407227
556,165,0.15135812759399414
559,167,0.15236616134643555
562,161,0.15236616134643555
565,164,0.1533677577972412
568,167,0.1543896198272705
571,164,0.1543896198272705
574,168,0.15538907051086426
577,168,0.15662598609924316
580,166,0.15662598609924316
583,164,0.15762591361999512
586,165,0.15862298011779785
589,162,0.15862298011779785
592,166,0.15964365005493164
595,166,0.16062569618225098
598,169,0.16062569618225098
601,162,0.16165733337402344
604,165,0.16264700889587402
607,161,0.16362476348876953
610,166,0.1646263599395752
613,167,0.1657857894897461
616,167,0.1669321060180664
619,164,0.16790199279785156
622,159,0.16893410682678223
625,164,0.16992735862731934
628,162,0.17090415954589844
631,164,0.1719043254852295
634,165,0.17292547225952148
637,168,0.1739034652709961
640,164,0.17492270469665527
643,170,0.17610597610473633
646,159,0.177079439163208
649,166,0.1780843734741211
652,166,0.1780843734741211
655,163,0.17908620834350586
658,172,0.17908620834350586
661,167,0.18008971214294434
664,166,0.1821117401123047
667,163,0.1821117401123047
670,171,0.18310189247131348
673,163,0.18407940864562988
676,166,0.18515706062316895
679,166,0.18515706062316895
682,161,0.18626022338867188
685,168,0.18725323677062988
688,165,0.188232421875
691,168,0.18926191329956055
694,166,0.19123578071594238
697,163,0.19123578071594238
700,165,0.19223594665527344
703,161,0.1932387351989746
706,166,0.19424986839294434
709,166,0.19550085067749023
712,173,0.19669747352600098
715,165,0.1976947784423828
718,165,0.19867539405822754
721,166,0.19867539405822754
724,165,0.19969797134399414
727,164,0.19969797134399414
730,169,0.20069670677185059
733,164,0.20069670677185059
736,163,0.2016913890838623
739,163,0.2026975154876709
742,166,0.20369434356689453
745,165,0.20469331741333008
748,162,0.20469331741333008
751,165,0.2058699131011963
754,166,0.20697259902954102
757,164,0.20894742012023926
760,166,0.21097612380981445
763,163,0.21194839477539062
766,162,0.2129499912261963
769,164,0.2129499912261963
772,163,0.21395373344421387
775,163,0.21496248245239258
778,164,0.21496248245239258
781,161,0.21619153022766113
784,166,0.21619153022766113
787,161,0.2171919345855713
790,164,0.21820807456970215
793,166,0.21923542022705078
796,165,0.2202444076538086
799,161,0.22124671936035156
802,166,0.22224926948547363
805,162,0.22224926948547363
808,171,0.22333621978759766
811,164,0.22425246238708496
814,158,0.22545766830444336
817,166,0.22668886184692383
820,168,0.22668886184692383
823,163,0.22768616676330566
826,165,0.22868895530700684
829,163,0.22968697547912598
832,167,0.22968697547912598
835,163,0.23078632354736328
838,165,0.23177504539489746
841,166,0.23268675804138184
844,166,0.2336864471435547
847,169,0.2336864471435547
850,166,0.23468780517578125
853,165,0.23590993881225586
856,165,0.23590993881225586
859,167,0.2370302677154541
862,161,0.2380375862121582
865,167,0.2380375862121582
868,162,0.23903656005859375
871,167,0.24002861976623535
874,168,0.24102783203125
877,167,0.24102783203125
880,167,0.24202990531921387
883,162,0.2430419921875
886,162,0.2430419921875
889,167,0.24403095245361328
892,168,0.24403095245361328
895,166,0.2452387809753418
898,162,0.2452387809753418
901,169,0.2463665008544922
904,167,0.24744319915771484
907,167,0.24895691871643066
910,167,0.24995779991149902
913,169,0.2509579658508301
916,165,0.2519547939300537
919,163,0.2529580593109131
922,166,0.25395774841308594
925,169,0.2549552917480469
928,167,0.2549552917480469
931,167,0.2561321258544922
934,163,0.257457971572876
937,162,0.2585587501525879
940,164,0.2585587501525879
943,164,0.25996947288513184
946,162,0.26148223876953125
949,165,0.26248836517333984
952,167,0.26248836517333984
955,160,0.2634921073913574
958,163,0.2644820213317871
961,170,0.26555681228637695
964,164,0.26555681228637695
967,167,0.26664304733276367
970,164,0.267622709274292
973,166,0.26862406730651855
976,166,0.269622802734375
979,162,0.27062487602233887
982,163,0.2716236114501953
985,164,0.2716236114501953
988,165,0.27262282371520996
991,166,0.2736234664916992
994,166,0.27462148666381836
997,169,0.275623083114624
