sample,M3,sec
851,160,0.23693561553955078
854,165,0.23796725273132324
857,168,0.23913788795471191
860,164,0.24028587341308594
863,163,0.2412586212158203
866,163,0.2412586212158203
869,164,0.24226045608520508
872,169,0.24226045608520508
875,168,0.2432694435119629
878,166,0.2432694435119629
881,165,0.24426579475402832
884,162,0.24426579475402832
887,162,0.24526500701904297
890,167,0.24526500701904297
893,164,0.24626421928405762
896,163,0.24725961685180664
899,166,0.24725961685180664
902,169,0.24725961685180664
905,168,0.248687744140625
908,162,0.248687744140625
911,163,0.24978995323181152
914,166,0.24978995323181152
917,168,0.25085973739624023
920,168,0.25186824798583984
923,163,0.25285911560058594
926,163,0.2538595199584961
929,169,0.2538595199584961
932,162,0.2548410892486572
935,167,0.2558419704437256
938,162,0.25684618949890137
941,167,0.2578573226928711
944,165,0.2578573226928711
947,166,0.2589738368988037
950,167,0.26006484031677246
953,162,0.2610628604888916
956,163,0.26204538345336914
959,164,0.2630457878112793
962,168,0.2630457878112793
965,163,0.26404881477355957
968,173,0.26404881477355957
971,171,0.2650635242462158
974,166,0.26604795455932617
977,169,0.26604795455932617
980,166,0.2670481204986572
983,165,0.2670481204986572
986,167,0.268047571182251
989,166,0.26921653747558594
992,167,0.26921653747558594
995,163,0.27039146423339844
998,167,0.271392822265625
