sample,M1,M2,m2_excluded,edges,sec
0,0.25376302003860474,1.4663746356964111,0,1843,0.22967982292175293
3,0.25376302003860474,1.4516724348068237,0,1843,0.4478311538696289
6,0.25376302003860474,1.4866132736206055,1,1843,0.7576284408569336
9,0.25376302003860474,1.4569981098175049,0,1843,1.0584983825683594
12,0.25376302003860474,1.4561891555786133,0,1843,1.3996946811676025
15,0.25376302003860474,1.4594157934188843,0,1843,1.6591160297393799
18,0.25376302003860474,1.456342339515686,0,1843,1.9311723709106445
21,0.25376302003860474,1.4603416919708252,0,1843,2.1863906383514404
24,0.25376302003860474,1.4659605026245117,0,1843,2.486454486846924
27,0.25376302003860474,1.451499104499817,0,1843,2.854599952697754
30,0.25376302003860474,1.4645975828170776,0,1843,3.1177468299865723
33,0.25376302003860474,1.4648760557174683,0,1843,3.384774923324585
36,0.25376302003860474,1.483524203300476,0,1843,3.6316123008728027
39,0.25376302003860474,1.4748104810714722,0,1843,3.8938803672790527
42,0.25376302003860474,1.4494372606277466,0,1843,4.206861257553101
45,0.25376302003860474,1.4631789922714233,0,1843,4.447431802749634
48,0.25376302003860474,1.4596562385559082,0,1843,4.667009353637695
51,0.25376302003860474,1.4714056253433228,0,1843,4.903229713439941
54,0.25376302003860474,1.4636304378509521,0,1843,5.160895824432373
57,0.25376302003860474,1.461153507232666,0,1843,5.4110331535339355
60,0.25376302003860474,1.455340027809143,0,1843,5.716439485549927
63,0.25376302003860474,1.4501609802246094,0,1843,5.980175256729126
66,0.25376302003860474,1.4579964876174927,0,1843,6.245610237121582
69,0.25376302003860474,1.457749843597412,0,1843,6.481716871261597
72,0.25376302003860474,1.4632329940795898,0,1843,6.778228282928467
75,0.25376302003860474,1.4638680219650269,0,1843,7.006981372833252
78,0.25376302003860474,1.4765950441360474,0,1843,7.237908124923706
81,0.25376302003860474,1.4612791538238525,0,1843,7.47857928276062
84,0.25376302003860474,1.4507821798324585,0,1843,7.748350620269775
87,0.25376302003860474,1.4648754596710205,0,1843,8.007539987564087
90,0.25376302003860474,1.4671087265014648,0,1843,8.25763750076294
93,0.25376302003860474,1.4639015197753906,0,1843,8.568599939346313
96,0.25376302003860474,1.4545481204986572,0,1843,8.825831174850464
99,0.25376302003860474,1.4725213050842285,0,1843,9.098741292953491
102,0.25376302003860474,1.4587435722351074,0,1843,9.401254177093506
105,0.25376302003860474,1.472269058227539,0,1843,9.6815025806427
108,0.25376302003860474,1.4609050750732422,0,1843,9.95047664642334
111,0.25376302003860474,1.4718271493911743,0,1843,10.209862232208252
114,0.25376302003860474,1.4605826139450073,0,1843,10.460355520248413
117,0.25376302003860474,1.449048399925232,0,1843,10.698915719985962
120,0.25376302003860474,1.4794844388961792,0,1843,10.992063760757446
123,0.25376302003860474,1.4633976221084595,0,1843,11.260798454284668
126,0.25376302003860474,1.4650553464889526,0,1843,11.50848937034607
129,0.25376302003860474,1.4561876058578491,0,1843,11.756586074829102
132,0.25376302003860474,1.4563194513320923,0,1843,12.04845666885376
135,0.25376302003860474,1.4736131429672241,0,1843,12.31693983078003
138,0.25376302003860474,1.4812945127487183,0,1843,12.605658769607544
141,0.25376302003860474,1.4728288650512695,0,1843,12.879180908203125
144,0.25376302003860474,1.4507441520690918,0,1843,13.123617172241211
147,0.25376302003860474,1.4458885192871094,0,1843,13.375196695327759
150,0.25376302003860474,1.461305856704712,0,1843,13.659447193145752
153,0.25376302003860474,1.477506160736084,0,1843,13.967374086380005
156,0.25376302003860474,1.46103036403656,0,1843,14.185563802719116
159,0.25376302003860474,1.4523828029632568,0,1843,14.38732385635376
162,0.25376302003860474,1.4644067287445068,0,1843,14.645634889602661
165,0.25376302003860474,1.472151517868042,0,1843,14.945235967636108
168,0.25376302003860474,1.4591267108917236,0,1843,15.242441415786743
171,0.25376302003860474,1.4398910999298096,0,1843,15.600166082382202
174,0.25376302003860474,1.451967477798462,0,1843,15.808024883270264
177,0.25376302003860474,1.4611908197402954,0,1843,16.03117275238037
180,0.25376302003860474,1.4494432210922241,0,1843,16.271416902542114
183,0.25376302003860474,1.457617998123169,0,1843,16.505062341690063
186,0.25376302003860474,1.470537543296814,0,1843,16.732211351394653
189,0.25376302003860474,1.4509400129318237,0,1843,16.95038104057312
192,0.25376302003860474,1.4768743515014648,0,1843,17.181899547576904
195,0.25376302003860474,1.4642984867095947,0,1843,17.42298913002014
198,0.25376302003860474,1.4708563089370728,0,1843,17.69483518600464
201,0.25376302003860474,1.461211085319519,0,1843,17.94770312309265
204,0.25376302003860474,1.4722739458084106,0,1843,18.137609004974365
207,0.25376302003860474,1.4734853506088257,0,1843,18.46473217010498
210,0.25376302003860474,1.4572725296020508,0,1843,18.689497470855713
213,0.25376302003860474,1.4551957845687866,0,1843,18.967922687530518
216,0.25376302003860474,1.4600520133972168,0,1843,19.19515824317932
219,0.25376302003860474,1.464680790901184,0,1843,19.47282338142395
222,0.25376302003860474,1.4803742170333862,1,1843,19.74693012237549
225,0.25376302003860474,1.4698598384857178,0,1843,20.032063722610474
228,0.25376302003860474,1.4551938772201538,0,1843,20.260246992111206
231,0.25376302003860474,1.4694092273712158,0,1843,20.50504159927368
234,0.25376302003860474,1.4745897054672241,0,1843,20.767579317092896
237,0.25376302003860474,1.4622700214385986,0,1843,21.004297971725464
240,0.25376302003860474,1.4677212238311768,0,1843,21.290723085403442
243,0.25376302003860474,1.4656846523284912,0,1843,21.68896508216858
246,0.25376302003860474,1.4646425247192383,0,1843,22.04799199104309
249,0.25376302003860474,1.4659936428070068,0,1843,22.261659383773804
252,0.25376302003860474,1.4599485397338867,0,1843,22.420751810073853
255,0.25376302003860474,1.460317611694336,0,1843,22.587650537490845
258,0.25376302003860474,1.4755349159240723,0,1843,22.761218070983887
261,0.25376302003860474,1.4657198190689087,0,1843,22.934809684753418
264,0.25376302003860474,1.4585930109024048,0,1843,23.094523191452026
267,0.25376302003860474,1.4524250030517578,0,1843,23.317395448684692
270,0.25376302003860474,1.4641673564910889,0,1843,23.496867656707764
273,0.25376302003860474,1.4497350454330444,0,1843,23.672759294509888
276,0.25376302003860474,1.460654854774475,0,1843,23.862890481948853
279,0.25376302003860474,1.449925184249878,0,1843,24.038350105285645
282,0.25376302003860474,1.4696956872940063,0,1843,24.212306022644043
285,0.25376302003860474,1.4656941890716553,0,1843,24.35939383506775
288,0.25376302003860474,1.4664889574050903,0,1843,24.58242106437683
291,0.25376302003860474,1.4492688179016113,0,1843,24.794578313827515
294,0.25376302003860474,1.4718903303146362,0,1843,25.003626585006714
297,0.25376302003860474,1.467618465423584,0,1843,25.273541927337646
300,0.25376302003860474,1.4580538272857666,0,1843,25.520882844924927
303,0.25376302003860474,1.4525657892227173,0,1843,25.896530151367188
306,0.25376302003860474,1.4584245681762695,0,1843,26.216593742370605
309,0.25376302003860474,1.4580509662628174,0,1843,26.6039879322052
312,0.25376302003860474,1.4568591117858887,0,1843,27.038849115371704
315,0.25376302003860474,1.4632704257965088,0,1843,27.259243726730347
318,0.25376302003860474,1.4626160860061646,0,1843,27.500277042388916
321,0.25376302003860474,1.4637179374694824,0,1843,27.84222412109375
324,0.25376302003860474,1.4774163961410522,0,1843,28.100979328155518
327,0.25376302003860474,1.4649358987808228,0,1843,28.31286859512329
330,0.25376302003860474,1.447509527206421,1,1843,28.54790687561035
333,0.25376302003860474,1.4534705877304077,0,1843,28.807034254074097
336,0.25376302003860474,1.4557521343231201,0,1843,29.074238538742065
339,0.25376302003860474,1.4759678840637207,0,1843,29.345038175582886
342,0.25376302003860474,1.465222716331482,0,1843,29.616713762283325
345,0.25376302003860474,1.4603852033615112,0,1843,29.881415128707886
348,0.25376302003860474,1.4691959619522095,0,1843,30.116807222366333
351,0.25376302003860474,1.4626147747039795,0,1843,30.341853380203247
354,0.25376302003860474,1.4735417366027832,0,1843,30.602746725082397
357,0.25376302003860474,1.4686070680618286,0,1843,30.849318504333496
360,0.25376302003860474,1.4427062273025513,0,1843,31.09812831878662
363,0.25376302003860474,1.4522361755371094,0,1843,31.320421934127808
366,0.25376302003860474,1.469522476196289,0,1843,31.57424783706665
369,0.25376302003860474,1.4560446739196777,0,1843,31.80307674407959
372,0.25376302003860474,1.4665915966033936,0,1843,32.09636974334717
375,0.25376302003860474,1.4683187007904053,0,1843,32.32646036148071
378,0.25376302003860474,1.4717134237289429,0,1843,32.61333465576172
381,0.25376302003860474,1.4646764993667603,0,1843,32.89262819290161
384,0.25376302003860474,1.4682444334030151,0,1843,33.166239976882935
387,0.25376302003860474,1.4441030025482178,0,1843,33.42220735549927
390,0.25376302003860474,1.4492433071136475,0,1843,33.649322509765625
393,0.25376302003860474,1.463334560394287,0,1843,33.895652294158936
396,0.25376302003860474,1.4629887342453003,0,1843,34.135608196258545
399,0.25376302003860474,1.4658066034317017,0,1843,34.37743377685547
402,0.25376302003860474,1.4487587213516235,0,1843,34.59900403022766
405,0.25376302003860474,1.484593152999878,0,1843,34.83185172080994
408,0.25376302003860474,1.4742963314056396,0,1843,35.068031311035156
411,0.25376302003860474,1.4574203491210938,0,1843,35.32047772407532
414,0.25376302003860474,1.444016933441162,0,1843,35.58440804481506
417,0.25376302003860474,1.4635064601898193,0,1843,35.865734577178955
420,0.25376302003860474,1.4505034685134888,0,1843,36.129194259643555
423,0.25376302003860474,1.4708120822906494,0,1843,36.37103772163391
426,0.25376302003860474,1.467731237411499,0,1843,36.637476205825806
429,0.25376302003860474,1.4661281108856201,0,1843,36.91797471046448
432,0.25376302003860474,1.4566562175750732,0,1843,37.17674374580383
435,0.25376302003860474,1.456399917602539,0,1843,37.43407464027405
438,0.25376302003860474,1.4626213312149048,0,1843,37.68252730369568
441,0.25376302003860474,1.4442216157913208,0,1843,37.926936864852905
444,0.25376302003860474,1.46009361743927,0,1843,38.18632125854492
447,0.25376302003860474,1.464418649673462,0,1843,38.46735906600952
450,0.25376302003860474,1.4459125995635986,0,1843,38.721224784851074
453,0.25376302003860474,1.4684950113296509,0,1843,39.013246297836304
456,0.25376302003860474,1.4739139080047607,1,1843,39.268590688705444
459,0.25376302003860474,1.4551424980163574,0,1843,39.51733183860779
462,0.25376302003860474,1.4670066833496094,0,1843,39.79331731796265
465,0.25376302003860474,1.4611049890518188,0,1843,40.05475306510925
468,0.25376302003860474,1.4674426317214966,0,1843,40.33080983161926
471,0.25376302003860474,1.4520989656448364,0,1843,40.61931300163269
474,0.25376302003860474,1.4667754173278809,0,1843,40.872220039367676
477,0.25376302003860474,1.445112705230713,0,1843,41.15606498718262
480,0.25376302003860474,1.4561023712158203,0,1843,41.44639205932617
483,0.25376302003860474,1.455998420715332,0,1843,41.72129940986633
486,0.25376302003860474,1.459441065788269,0,1843,41.983519554138184
489,0.25376302003860474,1.4749401807785034,0,1843,42.28765869140625
492,0.25376302003860474,1.4570564031600952,0,1843,42.533143281936646
495,0.25376302003860474,1.445719838142395,0,1843,42.780226945877075
498,0.25376302003860474,1.4633997678756714,0,1843,43.08721327781677
501,0.25376302003860474,1.463970422744751,0,1843,43.37935280799866
504,0.25376302003860474,1.471611499786377,0,1843,43.65379214286804
507,0.25376302003860474,1.4681059122085571,0,1843,43.9140043258667
510,0.25376302003860474,1.4711291790008545,1,1843,44.22311353683472
513,0.25376302003860474,1.4656492471694946,0,1843,44.490278244018555
516,0.25376302003860474,1.455496072769165,0,1843,44.721765995025635
519,0.25376302003860474,1.4726110696792603,0,1843,44.96530556678772
522,0.25376302003860474,1.4540224075317383,0,1843,45.21690034866333
525,0.25376302003860474,1.4475160837173462,0,1843,45.50200629234314
528,0.25376302003860474,1.4614423513412476,0,1843,45.77525067329407
531,0.25376302003860474,1.452214002609253,0,1843,46.041874408721924
534,0.25376302003860474,1.456635594367981,0,1843,46.2960684299469
537,0.25376302003860474,1.464269757270813,0,1843,46.55587196350098
540,0.25376302003860474,1.4749375581741333,0,1843,46.84022665023804
543,0.25376302003860474,1.4458057880401611,0,1843,47.130794525146484
546,0.25376302003860474,1.4655778408050537,0,1843,47.37597441673279
549,0.25376302003860474,1.451020359992981,0,1843,47.63857173919678
552,0.25376302003860474,1.4750940799713135,0,1843,47.92291307449341
555,0.25376302003860474,1.479580283164978,0,1843,48.18297505378723
558,0.25376302003860474,1.4508286714553833,0,1843,48.459837436676025
561,0.25376302003860474,1.4620505571365356,0,1843,48.747533559799194
564,0.25376302003860474,1.4507064819335938,0,1843,49.00520944595337
567,0.25376302003860474,1.4547696113586426,0,1843,49.27125096321106
570,0.25376302003860474,1.4593563079833984,0,1843,49.52795720100403
573,0.25376302003860474,1.4606038331985474,0,1843,49.7926709651947
576,0.25376302003860474,1.4556872844696045,0,1843,50.04559898376465
579,0.25376302003860474,1.4574276208877563,0,1843,50.30093765258789
582,0.25376302003860474,1.4512006044387817,0,1843,50.569533824920654
585,0.25376302003860474,1.4602633714675903,0,1843,50.851558208465576
588,0.25376302003860474,1.46185302734375,0,1843,51.13280773162842
591,0.25376302003860474,1.466031551361084,0,1843,51.4001305103302
594,0.25376302003860474,1.465496301651001,0,1843,51.66613006591797
597,0.25376302003860474,1.4683619737625122,0,1843,51.93828225135803
600,0.25376302003860474,1.4734338521957397,0,1843,52.20606565475464
