sample,M4,sec
1,0.04247430529602937,0.0022208690643310547
4,0.0552599788427976,0.0042269229888916016
7,0.042658109512991704,0.007215261459350586
10,0.041665899945949,0.009215354919433594
13,0.051797965743047784,0.010211944580078125
16,0.0377474272932802,0.011213302612304688
19,0.05865161165414457,0.012212753295898438
22,0.04737781032742159,0.01421213150024414
25,0.04028854122905298,0.014718294143676758
28,0.04418061635650796,0.01572585105895996
31,0.0525572125324907,0.016756534576416016
34,0.03676148129027207,0.01872706413269043
37,0.0435801048341537,0.01872706413269043
40,0.03603918253826631,0.019726037979125977
43,0.05432050358961597,0.020798206329345703
46,0.050353403053870954,0.022827863693237305
49,0.06625882254311205,0.023827314376831055
52,0.04860387143081654,0.024828433990478516
55,0.052052935886793036,0.026831626892089844
58,0.04259987009673308,0.026831626892089844
61,0.0520105957520931,0.027829408645629883
64,0.046537512719698776,0.029831647872924805
67,0.04358985961334668,0.03083324432373047
70,0.04251098758845899,0.03384590148925781
73,0.044875149235171115,0.035842180252075195
76,0.04723917553448847,0.03682827949523926
79,0.04245795893163655,0.03782844543457031
82,0.05125777958329097,0.03883934020996094
85,0.046769252508219075,0.03984522819519043
88,0.049630151675984356,0.041013479232788086
91,0.04557644747113643,0.043047189712524414
94,0.04735808096175353,0.04505300521850586
97,0.045751122846769576,0.04704880714416504
100,0.04011735827332609,0.049050331115722656
103,0.04486078490527634,0.050049543380737305
106,0.04201682290914794,0.0521540641784668
109,0.04883685248601512,0.05314517021179199
112,0.04901163887121751,0.055146217346191406
115,0.05558221989077851,0.05615878105163574
118,0.05009496821682139,0.05814695358276367
121,0.05943167878531724,0.06026339530944824
124,0.045257423676845904,0.06334519386291504
127,0.049198745954380944,0.0643463134765625
130,0.055717651755157666,0.06534457206726074
133,0.04955464060556822,0.0663444995880127
136,0.04444244624318326,0.06834268569946289
139,0.03905819636921937,0.06934642791748047
142,0.05711946115227029,0.0705721378326416
145,0.04562141017895544,0.07162094116210938
148,0.04816168315941538,0.07260489463806152
151,0.06326989695990284,0.07362842559814453
154,0.04512724746128626,0.07460784912109375
157,0.046018153534029,0.07761430740356445
160,0.05124350120034123,0.07860779762268066
163,0.04738209833962251,0.07960629463195801
166,0.048810446137562566,0.08185338973999023
169,0.07403688077879754,0.0848531723022461
172,0.0508969089219089,0.0848531723022461
175,0.04502184764710134,0.08585095405578613
178,0.04829400707268041,0.08685159683227539
181,0.045093760434035346,0.08785629272460938
184,0.04104486729402,0.08884930610656738
187,0.03771170363073313,0.08985090255737305
190,0.03866805319842841,0.09097433090209961
193,0.05802710863634278,0.09212803840637207
196,0.04270826022789759,0.09312891960144043
199,0.05808281843448869,0.09412932395935059
202,0.04603264769473996,0.09512829780578613
205,0.047764506631343656,0.09612774848937988
208,0.05825049340630453,0.09714317321777344
211,0.049064318775646244,0.09912872314453125
214,0.05033045927019199,0.10024833679199219
217,0.04973653014476409,0.10081672668457031
220,0.04907845979356263,0.10187005996704102
223,0.03883318096192455,0.10285115242004395
226,0.050086493915205865,0.10486531257629395
229,0.04283795113872531,0.10585141181945801
232,0.051681282921430725,0.10885047912597656
235,0.04567957830481696,0.11091494560241699
238,0.048380943717087635,0.1129612922668457
241,0.050299471624210126,0.1129612922668457
244,0.06337344129058121,0.11496233940124512
247,0.04516598432721456,0.11496233940124512
250,0.04305769301893164,0.11696290969848633
253,0.05470074411256045,0.11798858642578125
256,0.05454214459373169,0.11897659301757812
259,0.04786125693383039,0.11996269226074219
262,0.038852851356596746,0.12125778198242188
265,0.05279659918441211,0.12226343154907227
268,0.04911136000702968,0.12327337265014648
271,0.040624008603117934,0.1265871524810791
274,0.05816364018991496,0.12759113311767578
277,0.03907019569839011,0.12858939170837402
280,0.04405836539382075,0.12858939170837402
283,0.05929275632870019,0.1295933723449707
286,0.05198397672897005,0.13075852394104004
289,0.04730931180791944,0.13190627098083496
292,0.04551250595991167,0.1329054832458496
295,0.052489127670484984,0.13390135765075684
298,0.040659614193677675,0.13489985466003418
301,0.051567256490648125,0.13489985466003418
304,0.05033655002322938,0.13690423965454102
307,0.05156854548460528,0.13790512084960938
310,0.048483094391251175,0.1389327049255371
313,0.05986762243898802,0.1409592628479004
316,0.04936813759998504,0.14201092720031738
319,0.047814079013981034,0.14301776885986328
322,0.05069309568024346,0.14501118659973145
325,0.05193432479144758,0.1460127830505371
328,0.03585593347211115,0.14901161193847656
331,0.0449751708921688,0.15225768089294434
334,0.06031667428081701,0.15425467491149902
337,0.04687069355118165,0.15425467491149902
340,0.046249499463687706,0.15625858306884766
343,0.05793961278437325,0.1572589874267578
346,0.047869370830672,0.15925836563110352
349,0.050099345016612104,0.16154241561889648
352,0.048256059317898344,0.1625521183013916
355,0.04460941134887839,0.1625521183013916
358,0.05422721131172485,0.1645526885986328
361,0.0409199126039247,0.1665496826171875
364,0.05595667590023099,0.16755247116088867
367,0.039143915060295936,0.16855216026306152
370,0.04119622507164739,0.1706409454345703
373,0.04813598105543115,0.17374420166015625
376,0.040920887125794454,0.1757206916809082
379,0.042999909042173816,0.17672157287597656
382,0.05113072241470813,0.17672157287597656
385,0.05695541611310309,0.17772555351257324
388,0.04116000027459466,0.1787254810333252
391,0.04138894787057609,0.1797192096710205
394,0.05503682297972658,0.18082523345947266
397,0.04599349896344285,0.18192291259765625
400,0.04272012916827042,0.18394112586975098
403,0.03935177266732061,0.18492603302001953
406,0.05128155925557102,0.1869354248046875
409,0.05058590251049972,0.1889197826385498
412,0.04904796964606396,0.18992209434509277
415,0.04924105864381429,0.19326162338256836
418,0.04259582930778921,0.19525957107543945
421,0.05346877650989801,0.1962583065032959
424,0.04185843567071239,0.19727420806884766
427,0.04388409989190323,0.1982593536376953
430,0.04603316802677703,0.20041322708129883
433,0.05211546201226554,0.20253801345825195
436,0.05165302901331678,0.20352911949157715
439,0.050090957878198346,0.20452356338500977
442,0.047652670835182015,0.20452356338500977
445,0.042807024544082445,0.20652270317077637
448,0.05443216107178031,0.20852303504943848
451,0.04865282536549804,0.20952463150024414
454,0.047192995940512406,0.21065878868103027
457,0.05285768545460753,0.21170735359191895
460,0.044231296269608256,0.21271109580993652
463,0.061322380532644306,0.21473908424377441
466,0.05321192710685807,0.21573281288146973
469,0.043932314926666174,0.216705322265625
472,0.058795801564077085,0.21870708465576172
475,0.0370047740668077,0.221923828125
478,0.045573276274165686,0.22392630577087402
481,0.04860793912072604,0.22492432594299316
484,0.05589846537799949,0.22692441940307617
487,0.05109236726739794,0.2299363613128662
490,0.057482493669029855,0.2311244010925293
493,0.042524456035248646,0.23312664031982422
496,0.05213528323621566,0.23512625694274902
499,0.05077698858836914,0.23812508583068848
502,0.05072556011160951,0.23912668228149414
505,0.03718659732660078,0.24027442932128906
508,0.05000813534353332,0.2413496971130371
511,0.047930689549229064,0.24234986305236816
514,0.04905768850538597,0.2433490753173828
517,0.04221209942782719,0.24434471130371094
520,0.042266593248793574,0.2453458309173584
523,0.05189628005774231,0.24834227561950684
526,0.03868798229818704,0.2504289150238037
529,0.04108298594626141,0.25347399711608887
532,0.049131969377807706,0.2564880847930908
535,0.049945718726059726,0.25847291946411133
538,0.05413985991385874,0.2594757080078125
541,0.0524883838559697,0.2606065273284912
544,0.05711627993955221,0.2637617588043213
547,0.05079054931063657,0.265758752822876
550,0.05652244304130821,0.265758752822876
553,0.059401177373918736,0.26675915718078613
556,0.05156240596728496,0.2677640914916992
559,0.04841895068395426,0.2687671184539795
562,0.063620710011603,0.2697606086730957
565,0.05644979136868698,0.2697606086730957
568,0.05790778372520127,0.27204346656799316
571,0.045231764884434714,0.2730422019958496
574,0.05246645777560435,0.27404117584228516
577,0.05953527656936934,0.27404117584228516
580,0.05509494629697876,0.27504444122314453
583,0.039561470835400854,0.27604174613952637
586,0.0509175149160756,0.2770397663116455
589,0.05150699699163892,0.2790403366088867
592,0.03859636537760602,0.2800419330596924
595,0.04719200693722845,0.2811858654022217
598,0.04640955620236308,0.2821919918060303
601,0.048039176328109286,0.28418684005737305
604,0.05171960209604799,0.2871873378753662
607,0.04786483044999142,0.2891860008239746
610,0.04170266861030588,0.29138636589050293
613,0.055998714671559036,0.29238390922546387
616,0.055345489866634234,0.29238390922546387
619,0.04951467106469122,0.2943863868713379
622,0.045007720982945996,0.2963850498199463
625,0.0501788741698166,0.29938435554504395
628,0.04764837260454081,0.30052900314331055
631,0.05539635644707029,0.30052900314331055
634,0.05093526177721797,0.3015925884246826
637,0.045272695167362306,0.3025979995727539
640,0.04236038316296123,0.30458903312683105
643,0.042312690666733446,0.3055882453918457
646,0.05161653934507945,0.30658936500549316
649,0.04558813158137205,0.3075902462005615
652,0.046819352765960776,0.308591365814209
655,0.039114252312570416,0.309589147567749
658,0.05205993120261868,0.31072163581848145
661,0.04939881446212509,0.3127758502960205
664,0.04340384735697979,0.3147766590118408
667,0.043957099568292836,0.31779909133911133
670,0.04594564407677245,0.3208467960357666
673,0.04703919526923278,0.3218519687652588
676,0.04499841490419598,0.3218519687652588
679,0.051678309054618086,0.32385993003845215
682,0.038779115618615606,0.3258662223815918
685,0.04545680868905174,0.3278543949127197
688,0.04550079359392777,0.3298511505126953
691,0.043373572999364854,0.3309614658355713
694,0.05445659935939838,0.334017276763916
697,0.03894227107139296,0.33545994758605957
700,0.04667029831417508,0.3364706039428711
703,0.041705301584593346,0.3364706039428711
706,0.0576168318785119,0.33867955207824707
709,0.05784951808223218,0.339688777923584
712,0.040583498665126554,0.34205079078674316
715,0.035647582270901916,0.34305310249328613
718,0.04871383784448959,0.3460531234741211
721,0.045851907739592815,0.3480496406555176
724,0.05578709543674106,0.34905457496643066
727,0.04314711715898376,0.3500528335571289
730,0.05036837923842721,0.35123300552368164
733,0.057553246234441,0.35222554206848145
736,0.04594948975358599,0.35222554206848145
739,0.04350206837794595,0.35422182083129883
742,0.05056191658551981,0.3552236557006836
745,0.06374955189561099,0.3572235107421875
748,0.049904123913508486,0.3592243194580078
751,0.05105226873555309,0.3603649139404297
754,0.05320259092222804,0.36145925521850586
757,0.04461680137630385,0.36145925521850586
760,0.05818316984875817,0.36246252059936523
763,0.036405142302615885,0.36449623107910156
766,0.04674640593636047,0.3654956817626953
769,0.04734803534403326,0.36649584770202637
772,0.04319555240130529,0.36849498748779297
775,0.05016735826996449,0.36949729919433594
778,0.052114438624430284,0.37149477005004883
781,0.03990858594070465,0.37220001220703125
784,0.04775537125390018,0.3732612133026123
787,0.04556303507289619,0.3732612133026123
790,0.049585405379693734,0.374251127243042
793,0.037156314981589444,0.37524962425231934
796,0.043094545725929675,0.37724971771240234
799,0.04416042996053441,0.3782479763031006
802,0.04248044710897837,0.37925124168395996
805,0.04386425113860479,0.38037991523742676
808,0.038041651724168526,0.38037991523742676
811,0.040260007984469694,0.3814394474029541
814,0.05497452895216561,0.38243722915649414
817,0.04223936783581809,0.3834357261657715
820,0.05676189793585137,0.38444042205810547
823,0.04426490793607915,0.38643574714660645
826,0.047710572180081255,0.3874342441558838
829,0.03383058697679083,0.38843417167663574
832,0.04986834826386484,0.3894340991973877
835,0.05245663000353842,0.39168524742126465
838,0.05017283124590854,0.39368700981140137
841,0.04582013123683135,0.39568543434143066
844,0.04631468827109677,0.3976883888244629
847,0.053014379030787886,0.3997046947479248
850,0.046951018059608524,0.40284037590026855
853,0.045614548069885505,0.4038245677947998
856,0.0561828325050355,0.4058263301849365
859,0.05111559665157245,0.4068269729614258
862,0.04988849443777431,0.4088256359100342
865,0.048422660108981594,0.41016483306884766
868,0.05196995792580121,0.4121675491333008
871,0.04128129858180163,0.4141707420349121
874,0.04475455535349486,0.4161660671234131
877,0.050545410683376785,0.4161660671234131
880,0.04235007234126591,0.4171638488769531
883,0.050448300577495754,0.41916608810424805
886,0.049888002000133144,0.42031335830688477
889,0.04348631277104313,0.42337703704833984
892,0.039700918778862775,0.4253733158111572
895,0.05026221993960387,0.4253733158111572
898,0.05492063965266893,0.42737674713134766
901,0.05699643818639634,0.4283745288848877
904,0.053679455095206025,0.4304976463317871
907,0.045002199537352044,0.4315834045410156
910,0.0503910729948748,0.4325840473175049
913,0.057258841381566,0.43358492851257324
916,0.04302902050994911,0.43558287620544434
919,0.04955397974492812,0.4365832805633545
922,0.058185410694433906,0.43758296966552734
925,0.04423210251427363,0.4385831356048584
928,0.05419798481171368,0.43958401679992676
931,0.044080285460600804,0.44173645973205566
934,0.04696806709773866,0.4447295665740967
937,0.04315014438426564,0.4467151165008545
940,0.05357428354025072,0.44771814346313477
943,0.04731968530143339,0.44771814346313477
946,0.0496523716236772,0.4507896900177002
949,0.04489426206589596,0.4528377056121826
952,0.04287690156240957,0.4538412094116211
955,0.04739175095604998,0.45484066009521484
958,0.04360002411820905,0.4558432102203369
961,0.04480751701476951,0.4578418731689453
964,0.04372827447439255,0.45884060859680176
967,0.04867885831679106,0.46083950996398926
970,0.046798871302270215,0.462444543838501
973,0.04747970878946217,0.4644591808319092
976,0.04967544549761231,0.46643686294555664
979,0.031603171320760196,0.46744370460510254
982,0.034211764201968885,0.46843910217285156
985,0.046529933209670644,0.46944117546081543
988,0.04251399520082901,0.4716191291809082
991,0.045125359567889683,0.4736213684082031
994,0.04433885892131384,0.47489118576049805
997,0.052572188675281656,0.4779024124145508
