sample,M1,M2,m2_excluded,edges,sec
2,0.25376302003860474,1.6126078367233276,0,1843,0.2561619281768799
5,0.25376302003860474,1.6163579225540161,0,1843,0.49039411544799805
8,0.25376302003860474,1.5907180309295654,1,1843,0.7266659736633301
11,0.25376302003860474,1.5948296785354614,0,1843,0.9634289741516113
14,0.25376302003860474,1.6219438314437866,0,1843,1.184880018234253
17,0.25376302003860474,1.6050699949264526,0,1843,1.4531707763671875
20,0.25376302003860474,1.6005600690841675,0,1843,1.74812650680542
23,0.25376302003860474,1.6032655239105225,0,1843,2.004335403442383
26,0.25376302003860474,1.603212833404541,0,1843,2.255631446838379
29,0.25376302003860474,1.595617651939392,0,1843,2.5343189239501953
32,0.25376302003860474,1.6118320226669312,2,1843,2.798082113265991
35,0.25376302003860474,1.599333643913269,0,1843,3.040210485458374
38,0.25376302003860474,1.6065376996994019,0,1843,3.32110857963562
41,0.25376302003860474,1.6133629083633423,0,1843,3.5887272357940674
44,0.25376302003860474,1.6143584251403809,0,1843,3.8743858337402344
47,0.25376302003860474,1.6037203073501587,0,1843,4.151845455169678
50,0.25376302003860474,1.6168251037597656,1,1843,4.512304067611694
53,0.25376302003860474,1.5968786478042603,0,1843,4.768170356750488
56,0.25376302003860474,1.6007777452468872,0,1843,5.025270223617554
59,0.25376302003860474,1.615190029144287,0,1843,5.278267860412598
62,0.25376302003860474,1.5833525657653809,0,1843,5.583459854125977
65,0.25376302003860474,1.6012159585952759,0,1843,5.876323938369751
68,0.25376302003860474,1.6135435104370117,0,1843,6.209908485412598
71,0.25376302003860474,1.603469967842102,0,1843,6.464536666870117
74,0.25376302003860474,1.6114248037338257,0,1843,6.749680757522583
77,0.25376302003860474,1.6082332134246826,0,1843,7.032715797424316
80,0.25376302003860474,1.6013022661209106,1,1843,7.307820558547974
83,0.25376302003860474,1.6091318130493164,1,1843,7.5477135181427
86,0.25376302003860474,1.6013109683990479,0,1843,7.807810068130493
89,0.25376302003860474,1.6169719696044922,0,1843,8.079213380813599
92,0.25376302003860474,1.5930662155151367,0,1843,8.326673746109009
95,0.25376302003860474,1.5930190086364746,0,1843,8.626039505004883
98,0.25376302003860474,1.598504900932312,0,1843,8.876047134399414
101,0.25376302003860474,1.6003133058547974,0,1843,9.131388187408447
104,0.25376302003860474,1.6027710437774658,0,1843,9.388806819915771
107,0.25376302003860474,1.6017557382583618,0,1843,9.650432348251343
110,0.25376302003860474,1.5850999355316162,1,1843,10.012048244476318
113,0.25376302003860474,1.6180771589279175,0,1843,10.248321771621704
116,0.25376302003860474,1.5894235372543335,0,1843,10.51604175567627
119,0.25376302003860474,1.6120479106903076,0,1843,10.85517930984497
122,0.25376302003860474,1.5973926782608032,0,1843,11.136474847793579
125,0.25376302003860474,1.5842887163162231,0,1843,11.454758405685425
128,0.25376302003860474,1.6026790142059326,0,1843,11.737101078033447
131,0.25376302003860474,1.619979977607727,0,1843,11.988215684890747
134,0.25376302003860474,1.5913389921188354,0,1843,12.282695770263672
137,0.25376302003860474,1.6053663492202759,0,1843,12.617048025131226
140,0.25376302003860474,1.5892722606658936,0,1843,12.863455772399902
143,0.25376302003860474,1.6003007888793945,0,1843,13.11967921257019
146,0.25376302003860474,1.604019045829773,0,1843,13.374995470046997
149,0.25376302003860474,1.5943468809127808,0,1843,13.714095830917358
152,0.25376302003860474,1.59002685546875,0,1843,13.978434085845947
155,0.25376302003860474,1.6024936437606812,0,1843,14.228049755096436
