sample,M1,M2,m2_excluded,edges,sec
556,0.25376302003860474,1.4476317167282104,0,1843,48.334364891052246
559,0.25376302003860474,1.478603720664978,0,1843,48.62176871299744
562,0.25376302003860474,1.4498538970947266,1,1843,48.878241300582886
565,0.25376302003860474,1.4571189880371094,0,1843,49.15366244316101
568,0.25376302003860474,1.473607063293457,0,1843,49.42285752296448
571,0.25376302003860474,1.460978388786316,0,1843,49.6991229057312
574,0.25376302003860474,1.478807806968689,0,1843,49.95207858085632
577,0.25376302003860474,1.4496781826019287,0,1843,50.1896026134491
580,0.25376302003860474,1.4600746631622314,0,1843,50.44949960708618
583,0.25376302003860474,1.4520701169967651,0,1843,50.724411725997925
586,0.25376302003860474,1.4605706930160522,0,1843,51.03274846076965
589,0.25376302003860474,1.4736864566802979,0,1843,51.31578755378723
592,0.25376302003860474,1.4448634386062622,0,1843,51.547109603881836
595,0.25376302003860474,1.4729670286178589,0,1843,51.784576416015625
598,0.25376302003860474,1.473469614982605,0,1843,52.080209493637085
601,0.25376302003860474,1.462790608406067,0,1843,52.3592414855957
604,0.25376302003860474,1.4586440324783325,0,1843,52.63756513595581
607,0.25376302003860474,1.457392930984497,0,1843,52.88990640640259
610,0.25376302003860474,1.464374303817749,0,1843,53.133739709854126
613,0.25376302003860474,1.4594488143920898,0,1843,53.41353702545166
616,0.25376302003860474,1.4720804691314697,0,1843,53.69407892227173
619,0.25376302003860474,1.4663965702056885,1,1843,53.97650170326233
622,0.25376302003860474,1.4480409622192383,0,1843,54.271584272384644
625,0.25376302003860474,1.4543293714523315,0,1843,54.560585498809814
628,0.25376302003860474,1.4601216316223145,0,1843,54.83376932144165
631,0.25376302003860474,1.4679464101791382,0,1843,55.094473361968994
634,0.25376302003860474,1.4629650115966797,0,1843,55.36888766288757
637,0.25376302003860474,1.4668868780136108,0,1843,55.63806438446045
640,0.25376302003860474,1.457406759262085,0,1843,55.90694212913513
643,0.25376302003860474,1.4702274799346924,0,1843,56.17328071594238
646,0.25376302003860474,1.4747350215911865,0,1843,56.41624450683594
649,0.25376302003860474,1.4450151920318604,0,1843,56.67922019958496
652,0.25376302003860474,1.465705156326294,0,1843,56.92481017112732
655,0.25376302003860474,1.4500632286071777,0,1843,57.190855264663696
658,0.25376302003860474,1.465842366218567,0,1843,57.48137402534485
661,0.25376302003860474,1.4633445739746094,0,1843,57.7534339427948
664,0.25376302003860474,1.468849778175354,0,1843,58.022425413131714
667,0.25376302003860474,1.4670315980911255,0,1843,58.29427218437195
670,0.25376302003860474,1.4690401554107666,0,1843,58.5576696395874
673,0.25376302003860474,1.4809736013412476,0,1843,58.86386179924011
676,0.25376302003860474,1.450409173965454,0,1843,59.12698793411255
679,0.25376302003860474,1.4509745836257935,0,1843,59.38931488990784
682,0.25376302003860474,1.4535459280014038,0,1843,59.656158685684204
685,0.25376302003860474,1.4566751718521118,0,1843,59.91810631752014
688,0.25376302003860474,1.4627511501312256,0,1843,60.202367305755615
691,0.25376302003860474,1.4343668222427368,0,1843,60.455989837646484
694,0.25376302003860474,1.4666035175323486,0,1843,60.71807408332825
697,0.25376302003860474,1.4442371129989624,0,1843,60.97916293144226
700,0.25376302003860474,1.4670987129211426,0,1843,61.23656749725342
703,0.25376302003860474,1.462234377861023,0,1843,61.48736333847046
706,0.25376302003860474,1.4418774843215942,0,1843,61.74343538284302
709,0.25376302003860474,1.4529229402542114,0,1843,62.015466928482056
712,0.25376302003860474,1.47317373752594,0,1843,62.28734517097473
715,0.25376302003860474,1.4574240446090698,0,1843,62.543517112731934
718,0.25376302003860474,1.4565967321395874,0,1843,62.80394434928894
721,0.25376302003860474,1.468791127204895,0,1843,63.11132335662842
724,0.25376302003860474,1.4649872779846191,0,1843,63.39096450805664
727,0.25376302003860474,1.4615026712417603,0,1843,63.63666248321533
730,0.25376302003860474,1.4517877101898193,0,1843,63.93221616744995
733,0.25376302003860474,1.4542262554168701,0,1843,64.19508528709412
736,0.25376302003860474,1.460885763168335,0,1843,64.44616985321045
739,0.25376302003860474,1.4592117071151733,0,1843,64.72152757644653
742,0.25376302003860474,1.4613996744155884,0,1843,65.01459527015686
745,0.25376302003860474,1.452063798904419,0,1843,65.24214267730713
748,0.25376302003860474,1.4762905836105347,0,1843,65.52847242355347
751,0.25376302003860474,1.453332781791687,0,1843,65.78638648986816
754,0.25376302003860474,1.454296350479126,0,1843,66.05666875839233
757,0.25376302003860474,1.4525994062423706,0,1843,66.31011438369751
760,0.25376302003860474,1.4431812763214111,0,1843,66.55459856987
763,0.25376302003860474,1.4560050964355469,0,1843,66.79246973991394
766,0.25376302003860474,1.4560474157333374,0,1843,67.06059193611145
769,0.25376302003860474,1.4725569486618042,0,1843,67.33386635780334
772,0.25376302003860474,1.4495806694030762,0,1843,67.61433482170105
775,0.25376302003860474,1.4635987281799316,0,1843,67.90047454833984
778,0.25376302003860474,1.4721304178237915,1,1843,68.16922354698181
781,0.25376302003860474,1.4712109565734863,0,1843,68.42308855056763
784,0.25376302003860474,1.4669766426086426,0,1843,68.66708159446716
787,0.25376302003860474,1.4648724794387817,0,1843,68.92450904846191
790,0.25376302003860474,1.453066110610962,0,1843,69.21212768554688
793,0.25376302003860474,1.4646302461624146,0,1843,69.48723530769348
796,0.25376302003860474,1.4589076042175293,0,1843,69.75709128379822
799,0.25376302003860474,1.4564340114593506,0,1843,70.02121591567993
802,0.25376302003860474,1.4743704795837402,0,1843,70.28400421142578
805,0.25376302003860474,1.4549636840820312,0,1843,70.54489636421204
808,0.25376302003860474,1.4549838304519653,0,1843,70.81728553771973
811,0.25376302003860474,1.4586899280548096,0,1843,71.11647319793701
814,0.25376302003860474,1.4720607995986938,0,1843,71.39900541305542
817,0.25376302003860474,1.4868178367614746,0,1843,71.70158672332764
820,0.25376302003860474,1.4558229446411133,0,1843,71.97368550300598
823,0.25376302003860474,1.4596437215805054,0,1843,72.26796269416809
826,0.25376302003860474,1.4387342929840088,0,1843,72.53966045379639
829,0.25376302003860474,1.4686359167099,0,1843,72.79791474342346
832,0.25376302003860474,1.4730972051620483,0,1843,73.07908272743225
835,0.25376302003860474,1.4662867784500122,0,1843,73.34134125709534
838,0.25376302003860474,1.458653211593628,0,1843,73.6065092086792
841,0.25376302003860474,1.4486154317855835,0,1843,73.91384482383728
844,0.25376302003860474,1.4694761037826538,0,1843,74.20779013633728
847,0.25376302003860474,1.4565132856369019,0,1843,74.46951293945312
850,0.25376302003860474,1.4642077684402466,0,1843,74.75701308250427
853,0.25376302003860474,1.4643722772598267,0,1843,75.02139616012573
856,0.25376302003860474,1.4890191555023193,0,1843,75.28616499900818
859,0.25376302003860474,1.4561564922332764,0,1843,75.55846047401428
862,0.25376302003860474,1.4717333316802979,0,1843,75.82603812217712
865,0.25376302003860474,1.4566075801849365,0,1843,76.08001613616943
868,0.25376302003860474,1.4721027612686157,0,1843,76.34327840805054
871,0.25376302003860474,1.4603825807571411,0,1843,76.58842658996582
874,0.25376302003860474,1.462780237197876,0,1843,76.8741385936737
877,0.25376302003860474,1.4797096252441406,0,1843,77.13374829292297
880,0.25376302003860474,1.4600571393966675,0,1843,77.43815231323242
883,0.25376302003860474,1.439975380897522,0,1843,77.73236846923828
886,0.25376302003860474,1.4624366760253906,0,1843,77.98403358459473
889,0.25376302003860474,1.456839680671692,0,1843,78.23941206932068
892,0.25376302003860474,1.4505466222763062,0,1843,78.51651740074158
895,0.25376302003860474,1.468501329421997,1,1843,78.7636513710022
898,0.25376302003860474,1.484800934791565,0,1843,79.02051043510437
901,0.25376302003860474,1.4715937376022339,0,1843,79.26301407814026
904,0.25376302003860474,1.4740227460861206,0,1843,79.50955653190613
907,0.25376302003860474,1.4565151929855347,0,1843,79.77521300315857
910,0.25376302003860474,1.4712419509887695,0,1843,80.06026577949524
913,0.25376302003860474,1.4590352773666382,0,1843,80.31059002876282
916,0.25376302003860474,1.4525868892669678,0,1843,80.56854605674744
919,0.25376302003860474,1.4668797254562378,0,1843,80.84395122528076
922,0.25376302003860474,1.4584187269210815,1,1843,81.10235857963562
925,0.25376302003860474,1.4350796937942505,0,1843,81.37735629081726
928,0.25376302003860474,1.4572153091430664,0,1843,81.63658118247986
931,0.25376302003860474,1.450541377067566,1,1843,81.93008613586426
934,0.25376302003860474,1.4587385654449463,0,1843,82.19265604019165
937,0.25376302003860474,1.4575703144073486,0,1843,82.4529402256012
940,0.25376302003860474,1.4549927711486816,0,1843,82.72078466415405
943,0.25376302003860474,1.4531248807907104,0,1843,83.00001096725464
946,0.25376302003860474,1.4462332725524902,0,1843,83.2593514919281
949,0.25376302003860474,1.4668569564819336,0,1843,83.54233431816101
952,0.25376302003860474,1.4628854990005493,0,1843,83.79579019546509
955,0.25376302003860474,1.4568554162979126,0,1843,84.05382013320923
958,0.25376302003860474,1.4700862169265747,0,1843,84.32115936279297
961,0.25376302003860474,1.4579895734786987,0,1843,84.58494210243225
964,0.25376302003860474,1.4347282648086548,0,1843,84.85351371765137
967,0.25376302003860474,1.4614187479019165,0,1843,85.11603045463562
970,0.25376302003860474,1.4754830598831177,0,1843,85.34671306610107
973,0.25376302003860474,1.4779126644134521,0,1843,85.60724401473999
976,0.25376302003860474,1.4585034847259521,0,1843,85.84147477149963
979,0.25376302003860474,1.449722170829773,0,1843,86.1048514842987
982,0.25376302003860474,1.4409825801849365,0,1843,86.38003206253052
985,0.25376302003860474,1.472560167312622,0,1843,86.63563680648804
988,0.25376302003860474,1.4698550701141357,0,1843,86.9127585887909
991,0.25376302003860474,1.4683423042297363,0,1843,87.18688750267029
994,0.25376302003860474,1.4545702934265137,0,1843,87.49593877792358
997,0.25376302003860474,1.452365517616272,0,1843,87.72149777412415
