sample,M1,M2,m2_excluded,edges,sec
2,0.25376302003860474,1.4531573057174683,0,1843,0.23969197273254395
5,0.25376302003860474,1.4661924839019775,0,1843,0.46816205978393555
8,0.25376302003860474,1.456628680229187,0,1843,0.733950138092041
11,0.25376302003860474,1.4610801935195923,0,1843,1.0245256423950195
14,0.25376302003860474,1.4548189640045166,0,1843,1.2831003665924072
17,0.25376302003860474,1.4731851816177368,0,1843,1.599395990371704
20,0.25376302003860474,1.4502012729644775,0,1843,1.8440403938293457
23,0.25376302003860474,1.463244080543518,0,1843,2.0707345008850098
26,0.25376302003860474,1.4685719013214111,0,1843,2.326028347015381
29,0.25376302003860474,1.4565106630325317,0,1843,2.5999655723571777
32,0.25376302003860474,1.470217227935791,0,1843,2.908900737762451
35,0.25376302003860474,1.4684395790100098,0,1843,3.1800615787506104
38,0.25376302003860474,1.4536731243133545,0,1843,3.4612996578216553
41,0.25376302003860474,1.4468636512756348,0,1843,3.7304749488830566
44,0.25376302003860474,1.4459933042526245,0,1843,3.9583241939544678
47,0.25376302003860474,1.448120355606079,0,1843,4.26424503326416
50,0.25376302003860474,1.4601935148239136,0,1843,4.51387619972229
53,0.25376302003860474,1.4590753316879272,0,1843,4.73250150680542
56,0.25376302003860474,1.446711778640747,0,1843,4.973877191543579
59,0.25376302003860474,1.4609354734420776,0,1843,5.243266344070435
62,0.25376302003860474,1.464315414428711,0,1843,5.493805408477783
65,0.25376302003860474,1.45110023021698,0,1843,5.788068532943726
68,0.25376302003860474,1.448779821395874,0,1843,6.070200204849243
71,0.25376302003860474,1.4474120140075684,0,1843,6.322455883026123
74,0.25376302003860474,1.457431674003601,0,1843,6.6073291301727295
77,0.25376302003860474,1.4539248943328857,0,1843,6.894882440567017
80,0.25376302003860474,1.4568660259246826,0,1843,7.131411552429199
83,0.25376302003860474,1.4653677940368652,0,1843,7.377873659133911
86,0.25376302003860474,1.4754798412322998,0,1843,7.645627737045288
89,0.25376302003860474,1.4571900367736816,0,1843,7.950157642364502
92,0.25376302003860474,1.468225121498108,0,1843,8.20886754989624
95,0.25376302003860474,1.4695513248443604,0,1843,8.461059808731079
98,0.25376302003860474,1.4593554735183716,0,1843,8.742319822311401
101,0.25376302003860474,1.4709382057189941,0,1843,9.027674913406372
104,0.25376302003860474,1.467983365058899,0,1843,9.272290229797363
107,0.25376302003860474,1.4640324115753174,0,1843,9.596039056777954
110,0.25376302003860474,1.4533900022506714,0,1843,9.86168909072876
113,0.25376302003860474,1.4620615243911743,0,1843,10.130338191986084
116,0.25376302003860474,1.4730455875396729,0,1843,10.384127378463745
119,0.25376302003860474,1.4542956352233887,0,1843,10.644375324249268
122,0.25376302003860474,1.4603259563446045,0,1843,10.917062997817993
125,0.25376302003860474,1.4542733430862427,0,1843,11.189640283584595
128,0.25376302003860474,1.4578913450241089,0,1843,11.427488327026367
131,0.25376302003860474,1.4430148601531982,0,1843,11.670317888259888
134,0.25376302003860474,1.471054196357727,0,1843,11.936410188674927
137,0.25376302003860474,1.4801015853881836,0,1843,12.19521450996399
140,0.25376302003860474,1.4624168872833252,0,1843,12.448714256286621
143,0.25376302003860474,1.4504783153533936,0,1843,12.691627025604248
