sample,M4,sec
0,0.04972840387726947,0.0009911060333251953
3,0.044507411996329196,0.0019910335540771484
6,0.05436058831792623,0.004004716873168945
9,0.047485948113869594,0.0049898624420166016
12,0.048828952043134505,0.005992889404296875
15,0.040497502044507354,0.006992340087890625
18,0.04499391680486345,0.008109331130981445
21,0.04793265390202294,0.009194135665893555
24,0.052501111261999876,0.010191679000854492
27,0.04746377742109805,0.011191129684448242
30,0.048382613173364133,0.012192249298095703
33,0.049020513321187884,0.013190507888793945
36,0.04119854404546735,0.014190435409545898
39,0.047185436642822536,0.016188621520996094
42,0.048879286930165286,0.016188621520996094
45,0.045750955928847085,0.018418073654174805
48,0.03830480926595796,0.019466876983642578
51,0.05445626223233214,0.020450830459594727
54,0.040855260286310945,0.022453784942626953
57,0.04154526873223817,0.023483991622924805
60,0.03715633266949944,0.024451494216918945
63,0.04500747648453944,0.026453733444213867
66,0.05566099097342568,0.02745223045349121
69,0.03918461265182814,0.0285646915435791
72,0.04507958157035655,0.0285646915435791
75,0.044098294999648624,0.029699325561523438
78,0.04593758608881575,0.030704975128173828
81,0.04891440726074441,0.0326991081237793
84,0.04233465827890098,0.033696889877319336
87,0.038202508022627577,0.033696889877319336
90,0.0530396424740037,0.034697532653808594
93,0.040227208826843046,0.036695241928100586
96,0.0489712778391939,0.03769683837890625
99,0.037488059964116305,0.03882026672363281
102,0.0482016093237594,0.04097485542297363
105,0.04202645897092058,0.04197525978088379
108,0.04330688218335141,0.043973684310913086
111,0.06263408611598006,0.045989274978637695
114,0.04787908849216453,0.04809427261352539
117,0.045782878718154785,0.04971599578857422
120,0.056603623055265284,0.05271124839782715
123,0.052454039168941494,0.05369734764099121
126,0.033176682982441544,0.05469632148742676
129,0.05633143201640647,0.05573105812072754
132,0.05589135149467015,0.056696414947509766
135,0.04067688711409155,0.05769824981689453
138,0.0465722186622624,0.058760881423950195
141,0.05383427168362733,0.060807228088378906
144,0.041061743595494644,0.060807228088378906
147,0.04610094071909671,0.06180906295776367
150,0.04993560797392431,0.06280827522277832
153,0.05150875115444536,0.06382417678833008
156,0.05439739835017268,0.06480884552001953
159,0.048581906569195595,0.06682252883911133
162,0.04170830545188955,0.06780862808227539
165,0.03921784965326584,0.07010936737060547
168,0.046858019674884906,0.07111930847167969
171,0.05058572326241374,0.0724635124206543
174,0.04716218016882599,0.0724635124206543
177,0.047924604609370695,0.0744330883026123
180,0.04424109713845728,0.07543706893920898
183,0.053082004002529035,0.07860445976257324
186,0.04787278043750034,0.08075141906738281
189,0.04842989421219117,0.08374929428100586
192,0.05803413566883594,0.08575105667114258
195,0.05000244535444331,0.08677864074707031
198,0.05363782507328955,0.08776974678039551
201,0.03806985833785344,0.0888051986694336
204,0.04823449483897436,0.08985686302185059
207,0.046173311823655416,0.09186506271362305
