sample,M1,M2,m2_excluded,edges,sec
1,0.25376302003860474,1.5838898420333862,0,1843,0.2536661624908447
4,0.25376302003860474,1.6092878580093384,1,1843,0.4987177848815918
7,0.25376302003860474,1.6001368761062622,0,1843,0.7249934673309326
10,0.25376302003860474,1.5897455215454102,0,1843,0.9826080799102783
13,0.25376302003860474,1.5865989923477173,0,1843,1.260650634765625
16,0.25376302003860474,1.5854864120483398,0,1843,1.5237188339233398
19,0.25376302003860474,1.5831389427185059,0,1843,1.8129892349243164
22,0.25376302003860474,1.5979995727539062,0,1843,2.1093900203704834
25,0.25376302003860474,1.5997618436813354,0,1843,2.375932455062866
28,0.25376302003860474,1.6167773008346558,0,1843,2.6346864700317383
31,0.25376302003860474,1.5919524431228638,0,1843,2.9374852180480957
34,0.25376302003860474,1.5960410833358765,0,1843,3.2032086849212646
37,0.25376302003860474,1.6148741245269775,0,1843,3.493518829345703
40,0.25376302003860474,1.600523591041565,0,1843,3.779451370239258
43,0.25376302003860474,1.606811761856079,0,1843,4.065205097198486
46,0.25376302003860474,1.6016371250152588,0,1843,4.406109094619751
49,0.25376302003860474,1.5916982889175415,0,1843,4.633218765258789
52,0.25376302003860474,1.6075719594955444,0,1843,4.904151678085327
55,0.25376302003860474,1.6010231971740723,0,1843,5.154675722122192
58,0.25376302003860474,1.6167895793914795,0,1843,5.440402507781982
61,0.25376302003860474,1.5923209190368652,0,1843,5.7234697341918945
64,0.25376302003860474,1.6083438396453857,0,1843,6.009257555007935
67,0.25376302003860474,1.606611967086792,0,1843,6.2930006980896
70,0.25376302003860474,1.5941838026046753,0,1843,6.570563793182373
73,0.25376302003860474,1.5935240983963013,0,1843,6.833187103271484
76,0.25376302003860474,1.6068098545074463,0,1843,7.13379979133606
79,0.25376302003860474,1.611904263496399,1,1843,7.375931024551392
82,0.25376302003860474,1.5915626287460327,0,1843,7.625901222229004
85,0.25376302003860474,1.594131350517273,0,1843,7.933999300003052
88,0.25376302003860474,1.593496322631836,0,1843,8.176202535629272
91,0.25376302003860474,1.59885835647583,0,1843,8.43154239654541
94,0.25376302003860474,1.5935072898864746,0,1843,8.662750959396362
97,0.25376302003860474,1.59163236618042,0,1843,8.92864990234375
100,0.25376302003860474,1.6051119565963745,0,1843,9.163976430892944
103,0.25376302003860474,1.6046141386032104,0,1843,9.429078102111816
106,0.25376302003860474,1.6035089492797852,0,1843,9.681323051452637
109,0.25376302003860474,1.605698585510254,0,1843,9.956364870071411
112,0.25376302003860474,1.595041036605835,0,1843,10.184046268463135
115,0.25376302003860474,1.59172785282135,0,1843,10.497418642044067
118,0.25376302003860474,1.6000081300735474,0,1843,10.792792558670044
121,0.25376302003860474,1.6135194301605225,1,1843,11.070974826812744
124,0.25376302003860474,1.5977671146392822,0,1843,11.396281242370605
127,0.25376302003860474,1.5872602462768555,1,1843,11.660442352294922
130,0.25376302003860474,1.6120433807373047,0,1843,11.922477722167969
133,0.25376302003860474,1.5969115495681763,0,1843,12.232689142227173
136,0.25376302003860474,1.6006211042404175,0,1843,12.55772876739502
139,0.25376302003860474,1.614527940750122,0,1843,12.80157208442688
142,0.25376302003860474,1.602720856666565,0,1843,13.064360857009888
145,0.25376302003860474,1.6002873182296753,0,1843,13.313220739364624
148,0.25376302003860474,1.5899944305419922,0,1843,13.640809774398804
151,0.25376302003860474,1.5838154554367065,0,1843,13.909230947494507
154,0.25376302003860474,1.599889874458313,0,1843,14.184361934661865
157,0.25376302003860474,1.5977569818496704,0,1843,14.427071809768677
160,0.25376302003860474,1.592055320739746,1,1843,14.75130033493042
163,0.25376302003860474,1.6026498079299927,0,1843,15.0211820602417
166,0.25376302003860474,1.5948710441589355,0,1843,15.293471574783325
169,0.25376302003860474,1.6092572212219238,0,1843,15.598326444625854
172,0.25376302003860474,1.5973097085952759,0,1843,15.869743347167969
175,0.25376302003860474,1.606604814529419,0,1843,16.23682427406311
178,0.25376302003860474,1.598577618598938,0,1843,16.48391342163086
181,0.25376302003860474,1.5795328617095947,0,1843,16.79197645187378
184,0.25376302003860474,1.6039098501205444,0,1843,17.070709705352783
187,0.25376302003860474,1.6109132766723633,0,1843,17.36735773086548
190,0.25376302003860474,1.621888518333435,0,1843,17.65891981124878
193,0.25376302003860474,1.6120402812957764,0,1843,17.956551790237427
196,0.25376302003860474,1.5963630676269531,0,1843,18.237051248550415
199,0.25376302003860474,1.621696949005127,0,1843,18.54697299003601
202,0.25376302003860474,1.6233443021774292,1,1843,18.79189133644104
205,0.25376302003860474,1.6015900373458862,0,1843,19.02179193496704
208,0.25376302003860474,1.585485816001892,0,1843,19.2779541015625
211,0.25376302003860474,1.5919189453125,0,1843,19.54641819000244
214,0.25376302003860474,1.608794927597046,0,1843,19.86854577064514
217,0.25376302003860474,1.5982862710952759,0,1843,20.160426139831543
220,0.25376302003860474,1.5824520587921143,0,1843,20.47165060043335
223,0.25376302003860474,1.6009724140167236,0,1843,20.773074865341187
226,0.25376302003860474,1.611395001411438,0,1843,21.033783674240112
229,0.25376302003860474,1.600638508796692,0,1843,21.281494855880737
232,0.25376302003860474,1.6011879444122314,0,1843,21.52310538291931
235,0.25376302003860474,1.6077768802642822,0,1843,21.79317545890808
238,0.25376302003860474,1.5821279287338257,0,1843,22.06056833267212
241,0.25376302003860474,1.5976676940917969,0,1843,22.326815843582153
244,0.25376302003860474,1.6184059381484985,0,1843,22.64538550376892
247,0.25376302003860474,1.6004587411880493,0,1843,22.907344579696655
250,0.25376302003860474,1.5879709720611572,0,1843,23.259175062179565
253,0.25376302003860474,1.6010819673538208,0,1843,23.52273464202881
256,0.25376302003860474,1.605401873588562,0,1843,23.831408977508545
259,0.25376302003860474,1.5922256708145142,0,1843,24.137852907180786
262,0.25376302003860474,1.6182529926300049,0,1843,24.41587233543396
265,0.25376302003860474,1.5844504833221436,0,1843,24.697436809539795
268,0.25376302003860474,1.6067699193954468,0,1843,24.96580743789673
271,0.25376302003860474,1.5873908996582031,0,1843,25.260070085525513
274,0.25376302003860474,1.5813125371932983,0,1843,25.566457509994507
277,0.25376302003860474,1.614205241203308,0,1843,25.785380363464355
280,0.25376302003860474,1.6111747026443481,0,1843,26.0609769821167
283,0.25376302003860474,1.6034098863601685,0,1843,26.356189012527466
286,0.25376302003860474,1.6155351400375366,0,1843,26.63950514793396
289,0.25376302003860474,1.5969427824020386,0,1843,26.93759846687317
292,0.25376302003860474,1.6007803678512573,0,1843,27.282399654388428
295,0.25376302003860474,1.5966545343399048,0,1843,27.541511297225952
298,0.25376302003860474,1.6197395324707031,0,1843,27.807650089263916
301,0.25376302003860474,1.5787543058395386,0,1843,28.10120439529419
304,0.25376302003860474,1.606898307800293,0,1843,28.449066638946533
307,0.25376302003860474,1.6043018102645874,0,1843,28.720179796218872
310,0.25376302003860474,1.610269546508789,0,1843,28.973239183425903
313,0.25376302003860474,1.6025723218917847,0,1843,29.347918033599854
316,0.25376302003860474,1.607617735862732,0,1843,29.661041498184204
319,0.25376302003860474,1.5953505039215088,0,1843,29.920921325683594
322,0.25376302003860474,1.6065645217895508,0,1843,30.254279375076294
325,0.25376302003860474,1.587963581085205,0,1843,30.483806848526
328,0.25376302003860474,1.5943732261657715,0,1843,30.774578332901
331,0.25376302003860474,1.5953203439712524,0,1843,31.05757164955139
334,0.25376302003860474,1.6101059913635254,0,1843,31.301924467086792
337,0.25376302003860474,1.5977809429168701,0,1843,31.597644090652466
340,0.25376302003860474,1.5922634601593018,0,1843,31.87647271156311
343,0.25376302003860474,1.6043384075164795,0,1843,32.13667607307434
346,0.25376302003860474,1.6018215417861938,0,1843,32.46519470214844
349,0.25376302003860474,1.5933506488800049,0,1843,32.783164739608765
352,0.25376302003860474,1.6050119400024414,0,1843,33.10160684585571
355,0.25376302003860474,1.6107126474380493,0,1843,33.33743977546692
358,0.25376302003860474,1.5988527536392212,0,1843,33.61198401451111
361,0.25376302003860474,1.6071979999542236,0,1843,33.9109468460083
364,0.25376302003860474,1.6141351461410522,1,1843,34.21953773498535
367,0.25376302003860474,1.6156140565872192,0,1843,34.4810311794281
370,0.25376302003860474,1.5949946641921997,0,1843,34.77527451515198
373,0.25376302003860474,1.6079590320587158,0,1843,35.06029176712036
376,0.25376302003860474,1.6029584407806396,0,1843,35.32792091369629
379,0.25376302003860474,1.6034612655639648,0,1843,35.67780780792236
382,0.25376302003860474,1.6195721626281738,0,1843,35.97393202781677
385,0.25376302003860474,1.5970009565353394,1,1843,36.224252462387085
388,0.25376302003860474,1.6051312685012817,0,1843,36.55161952972412
391,0.25376302003860474,1.591050148010254,0,1843,36.85466647148132
394,0.25376302003860474,1.6025121212005615,1,1843,37.16862201690674
397,0.25376302003860474,1.5914649963378906,0,1843,37.483721017837524
400,0.25376302003860474,1.6129802465438843,0,1843,37.76738882064819
403,0.25376302003860474,1.6051431894302368,0,1843,38.066805839538574
406,0.25376302003860474,1.6065521240234375,0,1843,38.377402782440186
409,0.25376302003860474,1.598658800125122,0,1843,38.63898539543152
412,0.25376302003860474,1.5971221923828125,0,1843,38.94126605987549
415,0.25376302003860474,1.600158929824829,0,1843,39.25973701477051
418,0.25376302003860474,1.5830085277557373,0,1843,39.59436869621277
421,0.25376302003860474,1.5977805852890015,0,1843,39.90344047546387
424,0.25376302003860474,1.598063349723816,0,1843,40.22479438781738
427,0.25376302003860474,1.613736629486084,0,1843,40.5024995803833
430,0.25376302003860474,1.6083296537399292,1,1843,40.74591064453125
433,0.25376302003860474,1.5935657024383545,0,1843,41.08440566062927
436,0.25376302003860474,1.6004458665847778,0,1843,41.36343741416931
439,0.25376302003860474,1.5992944240570068,0,1843,41.64140486717224
442,0.25376302003860474,1.6183327436447144,0,1843,41.921785831451416
445,0.25376302003860474,1.5912647247314453,0,1843,42.21681475639343
448,0.25376302003860474,1.6105225086212158,0,1843,42.50036287307739
451,0.25376302003860474,1.6020491123199463,0,1843,42.77365803718567
454,0.25376302003860474,1.6028341054916382,0,1843,43.06967353820801
457,0.25376302003860474,1.613440990447998,1,1843,43.43239879608154
460,0.25376302003860474,1.6107808351516724,0,1843,43.73687696456909
463,0.25376302003860474,1.6062461137771606,0,1843,44.0897011756897
466,0.25376302003860474,1.6089447736740112,0,1843,44.45160388946533
469,0.25376302003860474,1.600049376487732,0,1843,44.75650143623352
472,0.25376302003860474,1.6083546876907349,0,1843,45.07784128189087
475,0.25376302003860474,1.58560049533844,0,1843,45.42553782463074
478,0.25376302003860474,1.6202632188796997,0,1843,45.72173190116882
481,0.25376302003860474,1.5958561897277832,0,1843,46.03031015396118
484,0.25376302003860474,1.5982491970062256,0,1843,46.298601388931274
