sample,m_r_cv,m_gmax,m_V,m_nzero,s_r_cv,s_gmax,s_V,s_nzero,m_lit_r_cv,m_lit_gmax,s_lit_r_cv,s_lit_gmax
254,2.9706032989537237,44.77146132968344,0.5142739577791653,2,2.7938644125438215,79.47488988367667,0.689683820666886,2,3.7682684955505157,90.11054881672423,3.270726282713463,91.49223175668632
255,2.770245230675644,48.09240469974458,0.3902651905259823,2,2.7366744805146914,80.79453368577374,0.6210080189872922,2,3.691804397612834,92.03874335241045,2.830682682723399,116.70302319311854
256,3.4851701875989067,91.15756454303107,0.6363291990284412,2,2.8488017688967306,94.05421575481371,0.6503012803662955,2,4.198052962046368,90.61447613990552,3.3499417540914824,90.60732109040949
257,2.609105307469686,48.2811246514198,0.6104139220583423,2,2.682992194283871,113.97209488259513,0.7753082603212014,2,3.7953718450852607,121.17987351839243,3.2706669307793157,164.50025839274554
258,2.6702924992391748,79.71492426765228,0.51165642941541,2,2.8062120431337867,101.77361593671301,0.7183803894935725,2,2.9576125402568407,92.27025523723432,3.514858622314941,90.28451653902731
259,1.631593056269668,51.753992315011345,0.3637256766280704,2,1.9857238795937862,41.6610268171015,0.47431140610406186,2,1.8023512848225105,137.53367518379184,2.1325151913815668,101.95773395406013
260,2.7452186691188394,79.5208193372047,0.48021774215498303,2,2.9226534768593857,95.24064202807995,0.47060485313427164,2,3.2312521412155304,98.98278029176215,3.0091503683017953,90.47058301521686
261,3.313816455942659,90.88741905436538,0.6416347709053203,2,2.8003268037627755,91.35628390005061,0.734127098512686,2,3.5897341447620654,116.55023465204042,3.2208910767331265,156.12733818653456
262,3.343255190679475,90.72159733032669,0.635770279754295,2,2.844146196061619,107.95087315809668,0.793532929312455,2,3.7504615495840095,108.22124123097024,3.2955209399290424,139.89135690784917
263,2.445605593516704,69.2573320624529,0.5151978966134683,2,2.464363590706887,92.0820645886536,0.5878936068887308,2,3.1666882215904817,90.19016525086695,2.825447374318629,109.31320221501126
264,3.4565028603152244,90.59942511887061,0.6545325306760073,2,2.7489092891685023,113.48567799869421,0.7696421401092446,2,3.869610109448429,118.95326355985297,2.854418958312499,126.86896418588293
265,2.776706783216,83.84770421816641,0.507145583662868,2,2.763378124264685,102.71897756157749,0.7006670751389221,2,3.2569503372941258,90.7126268381123,3.141983493260489,113.2628742383534
266,2.5374428839436605,83.64809681590387,0.47501079211852754,2,2.601565377878965,93.28161928970916,0.5518163676080667,2,3.783284782508309,120.79761098233358,2.849939614533108,123.57326741885291
267,2.817729330818833,75.3571510691688,0.44635557118771724,2,2.7522771272598217,91.71356620723067,0.590769554174555,2,3.344085410056158,92.75039773138501,2.7772739353738713,100.70032973390393
268,3.368732936691416,90.9026641299233,0.6097030052771284,2,2.842772845209513,113.14202058727841,0.8146531024829263,2,3.708181495049374,104.87866650351786,2.8443791895464092,111.5191200508658
269,2.6264564992700508,85.28207212080775,0.4968050754109722,2,2.7631678763006384,91.26403802925326,0.6611074020094002,2,3.159839693891973,98.35477064124157,3.671311717058661,90.22956417392483
270,3.453183520364494,90.5995109630337,0.6386153407220543,2,2.7537406090252268,110.4005067871239,0.6876919669457301,2,3.877460567890677,119.98095244495865,3.2708028303907235,168.56659149873784
271,2.4053611255461997,50.46522457188473,0.47743980517372975,2,2.5388820823702374,40.27613757773204,0.3998334582054274,2,3.505324206187731,90.67386301174922,3.026418708256933,91.7048531677524
272,2.5652182904949936,48.88888278310604,0.4557669528623041,2,2.716625012666502,91.74559258106405,0.6230781143715513,2,3.610122404575284,91.16455693109071,2.74983804624511,93.60415246171966
273,1.7917358855493717,41.64944302610966,0.32415941485125427,2,2.344498297985475,53.348495013364044,0.4812537119493773,2,1.8810702909209525,103.00010161951718,2.439260075382093,92.56552024618473
274,2.1936700799656417,91.17272820438166,0.5111510218427027,2,2.720252012289485,104.90987572876182,0.6829353242953448,2,4.431156436931628,153.45501858376895,3.270515813622642,168.60430331676392
275,2.60111645384054,90.62972532021375,0.6189803550703472,2,2.8191673511883097,102.75817157779177,0.7667418643297351,2,4.4116517165843705,110.3316100569897,2.852906092170585,125.06979021790875
276,2.943556071469998,52.64786408587684,0.5152208460207346,2,2.773884192278623,92.07700516717338,0.6545162212747276,2,3.4605284963246765,90.41557835505549,2.710644734234145,94.66968685539908
277,2.9228810345060614,75.22922398524224,0.6577806280572425,2,2.735047844504792,112.4082350256067,0.7633456717572028,2,3.840016619079919,120.47689515262978,3.2704501835218607,169.29193134857852
278,2.2349070710456638,85.9910682876835,0.4041016456044232,2,1.9385911303494647,94.17771695671354,0.5800592978326553,2,3.926222822039659,92.73875549974271,3.2683823733031803,127.51049359599075
279,2.9849267696904134,48.04309537640856,0.5816561229008033,2,2.73224096367652,65.44845249154177,0.6553477163678132,2,3.9141440837497012,92.24426290000817,2.7902693516578077,105.56737089942246
280,2.7947435290759532,90.37537100266309,0.6448749603983541,2,2.4909701304089453,109.6095095984422,0.7997042254273627,2,3.726760297173447,107.25096155269115,2.8325553863917188,108.38940157198013
281,2.886127247017434,64.24753990673354,0.5741967608312583,2,2.718438264459215,102.38574097893084,0.6787900118377125,2,3.62552366049715,120.00378346336751,2.8508382010495557,128.61197550443708
282,2.768346905593319,34.071047917235596,0.5157922265918795,2,2.7660280533782826,85.75820326951415,0.6753425690674,2,3.26435460151764,94.53994183294006,2.79962850530067,98.72432896754044
283,3.0999378339422736,48.134384612470235,0.6327191323797321,2,2.811780504356028,89.77186483263588,0.7416318867844982,2,3.156722546166152,91.8444008393317,2.673674384983767,116.86589912589083
284,2.398493239629831,65.40412495100877,0.45388451678852826,2,2.6572776372515103,91.52628943830362,0.5801522662141775,2,3.1211118762923875,96.63991460836401,2.781759592438415,104.52124389445
285,3.0485132577816096,75.28129026787944,0.5744607308925832,2,2.792182257480751,98.30521201665846,0.7091339727450934,2,4.109027219754198,128.14313972913408,2.815767342261078,98.00664613882829
286,1.757187048630052,48.46786998278098,0.5054669076927123,2,1.6997448766425431,92.00396878366251,0.5858696415945233,2,3.0413632071809573,90.56706199177304,2.7684672511552053,107.22704273002473
287,3.3059551280006056,48.953288860041404,0.6578859691232016,2,2.758006269259219,90.1406674812247,0.6214065197310253,2,4.445895807012639,90.11174442637302,3.265795073427473,93.62603906733052
288,3.062139406003541,90.11099966446037,0.520999669336873,2,2.9562282070779746,82.27992167591361,0.49593876055528363,2,3.5575395748556624,98.39417065003931,2.4649931883439065,92.3161872048513
289,2.776440592591787,60.19638874130627,0.46318171689113935,2,2.65294084918496,91.49817596774085,0.582174781584982,2,4.354925561470498,93.5502766925022,2.8381685419443348,120.10040609191883
290,2.7903899993494217,67.9820400563971,0.5551764394621378,2,2.697059362529306,93.91345567192928,0.583598774242875,2,3.3357234971285634,95.87583601831817,3.2726662064821825,149.64547019360077
291,2.5021951354618293,42.07190020601697,0.4045385594742344,2,2.7428149127895325,55.87852243913625,0.5904654323270877,2,3.1618399977513145,92.40725178121802,2.7162470514760226,100.36387841517224
292,2.905629929302283,95.46728011531307,0.5858084581433634,2,2.792756876872758,91.35441242398322,0.7343142333793816,2,3.428099304143393,137.81128833431353,2.826666323849735,121.52103463295872
293,2.736686706865081,77.838824363304,0.5124069822409223,2,2.7670465148412373,83.78893062044092,0.6518875888277802,2,3.548192307784983,91.57117369754667,3.2396720317313386,122.3160750339267
294,3.207875041324747,90.20378360206654,0.5808520921627007,2,2.763314861515833,91.14501286605064,0.7175054121439554,2,3.4379101584818463,95.7577262767529,3.232665896267908,129.6770527427719
295,2.897744000391083,51.16232882989721,0.5263809336523783,2,2.615369596691925,91.75738822092474,0.5049504165427534,2,3.700824248138855,103.3892094711441,2.703048161637035,108.71365543390795
296,2.421872116780597,51.904843367938746,0.5073162598497396,2,2.2264461215279745,90.90626507498268,0.4964075752525941,2,3.132331187657471,125.46801885205653,3.06529163466285,94.4619548956519
297,2.822360961978327,89.99928533556353,0.45946407592108884,2,2.7121698379667403,91.22233408612804,0.6168195171243411,2,3.3099981127875875,97.268231018217,2.7335131537643296,101.02131635883607
298,3.0383454442317035,90.60672234540735,0.606429094600419,2,2.7754969367033597,91.34982260355144,0.6762770123135915,2,3.8166135665240786,90.69561952440387,3.2556796135352317,92.33679237212927
299,3.3009153718052953,90.50890386739003,0.6463003817445557,2,2.829333628040241,106.0968520814558,0.7631956136693308,2,3.4481198336490873,91.44722927534575,3.2743810455207756,116.57002063914203
300,2.702984681985739,65.64541007699148,0.516223969426853,2,2.76847454948457,91.52487677663777,0.6421976840093757,2,3.150571380298285,102.21788840897474,2.299618070416729,119.78534187988463
301,3.1028177938970205,88.17851559728147,0.5285309525876911,2,2.8010094681590325,91.46624424722748,0.7075018491742979,2,4.0119269964521935,91.18738716105034,2.7838534237730754,92.92739070203216
302,2.7919793034936045,61.81343182097462,0.5726273171360065,2,2.7919329395876904,96.68672458965251,0.7379390064603546,2,3.9722771995279422,91.43584092462824,3.280352933014662,98.38325493474287
303,2.7164437676885087,90.79195800537528,0.4892284290744912,2,2.4889077943103097,91.12019116440487,0.5853275730427956,2,3.069820514289873,94.24074428994841,2.6879626330829653,112.16458116661161
304,2.751138851257348,90.3840428492284,0.5855227902086055,2,2.7064261166706176,91.21723327973314,0.7469233638720797,2,3.055796789933249,93.74914084217396,2.7848958835271684,92.47285115249419
305,3.2463066166017422,57.78726882472959,0.5579775045281753,2,2.7895719818586366,91.351886526786,0.6735574925363393,2,3.7679125478356577,111.98225758771247,2.7958507771932393,100.10240122154067
306,3.3304750685213875,54.44539200903631,0.4889253710785262,2,2.790915277311915,91.41878619879515,0.7089615223204762,2,4.388909466764086,145.05450686595412,3.2897173735660874,151.73057897832052
307,2.15632295209288,61.275899367564186,0.46505615548858864,2,2.588909960538971,93.97243384469516,0.5530268625687682,2,3.711319798168836,117.65967055506194,2.8394642917170336,121.20064267115173
308,2.5854133085871123,59.82520026370915,0.5829916525878365,2,2.9578744674947455,86.88350417280977,0.5021877663231467,2,3.0380729849100234,93.47709582861951,3.192259480406955,90.31404514057992
309,3.292877696588353,90.96114491892727,0.6550649297782092,2,2.8453401861584764,91.00115859254285,0.7803790314956526,2,3.6246758487354085,103.39617872903004,3.2809068240434986,128.34484720376386
310,3.4115039883458107,46.965186652893706,0.5875785231628234,2,2.8340440445397355,108.14375946241226,0.7570862736030743,2,4.228224776757084,92.83884807276873,3.2707909055665185,158.88844903690622
311,3.171971575051688,90.13624497355808,0.5042539017305443,2,2.5288806871587886,91.67318976874587,0.5487380669063274,2,3.551131331706652,98.87804736963918,3.0658128541870333,139.32385314596866
312,2.615031352561527,90.38443840774764,0.5267759709564324,2,2.741382604439773,91.20323855664634,0.693739101883019,2,3.024811384123796,91.55038622336014,3.1973710342207995,133.54439822082236
313,2.7416632510253485,70.6138166527659,0.4256062719418812,2,2.8054722159967493,91.65273513966874,0.6576819601068307,2,3.177782985662743,90.19360205515802,3.238361584314183,92.9351627572277
314,2.102263033990634,81.97565793740189,0.44436296871296443,2,2.6594367909772894,96.69912754082655,0.6095155799997004,2,4.178735260115296,101.33605549016552,3.2595519505279484,96.4433020095216
315,2.6783379035912183,90.45881426362173,0.5897449446926146,2,2.7211840882219036,91.16570781646037,0.6838613052408229,2,3.26375333107465,100.39775555665683,2.788927782862532,109.52632445055288
316,2.3679914346164685,53.90497308303105,0.3023759803046586,2,2.669079249377547,52.41122484067478,0.5070744455267938,2,2.7991157350497784,92.25218182824362,2.7818863337487847,91.00179592897278
317,3.071321462255355,91.68451825187039,0.48652819857173724,2,2.762839376690753,91.95201917312944,0.6560240105191618,2,3.7529806403953287,92.00517429730866,2.7543028682107007,103.96883558622386
318,3.289784992881752,57.593959620316745,0.627896760116728,2,2.8339071123938386,91.18234291331517,0.7880812796219299,2,3.896020741874733,119.64647458437824,2.824176226720006,98.35540673925207
319,2.907732868736801,90.59697403906262,0.4781783607178377,2,2.6449761851305893,95.15897295972812,0.6145438266937171,2,4.5015236687311,124.49122934326446,2.8558281081891908,130.68353601117633
320,3.0186734043123753,70.3091892131753,0.485601393192606,2,2.779885642341346,86.29307720558842,0.6188244065713149,2,3.451534465734781,101.05106619632225,2.7521491576261767,97.17779579844895
321,2.5628771869230933,87.38098457745305,0.5074186306762235,2,2.7223154455257443,96.68894021283946,0.686316598201916,2,3.122554587557959,90.34743741764271,2.829247081574347,105.53773989814206
322,2.6558413707550934,68.49774513733006,0.514825160738861,2,2.4280354952056076,70.71921407694659,0.5572838414079316,2,2.987073774185321,95.7956135472192,2.430889994891797,97.55597232830432
323,2.940350755591765,82.12465605352847,0.528394368861209,2,2.7126683256825164,91.26812385268904,0.6443964815219698,2,3.375747166616419,104.90154988319902,2.8245454661642877,112.95676485942465
324,3.2313519587583595,90.41278303816631,0.559109729477259,2,2.759500311330381,91.22663021404291,0.6441013693053039,2,3.46602416169943,91.21806400437094,2.7602113702450675,93.62623609946425
325,2.5622914738011833,90.74553313591859,0.5561138592860939,2,2.6495994377458243,98.41506939135675,0.6450485899016252,2,3.763625239414248,118.23558928678654,2.852450940580558,124.19312206795409
326,2.8963926506411224,66.97442290441931,0.42909776611155936,2,2.8771049706575145,91.74910523814238,0.5799360149688597,2,3.81223775151766,91.03451826437995,2.8142582298007017,103.4906992442551
327,3.0992674339134956,76.91334433646965,0.6188310604237646,2,2.869896320821005,93.8979999858913,0.6734865518768287,2,4.2795731663515415,99.48920874953612,2.83428450213064,107.12775053849917
328,3.8303443270981106,90.63407783781237,0.8028426381577884,2,2.8535609435588456,126.0655877610974,0.8779974687442529,2,4.443460913806482,159.34808025270928,2.84272078824859,122.98170325012684
329,2.4790625943867637,47.122863412349986,0.4768238745827787,2,2.2305663603274093,84.47469935604973,0.653197025164788,2,3.608793798692206,110.86629850012379,2.825757554709792,113.81774770397962
330,2.1530965742833756,37.957504544350584,0.40896114729862254,2,2.436255756882016,64.79868828924864,0.6161963770531265,2,3.0714106442035956,103.21910577875921,2.988159861733502,134.03601500711
331,3.464217518854071,81.39391692714118,0.6657456286985545,2,2.8794890441677388,99.60324308892824,0.779496067417905,2,3.590393293904483,95.02006938779238,3.2746308031251217,124.66768687803756
332,2.963139286512429,91.1266427151988,0.4791619441099813,2,2.7589194266029744,90.39412902971655,0.5805269123167639,2,3.8861106332813784,91.58697372066501,2.7900539781959157,107.65958550743458
333,3.1957454811235073,90.50825093170754,0.5751001733318848,2,2.7411820826733186,91.44839612215857,0.620804271280106,2,3.554487636420641,112.08697752384737,2.8423806663497695,118.86342657846686
334,3.3792832132190944,90.57759519677377,0.6109037987491704,2,2.794116038497713,93.85746732848823,0.5850522526764176,2,3.674514115971184,96.53145344884705,2.8342103126743554,107.4324210841762
335,3.448153144332298,52.52929226804888,0.6591600961247011,2,2.808167373513825,91.30188057018424,0.7717613062805452,2,4.611027730973913,90.12010793459723,3.2580438183574305,92.15848879766813
336,3.573056969891457,90.6192248883048,0.6554621753626442,2,2.8231761434679528,100.2252623411715,0.7492990710909516,2,3.747481749567966,92.62172842134996,3.2816839304922847,130.87898285650206
337,2.3863169665975965,59.281539168694465,0.4459674952640955,2,2.517162812182085,91.15181163223393,0.6313829455663329,2,3.1856192631940563,90.80775426656176,2.76079131330557,106.75285599690096
338,3.719813326836542,90.62083489115439,0.7203195671566051,2,2.839561046469594,111.75263674388873,0.7922639429968418,2,4.4396288205302445,149.62243956975257,2.8523459606117894,120.3852286268338
339,2.284559121966809,64.38045066952517,0.38839111576510194,2,2.2102732828955136,90.35673239367144,0.5604970167456909,2,2.7344095595518465,90.50507451319405,2.649359218741529,140.0961870585594
340,2.9116707132962723,90.6118081092866,0.5492268380339781,2,2.6323660226031547,95.998090275468,0.6607682565651493,2,3.559723993600053,104.88015490455376,2.8411825709278036,115.72747271613821
341,2.9571305214196677,90.16127192323687,0.63110353934354,2,2.4568967489228224,101.93226616844309,0.7075616963845038,2,3.1644764813326756,110.9883350702004,2.8261808653776916,101.11668328572893
342,2.8396770716036706,91.39180048465309,0.5635713518025849,2,2.813771266771885,89.06424006982941,0.6935414757399673,2,3.887669544118949,91.38067884651196,2.8272914448718365,102.99972519837758
343,3.193636507188105,86.26756362797389,0.6283679183046863,2,2.7889792222847274,100.3190923856594,0.7356984687157853,2,3.6853151036885494,109.50697311273919,3.193089968823717,98.13701144138935
344,2.7506860391794277,90.42818390623131,0.5681345008277625,2,2.76291304976993,113.60928044871393,0.7454317469002394,2,4.351259838864915,103.72986675882252,3.270674296410572,165.07133432464497
345,2.007607535754143,48.44519887781654,0.37665865618824623,2,2.4678434829506934,91.36078976574979,0.6270199096455457,2,2.3190883507008557,90.67354263415619,3.171517410444518,90.2337731402211
346,3.0306468743169304,60.81143852124036,0.570070750072135,2,2.7206948731204457,102.87357008811351,0.6855698608761627,2,3.708676348006696,113.84865251797602,3.2708109424191614,153.12043197609125
347,2.648570051861558,52.65327102315822,0.485908572530696,2,2.5978368350451277,65.96582890425626,0.5163842355689541,2,3.4676416777087806,91.85921164044962,3.0948489430749624,93.06213775925697
348,3.101557970031985,90.70784146502787,0.57534597598659,2,2.8208371928998566,110.50110590933205,0.7786756613593354,2,3.708158369052025,109.54382400168474,3.2712114485066492,164.0944200619716
349,3.2580490527189547,90.76970829076572,0.6376972107827121,2,2.8399075494857735,116.62997776527918,0.7863355313643962,2,3.780866613909612,117.04615438256623,3.2713510190687756,163.36903767632617
350,2.9354030601270185,26.18228879490747,0.5505671472020756,2,2.7027745362447813,80.74776043264245,0.5422000608498638,2,3.6143030979855766,104.11010184638418,3.2125613634096735,91.35293340310771
351,2.6813246308501135,63.3184423203971,0.45516679886334543,2,2.815905595880784,93.3713221322039,0.5944553090694698,2,3.160917613384682,90.52258560501517,3.2216849856078205,90.44484905197612
352,3.1329390928880927,92.89511412273015,0.5187610647438179,2,2.760120359875661,91.51946642379383,0.6779794490688097,2,3.8498857230052232,90.25672596605581,2.799563759165374,102.11542384641481
353,2.5008574355371382,69.43419341141731,0.42904873605335825,2,2.6663902026070447,83.99346545529244,0.6386493117402147,2,3.587270064003293,114.42414802558493,3.1183508608155748,153.92140293613934
354,2.5717609274072135,67.44312416150501,0.4801682009901697,2,2.7015299742015135,91.48803596341443,0.6254054672310381,2,3.5345943497968104,91.35562687399778,2.7945976859510204,108.89554218652039
355,2.677753000601959,53.04743701758264,0.47263769344021694,2,3.0576390652477743,88.61119091396544,0.5529952681462951,2,2.4433153211064607,112.010843189735,2.68916081173087,95.06347913688874
356,3.0467898866801972,88.47641150895977,0.7031676000287417,2,2.808412745045771,112.95147658330717,0.7608219680894731,2,3.897151914521067,127.96619997043383,2.85497021301306,128.361424429088
357,3.0714306305871704,90.9265923398583,0.497508482731692,2,2.8008386279433104,91.37565781499545,0.7034146800024472,2,3.890344654041601,125.87298600390633,3.2704169220871466,167.70054530610682
358,2.8269370868479706,42.19889035886021,0.5524111073683029,2,2.7788887666202804,91.40461356123413,0.6288774293793884,2,3.308730067911991,128.9033573791065,2.8140206687483937,105.04788865233724
359,3.537200411858543,90.65934063183553,0.6959353338216209,2,2.8263349317834137,89.95416476027043,0.7513607362679029,2,4.3135094643205925,135.96383784714538,2.8317235220575427,104.27099550076574
360,3.5763004577794364,90.59398156118246,0.6627049048582054,2,2.825688002164825,103.36333612978713,0.775250301584352,2,3.7373374430004036,102.18197206042241,3.271437840165541,162.8802651596258
361,3.5968094260445183,90.68626332440479,0.6861149956423236,2,2.8224722527637023,91.72410217119193,0.7543655255783529,2,4.235371665066841,110.94545189792144,2.8428234279797437,112.48799975975601
362,2.4073737102927977,82.73149387781345,0.6112079733221338,2,2.2124748039675053,90.23720019411181,0.5888395701563045,2,3.3254082135532186,93.26869769242093,2.6965796066755203,96.23435383101082
363,2.681095210083883,48.45289203064454,0.6005350269618459,2,2.8050916950607174,85.0767974825545,0.7182462437266047,2,3.3136095710555735,91.87946683427502,3.197220964065005,125.30049196303457
364,2.8426878099776154,45.67949983336436,0.5218320448626667,2,2.743540316848504,79.41407251991198,0.6493851126420919,2,3.239114976995625,91.0506219234211,3.3206291578525398,90.43544261229364
365,3.2943611341741805,65.24960506380684,0.6055766330993843,2,2.8298798234184814,114.49406090607528,0.7756918988806589,2,4.140979083835599,93.17589385626087,3.270598633426302,166.38777158368424
366,2.8102503183776006,45.66309899053889,0.4344649731565695,2,2.8051389851063138,87.78685867821369,0.6048458296370545,2,3.6190028908903327,100.35289960753762,2.7752630191365824,93.53429158343017
367,2.9962582836537397,90.60858792264324,0.5477831997287765,2,2.742707749917751,95.74226708624833,0.675034587066321,2,3.7795927856871554,114.57069044427405,2.847447862612673,122.11427960382188
368,2.6430327906195332,64.33305695063027,0.5889141355928602,2,2.7333346149859055,103.1479840074506,0.6914766220123767,2,4.048636404365671,117.8754975116907,3.271545756832723,154.04624336877671
369,2.767708068249346,72.01032687069882,0.45455192175679443,2,2.701123269455639,94.48975265378753,0.6028922474438527,2,3.691685270004603,112.09592798218719,2.8305007731495366,113.42439961483818
370,2.384119992760441,84.52426595649155,0.4975540252374011,2,2.4780133671720366,55.29899627673123,0.6510611334914983,2,2.5167970878662262,90.15881247855498,2.5986955542857224,115.58363979150592
371,2.4144198787660915,88.01707939347048,0.41530080017534654,2,2.6644213843939,86.26379526252903,0.5978189264201736,2,3.284450276939953,109.40111828458068,3.039724326398695,96.8875431629128
372,3.134526635580001,50.795322132209776,0.6350458169729697,2,2.8096515106412947,114.98099480225012,0.7856098668437679,2,3.6063953583155204,92.55051188774127,2.8059230247810127,91.97490000530823
373,3.3586269139476115,80.02095768639306,0.6046508910161275,2,2.811483269477384,102.21840211753805,0.7558084274382927,2,4.473972669664777,98.9529141488363,2.8556104480963604,128.42703903765292
374,2.9022842200965178,90.75902400092092,0.5022226633314977,2,2.791843662998471,107.88826076089214,0.6925774813933618,2,3.873627992750229,126.0501372922301,2.853952575570741,127.4290973056489
375,2.9428212098247295,57.05558160746706,0.5908457448037944,2,2.8058221283267066,100.21510242231484,0.7593533603550703,2,3.6919347002798313,115.21812077881147,2.8476712854982464,115.81053443198238
376,2.491993977782451,58.348498946450135,0.46918240676804385,2,2.756040381860324,91.66187874472644,0.6372789386638371,2,3.0220414598881553,96.50467291813332,2.728015089430865,94.97479731855917
377,2.3977355743870032,50.69526440576122,0.5262260277198907,2,2.7282309078030336,91.16091542531204,0.6211328292524328,2,3.522330572504564,91.28196640918148,2.822128147387716,108.63100689398222
378,3.333059043349647,90.53693302911145,0.5987032718067101,2,2.813516073668764,95.70549018520566,0.7366043075723392,2,3.7205496455322127,103.23850471673144,3.4546365311229286,90.40548230715774
379,3.3346059004015536,83.99554596254524,0.6042218319815763,2,2.7564235155908063,93.05796062777314,0.6662652106855881,2,3.882960655985616,93.36369837360287,2.8258927588024414,108.12459029545869
380,3.097101242982921,58.38140015565026,0.44581660970103837,2,2.6835913679481775,91.76927845520326,0.6490899304398208,2,3.628218266065015,109.98839250220529,3.2689319192071333,118.33256573034063
381,2.4300231357227102,88.94018441345361,0.4601665633839437,2,2.6337787788842406,75.02180546520324,0.649727105782792,2,3.39722392039931,138.4890956958335,2.629528161181366,99.9228183920174
382,2.7412719971857564,76.14198176039059,0.45025669547724956,2,2.512176275896081,92.47954483259166,0.5670284931289108,2,4.404058431562077,108.89171015122345,2.855153551698743,128.7773893827362
383,3.5184243331613887,90.6085207302812,0.6925407567975643,2,2.8107578341027604,91.16690741287502,0.7731855942905668,2,3.764285491387558,104.27611833863361,3.271844353320283,159.03336768683198
384,2.554298172024174,51.080223198960816,0.5343953294075472,2,2.4069670917305586,91.07840431827498,0.6663356282966972,2,2.9496238580081053,94.56432815270676,2.6613971738284197,92.34633840378699
385,2.7668022859084607,50.36916039979092,0.5234241587303896,2,2.641405977064265,91.88381260895123,0.5896680208117308,2,3.00274465272811,94.4469923287867,2.6423427342466246,101.80561641364915
386,2.986845409015356,86.3687623077541,0.5020460534110559,2,2.534781150530001,90.31596268241161,0.6607123688765941,2,3.636136935073167,107.67542937910491,2.8009999477374437,108.48403392493606
387,3.1238379127874665,77.63685587672431,0.5749632768400347,2,2.7506297607750754,89.5988730256214,0.6475871353481738,2,3.923469944917661,92.00590220927005,2.822230814449874,111.38624479641975
388,3.3142341737196643,90.69244997444292,0.6418356709516279,2,2.682696065850013,91.41655498865865,0.6369415055956386,2,4.363343446602127,156.57936922680312,2.85442918665566,127.09850999029457
389,2.806752584430916,91.05098675262252,0.4742621120353271,2,2.4875238491429004,92.77590684211887,0.5690787767346632,2,3.4755733287354853,90.40139961960038,3.1981857403127156,123.15922435619382
390,2.948273762076051,52.6711406747113,0.6241292535171059,2,2.8200341482420166,99.8522349302621,0.789566878030529,2,3.7347657835716372,91.52279142911807,3.2740416342673186,133.11680627064007
391,2.743289237507605,43.059644602421216,0.5694490560303764,2,2.633863227760769,105.52716611089076,0.6931489791816858,2,3.917799726776394,92.7989182048483,2.808492809010222,121.27415179768462
392,2.08322732866186,35.58261372668682,0.48668301914507694,2,2.467950266979937,59.73178088353154,0.6518808535405671,2,2.420124609854833,90.79333966891065,2.651388287720798,112.29291185504248
393,2.51594322514219,48.83123005236008,0.44309007060448186,2,2.7262872141018497,93.87099183435699,0.6406324306635872,2,3.5462174312135653,109.96744821556466,2.848295506031569,119.3246509953141
394,3.18917475989845,80.13848419799163,0.6093694733917492,2,2.7563378333925295,91.2650103474047,0.637694630275461,2,3.938216731019104,109.98596127708235,3.267537899406181,96.19093472199802
395,3.7237594568180237,90.67048149247337,0.7258279478946297,2,2.842752801542432,114.26442428411738,0.8170610524028905,2,4.39309365375205,90.46318140592862,3.2722068855638655,166.91573860587584
396,2.436057169334475,60.19318527529409,0.4812445276233729,2,2.638817840940346,101.19889099661607,0.6211858179170547,2,3.624575879270246,115.79655775972888,2.8512991814511603,125.92377189707466
397,2.7263323790543437,51.143018105308954,0.5301691242484229,2,2.7686614404608587,91.17080212520912,0.6708156127701995,2,3.3818383355770165,99.4331933277587,2.8178401512898534,101.65815786865417
398,2.7519493850214314,88.33360483005181,0.5180314998698217,2,2.6486325029868842,91.71416425251752,0.6747688454146423,2,3.6417910810442264,97.67205688346951,2.6902272592433327,91.7307968591815
399,2.6345605827062646,86.83288381020274,0.6393479518572505,2,2.706455200065694,112.15687588929852,0.7396782304105994,2,3.7606740809446877,116.76788244273567,2.834285525861869,120.74437728766547
400,2.3677735926798844,33.87721966909517,0.5436762843113585,2,2.4485209496767952,65.12316933070416,0.6890746446147531,2,3.3759674496193575,91.25458058192095,2.76247005855432,109.87710847944949
401,2.555602454054638,73.01432664884084,0.5293400443459116,2,2.6288827100630034,112.18414361541649,0.6592955055000642,2,3.5271588127659665,109.87297130518303,2.83685371468432,116.7266956387413
402,3.12840891480444,83.05168970350456,0.5203204506339213,2,2.7871914160408373,98.0981810623811,0.6897421427384864,2,3.373549509703917,91.51519973265938,2.804894276744017,95.04988013186798
403,3.1603899749237083,90.45849484799757,0.5973005703536798,2,2.748382673473834,91.10941715045891,0.6906198776854865,2,3.6318992418067158,91.17335650199674,3.1845588507732403,143.54036979652582
404,1.864642327129486,48.904757180113165,0.41089512264496303,2,2.6994127179801164,43.75680705562416,0.37096922173289676,2,2.7251926389777337,92.617382821506,2.640663131383873,97.0857897739346
405,2.9636622393340977,90.45168277734781,0.615236131453285,2,2.807769692664666,93.20331392291962,0.7198628809423282,2,3.6093376346467023,107.22463640711912,2.8405078012349545,115.32798616175663
406,2.406451020227876,90.04618296660378,0.3348066453033316,2,2.557524607614967,69.73211619004226,0.5096969004807073,2,3.0578653671756744,90.2469687423894,2.5518084358081485,90.6893196861726
407,3.2365328929958372,90.52708768127583,0.5883461625386819,2,2.8023938066015677,91.18485756067227,0.7300912016304584,2,4.072322811100428,91.0220358256298,2.8184237417309093,97.50377341372831
