arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_w0,17,T1,2.0,0.0,0.575,0.49166666666666664,1e-05,3.0,0.3333333333333333,,,,
A_w0,17,T1,2.0,10.0,0.5083333333333333,0.55,1e-06,3.0,0.3333333333333333,,,,
A_w0,17,T1,2.0,20.0,0.43333333333333335,0.4666666666666667,1e-06,3.0,0.3333333333333333,,,,
A_w0,17,T1,4.0,0.0,0.2833333333333333,0.4,1e-05,5.0,0.2,,,,
A_w0,17,T1,4.0,10.0,0.3333333333333333,0.39166666666666666,1e-06,5.0,0.2,,,,
A_w0,17,T1,4.0,20.0,0.275,0.39166666666666666,1e-05,5.0,0.2,,,,
A_w0,17,T1,6.0,0.0,0.25,0.2916666666666667,1e-06,7.0,0.14285714285714285,,,,
A_w0,17,T1,6.0,10.0,0.3,0.2833333333333333,1e-06,7.0,0.14285714285714285,,,,
A_w0,17,T1,6.0,20.0,0.2916666666666667,0.275,1e-06,7.0,0.14285714285714285,,,,
A_w0,17,T1,8.0,0.0,0.21666666666666667,0.35,1e-05,9.0,0.1111111111111111,,,,
A_w0,17,T1,8.0,10.0,0.30833333333333335,0.3416666666666667,0.0001,9.0,0.1111111111111111,,,,
A_w0,17,T1,8.0,20.0,0.25833333333333336,0.36666666666666664,1e-05,9.0,0.1111111111111111,,,,
A_w0,17,T1,10.0,0.0,0.20833333333333334,0.26666666666666666,0.0001,9.0,0.1111111111111111,,,,
A_w0,17,diag,10.0,0.0,,,,,,0.0,0.0028152984084803636,0.023607176581680833,1.000000000000002
A_w0,17,T1,10.0,10.0,0.20833333333333334,0.26666666666666666,0.0001,9.0,0.1111111111111111,,,,
A_w0,17,T1,10.0,20.0,0.225,0.26666666666666666,1e-06,9.0,0.1111111111111111,,,,
A_w0,17,T2,,,0.31636428934700556,,0.0001,,,,,,
A_w0,17,T2_lag,1.0,,0.16639281862606928,,,,,,,,
A_w0,17,T2_lag,2.0,,0.033830726304223395,,,,,,,,
A_w0,17,T2_lag,3.0,,0.0025906559721751003,,,,,,,,
A_w0,17,T2_lag,4.0,,0.005303509740221635,,,,,,,,
A_w0,17,T2_lag,5.0,,0.002175989979523185,,,,,,,,
A_w0,17,T2_lag,6.0,,0.0156474332539926,,,,,,,,
A_w0,17,T2_lag,7.0,,0.00642154007839281,,,,,,,,
A_w0,17,T2_lag,8.0,,0.00021645364252789772,,,,,,,,
A_w0,17,T2_lag,9.0,,0.00030490194091693323,,,,,,,,
A_w0,17,T2_lag,10.0,,0.002044542889630562,,,,,,,,
A_w0,17,T2_lag,11.0,,1.3291121732731928e-06,,,,,,,,
A_w0,17,T2_lag,12.0,,0.0006706648680375096,,,,,,,,
A_w0,17,T2_lag,13.0,,0.0021093630455904662,,,,,,,,
A_w0,17,T2_lag,14.0,,0.0001461544950470421,,,,,,,,
A_w0,17,T2_lag,15.0,,0.007052884992145323,,,,,,,,
A_w0,17,T2_lag,16.0,,0.0016238003658396024,,,,,,,,
A_w0,17,T2_lag,17.0,,0.00419198074052389,,,,,,,,
A_w0,17,T2_lag,18.0,,0.0037171840500502674,,,,,,,,
A_w0,17,T2_lag,19.0,,0.0010364977857239693,,,,,,,,
A_w0,17,T2_lag,20.0,,0.003923158984627545,,,,,,,,
A_w0,17,T2_lag,21.0,,0.009608157735838228,,,,,,,,
A_w0,17,T2_lag,22.0,,6.043954896177847e-06,,,,,,,,
A_w0,17,T2_lag,23.0,,0.001643026420364751,,,,,,,,
A_w0,17,T2_lag,24.0,,0.0005808589144865313,,,,,,,,
A_w0,17,T2_lag,25.0,,0.005187618690259384,,,,,,,,
A_w0,17,T2_lag,26.0,,0.001541996072972581,,,,,,,,
A_w0,17,T2_lag,27.0,,0.0004812671258541038,,,,,,,,
A_w0,17,T2_lag,28.0,,0.00041381292716856317,,,,,,,,
A_w0,17,T2_lag,29.0,,0.00041867290448488925,,,,,,,,
A_w0,17,T2_lag,30.0,,0.007711936509252549,,,,,,,,
A_w0,17,T2_lag,31.0,,0.006371513414321976,,,,,,,,
A_w0,17,T2_lag,32.0,,0.0008139839436173436,,,,,,,,
A_w0,17,T2_lag,33.0,,0.0010291536892573477,,,,,,,,
A_w0,17,T2_lag,34.0,,0.0030240653521331033,,,,,,,,
A_w0,17,T2_lag,35.0,,0.007651065461849444,,,,,,,,
A_w0,17,T2_lag,36.0,,6.164192687113835e-07,,,,,,,,
A_w0,17,T2_lag,37.0,,0.000789956309298325,,,,,,,,
A_w0,17,T2_lag,38.0,,0.0006196727477388657,,,,,,,,
A_w0,17,T2_lag,39.0,,5.919875306318547e-06,,,,,,,,
A_w0,17,T2_lag,40.0,,0.009063360011204113,,,,,,,,
