arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_er,10,T1,2,0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_er,10,T1,2,10,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_er,10,T1,2,20,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_er,10,T1,4,0,0.75,0.775,1e-05,5.0,0.2,,,,
A_er,10,T1,4,10,0.85,0.9333333333333333,1e-06,5.0,0.2,,,,
A_er,10,T1,4,20,0.9416666666666667,1.0,1e-06,5.0,0.2,,,,
A_er,10,T1,6,0,0.5833333333333334,0.6166666666666667,1e-06,7.0,0.14285714285714285,,,,
A_er,10,T1,6,10,0.7583333333333333,0.8083333333333333,1e-06,7.0,0.14285714285714285,,,,
A_er,10,T1,6,20,0.825,0.8666666666666667,1e-06,7.0,0.14285714285714285,,,,
A_er,10,T1,8,0,0.375,0.5083333333333333,1e-05,9.0,0.1111111111111111,,,,
A_er,10,T1,8,10,0.425,0.6083333333333333,1e-05,9.0,0.1111111111111111,,,,
A_er,10,T1,8,20,0.5583333333333333,0.6583333333333333,1e-06,9.0,0.1111111111111111,,,,
A_er,10,T1,10,0,0.2833333333333333,0.275,0.001,9.0,0.1111111111111111,,,,
A_er,10,diag,10,0,,,,,,0.9509088762983947,0.9760964430210056,0.9997639282341831,2.5870264675358623
A_er,10,T1,10,10,0.23333333333333334,0.25,0.1,9.0,0.1111111111111111,,,,
A_er,10,T1,10,20,0.25833333333333336,0.24166666666666667,0.1,9.0,0.1111111111111111,,,,
