arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_er,1,T1,2,0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_er,1,T1,2,10,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_er,1,T1,2,20,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_er,1,T1,4,0,0.7083333333333334,0.6833333333333333,1e-05,5.0,0.2,,,,
A_er,1,T1,4,10,0.7833333333333333,0.8416666666666667,1e-06,5.0,0.2,,,,
A_er,1,T1,4,20,0.9833333333333333,0.9833333333333333,1e-06,5.0,0.2,,,,
A_er,1,T1,6,0,0.4583333333333333,0.5333333333333333,1e-06,7.0,0.14285714285714285,,,,
A_er,1,T1,6,10,0.5833333333333334,0.575,1e-06,7.0,0.14285714285714285,,,,
A_er,1,T1,6,20,0.8583333333333333,0.8916666666666667,1e-06,7.0,0.14285714285714285,,,,
A_er,1,T1,8,0,0.4,0.39166666666666666,1e-06,9.0,0.1111111111111111,,,,
A_er,1,T1,8,10,0.5166666666666667,0.44166666666666665,1e-06,9.0,0.1111111111111111,,,,
A_er,1,T1,8,20,0.525,0.48333333333333334,1e-06,9.0,0.1111111111111111,,,,
A_er,1,T1,10,0,0.2,0.2833333333333333,0.001,9.0,0.1111111111111111,,,,
A_er,1,diag,10,0,,,,,,0.9541649179869198,0.9772540065083041,0.9997639282341831,1.2152319536153775
A_er,1,T1,10,10,0.25833333333333336,0.3,0.01,9.0,0.1111111111111111,,,,
A_er,1,T1,10,20,0.20833333333333334,0.25,0.01,9.0,0.1111111111111111,,,,
