arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_derece,4,T1,2,0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,4,T1,2,10,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,4,T1,2,20,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,4,T1,4,0,1.0,1.0,1e-06,5.0,0.2,,,,
A_derece,4,T1,4,10,1.0,1.0,1e-06,5.0,0.2,,,,
A_derece,4,T1,4,20,1.0,1.0,1e-06,5.0,0.2,,,,
A_derece,4,T1,6,0,0.9083333333333333,0.9,1e-06,7.0,0.14285714285714285,,,,
A_derece,4,T1,6,10,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_derece,4,T1,6,20,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_derece,4,T1,8,0,0.6416666666666667,0.6166666666666667,1e-05,9.0,0.1111111111111111,,,,
A_derece,4,T1,8,10,0.725,0.6583333333333333,1e-06,9.0,0.1111111111111111,,,,
A_derece,4,T1,8,20,0.7583333333333333,0.7583333333333333,1e-06,9.0,0.1111111111111111,,,,
A_derece,4,T1,10,0,0.24166666666666667,0.31666666666666665,1.0,9.0,0.1111111111111111,,,,
A_derece,4,diag,10,0,,,,,,0.6335527926415556,0.7869723688484651,0.9761567516525024,10.604663011659744
A_derece,4,T1,10,10,0.24166666666666667,0.23333333333333334,1.0,9.0,0.1111111111111111,,,,
A_derece,4,T1,10,20,0.21666666666666667,0.21666666666666667,1.0,9.0,0.1111111111111111,,,,
