arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_er,11,T1,2,0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_er,11,T1,2,10,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_er,11,T1,2,20,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_er,11,T1,4,0,0.6833333333333333,0.7,1e-06,5.0,0.2,,,,
A_er,11,T1,4,10,0.6916666666666667,0.7,1e-06,5.0,0.2,,,,
A_er,11,T1,4,20,0.7583333333333333,0.7833333333333333,1e-06,5.0,0.2,,,,
A_er,11,T1,6,0,0.6,0.6166666666666667,1e-06,7.0,0.14285714285714285,,,,
A_er,11,T1,6,10,0.6083333333333333,0.6,1e-06,7.0,0.14285714285714285,,,,
A_er,11,T1,6,20,0.6166666666666667,0.675,1e-06,7.0,0.14285714285714285,,,,
A_er,11,T1,8,0,0.4583333333333333,0.475,0.0001,9.0,0.1111111111111111,,,,
A_er,11,T1,8,10,0.49166666666666664,0.475,1e-05,9.0,0.1111111111111111,,,,
A_er,11,T1,8,20,0.43333333333333335,0.475,1e-06,9.0,0.1111111111111111,,,,
A_er,11,T1,10,0,0.3,0.30833333333333335,0.0001,9.0,0.1111111111111111,,,,
A_er,11,diag,10,0,,,,,,0.957331339838422,0.9787672211817752,0.9995278564683664,1.0499697107537587
A_er,11,T1,10,10,0.325,0.36666666666666664,1e-06,9.0,0.1111111111111111,,,,
A_er,11,T1,10,20,0.25,0.275,1e-06,9.0,0.1111111111111111,,,,
