arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_gercek,8,T1,2.0,0.0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_gercek,8,T1,2.0,10.0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_gercek,8,T1,2.0,20.0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_gercek,8,T1,4.0,0.0,1.0,1.0,1e-06,5.0,0.2,,,,
A_gercek,8,T1,4.0,10.0,1.0,1.0,1e-06,5.0,0.2,,,,
A_gercek,8,T1,4.0,20.0,1.0,1.0,1e-06,5.0,0.2,,,,
A_gercek,8,T1,6.0,0.0,0.825,0.9,1e-06,7.0,0.14285714285714285,,,,
A_gercek,8,T1,6.0,10.0,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_gercek,8,T1,6.0,20.0,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_gercek,8,T1,8.0,0.0,0.5833333333333334,0.55,1e-06,9.0,0.1111111111111111,,,,
A_gercek,8,T1,8.0,10.0,0.7333333333333333,0.75,1e-05,9.0,0.1111111111111111,,,,
A_gercek,8,T1,8.0,20.0,0.7333333333333333,0.8083333333333333,1e-06,9.0,0.1111111111111111,,,,
A_gercek,8,T1,10.0,0.0,0.2916666666666667,0.23333333333333334,0.01,9.0,0.1111111111111111,,,,
A_gercek,8,diag,10.0,0.0,,,,,,0.21346352254048193,0.41824735311790007,0.68342776203966,1.3396335203164598
A_gercek,8,T1,10.0,10.0,0.24166666666666667,0.225,0.1,9.0,0.1111111111111111,,,,
A_gercek,8,T1,10.0,20.0,0.2,0.25,1.0,9.0,0.1111111111111111,,,,
A_gercek,8,T2,,,2.2485364638139935,,0.0001,,,,,,
A_gercek,8,T2_lag,1.0,,0.704894325962429,,,,,,,,
A_gercek,8,T2_lag,2.0,,0.37157659211125477,,,,,,,,
A_gercek,8,T2_lag,3.0,,0.19564796897381298,,,,,,,,
A_gercek,8,T2_lag,4.0,,0.20758871372719992,,,,,,,,
A_gercek,8,T2_lag,5.0,,0.12973043755045946,,,,,,,,
A_gercek,8,T2_lag,6.0,,0.1032326148906172,,,,,,,,
A_gercek,8,T2_lag,7.0,,0.06587643685007101,,,,,,,,
A_gercek,8,T2_lag,8.0,,0.08712660076006548,,,,,,,,
A_gercek,8,T2_lag,9.0,,0.08661782892108966,,,,,,,,
A_gercek,8,T2_lag,10.0,,0.05817971422277012,,,,,,,,
A_gercek,8,T2_lag,11.0,,0.04926092929628828,,,,,,,,
A_gercek,8,T2_lag,12.0,,0.0422574136952136,,,,,,,,
A_gercek,8,T2_lag,13.0,,0.020311735693500216,,,,,,,,
A_gercek,8,T2_lag,14.0,,0.037095577837738314,,,,,,,,
A_gercek,8,T2_lag,15.0,,0.010737221390976425,,,,,,,,
A_gercek,8,T2_lag,16.0,,0.016678041812975112,,,,,,,,
A_gercek,8,T2_lag,17.0,,0.004231000769926574,,,,,,,,
A_gercek,8,T2_lag,18.0,,0.00015604790300246065,,,,,,,,
A_gercek,8,T2_lag,19.0,,0.0024085668554358203,,,,,,,,
A_gercek,8,T2_lag,20.0,,0.0013258559249852797,,,,,,,,
A_gercek,8,T2_lag,21.0,,0.00029148256328298994,,,,,,,,
A_gercek,8,T2_lag,22.0,,9.704027011572584e-06,,,,,,,,
A_gercek,8,T2_lag,23.0,,0.004694991350605344,,,,,,,,
A_gercek,8,T2_lag,24.0,,0.0007300621241855719,,,,,,,,
A_gercek,8,T2_lag,25.0,,0.0006282086605510742,,,,,,,,
A_gercek,8,T2_lag,26.0,,0.0023766101485143683,,,,,,,,
A_gercek,8,T2_lag,27.0,,0.0005620605300638254,,,,,,,,
A_gercek,8,T2_lag,28.0,,0.005276632803750044,,,,,,,,
A_gercek,8,T2_lag,29.0,,0.0029504089041110645,,,,,,,,
A_gercek,8,T2_lag,30.0,,0.0003704934563522165,,,,,,,,
A_gercek,8,T2_lag,31.0,,0.0014701794221765587,,,,,,,,
A_gercek,8,T2_lag,32.0,,0.0013015427053492572,,,,,,,,
A_gercek,8,T2_lag,33.0,,0.009677794133674958,,,,,,,,
A_gercek,8,T2_lag,34.0,,0.016019927420879616,,,,,,,,
A_gercek,8,T2_lag,35.0,,0.0015222321380356466,,,,,,,,
A_gercek,8,T2_lag,36.0,,0.00034205544020309703,,,,,,,,
A_gercek,8,T2_lag,37.0,,0.0011439987021106067,,,,,,,,
A_gercek,8,T2_lag,38.0,,4.876535081748566e-06,,,,,,,,
A_gercek,8,T2_lag,39.0,,0.0019542351251380964,,,,,,,,
A_gercek,8,T2_lag,40.0,,0.0022753424731037017,,,,,,,,
