arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_er,13,T1,2,0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_er,13,T1,2,10,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_er,13,T1,2,20,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_er,13,T1,4,0,0.5083333333333333,0.575,1e-06,5.0,0.2,,,,
A_er,13,T1,4,10,0.6666666666666666,0.6166666666666667,1e-06,5.0,0.2,,,,
A_er,13,T1,4,20,0.8166666666666667,0.7583333333333333,1e-06,5.0,0.2,,,,
A_er,13,T1,6,0,0.4,0.5333333333333333,1e-06,7.0,0.14285714285714285,,,,
A_er,13,T1,6,10,0.45,0.5333333333333333,1e-06,7.0,0.14285714285714285,,,,
A_er,13,T1,6,20,0.5583333333333333,0.5666666666666667,1e-06,7.0,0.14285714285714285,,,,
A_er,13,T1,8,0,0.3,0.35,0.001,9.0,0.1111111111111111,,,,
A_er,13,T1,8,10,0.4083333333333333,0.375,1e-06,9.0,0.1111111111111111,,,,
A_er,13,T1,8,20,0.35833333333333334,0.4,1e-05,9.0,0.1111111111111111,,,,
A_er,13,T1,10,0,0.275,0.2833333333333333,1e-06,9.0,0.1111111111111111,,,,
A_er,13,diag,10,0,,,,,,0.9535310215787081,0.9773675819195065,0.9992917847025495,1.0765798856698336
A_er,13,T1,10,10,0.19166666666666668,0.25833333333333336,0.0001,9.0,0.1111111111111111,,,,
A_er,13,T1,10,20,0.24166666666666667,0.2833333333333333,0.0001,9.0,0.1111111111111111,,,,
