arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_w0,0,T1,2.0,0.0,0.525,0.575,1e-05,3.0,0.3333333333333333,,,,
A_w0,0,T1,2.0,10.0,0.525,0.5583333333333333,1e-05,3.0,0.3333333333333333,,,,
A_w0,0,T1,2.0,20.0,0.525,0.55,1e-06,3.0,0.3333333333333333,,,,
A_w0,0,T1,4.0,0.0,0.30833333333333335,0.375,1e-06,5.0,0.2,,,,
A_w0,0,T1,4.0,10.0,0.36666666666666664,0.375,1e-06,5.0,0.2,,,,
A_w0,0,T1,4.0,20.0,0.35833333333333334,0.3416666666666667,0.0001,5.0,0.2,,,,
A_w0,0,T1,6.0,0.0,0.30833333333333335,0.30833333333333335,1e-05,7.0,0.14285714285714285,,,,
A_w0,0,T1,6.0,10.0,0.30833333333333335,0.3,0.0001,7.0,0.14285714285714285,,,,
A_w0,0,T1,6.0,20.0,0.30833333333333335,0.3,0.0001,7.0,0.14285714285714285,,,,
A_w0,0,T1,8.0,0.0,0.26666666666666666,0.25,1e-06,9.0,0.1111111111111111,,,,
A_w0,0,T1,8.0,10.0,0.30833333333333335,0.25,0.0001,9.0,0.1111111111111111,,,,
A_w0,0,T1,8.0,20.0,0.39166666666666666,0.25833333333333336,1e-06,9.0,0.1111111111111111,,,,
A_w0,0,T1,10.0,0.0,0.23333333333333334,0.24166666666666667,0.0001,9.0,0.1111111111111111,,,,
A_w0,0,diag,10.0,0.0,,,,,,0.0,0.0028152984084803636,0.023607176581680833,1.0000000000000047
A_w0,0,T1,10.0,10.0,0.24166666666666667,0.24166666666666667,1e-05,9.0,0.1111111111111111,,,,
A_w0,0,T1,10.0,20.0,0.23333333333333334,0.24166666666666667,0.0001,9.0,0.1111111111111111,,,,
A_w0,0,T2,,,0.2715342068070178,,1e-05,,,,,,
A_w0,0,T2_lag,1.0,,0.16758244200751102,,,,,,,,
A_w0,0,T2_lag,2.0,,0.02862651296982484,,,,,,,,
A_w0,0,T2_lag,3.0,,0.0003875935904583401,,,,,,,,
A_w0,0,T2_lag,4.0,,0.0010100963057646539,,,,,,,,
A_w0,0,T2_lag,5.0,,3.220980846124334e-06,,,,,,,,
A_w0,0,T2_lag,6.0,,6.154817629241762e-05,,,,,,,,
A_w0,0,T2_lag,7.0,,0.0016792134388900195,,,,,,,,
A_w0,0,T2_lag,8.0,,0.003620968468686422,,,,,,,,
A_w0,0,T2_lag,9.0,,0.0020772006344952415,,,,,,,,
A_w0,0,T2_lag,10.0,,4.8572052964289044e-05,,,,,,,,
A_w0,0,T2_lag,11.0,,1.5052572867180213e-05,,,,,,,,
A_w0,0,T2_lag,12.0,,0.004735345397404046,,,,,,,,
A_w0,0,T2_lag,13.0,,0.0006852077624978211,,,,,,,,
A_w0,0,T2_lag,14.0,,0.0019431648700191186,,,,,,,,
A_w0,0,T2_lag,15.0,,0.0012264624603309695,,,,,,,,
A_w0,0,T2_lag,16.0,,4.707383484850194e-08,,,,,,,,
A_w0,0,T2_lag,17.0,,0.00034996701329788,,,,,,,,
A_w0,0,T2_lag,18.0,,1.987894179993071e-06,,,,,,,,
A_w0,0,T2_lag,19.0,,0.0001610614933211051,,,,,,,,
A_w0,0,T2_lag,20.0,,9.67322043648849e-05,,,,,,,,
A_w0,0,T2_lag,21.0,,0.00024589916528242604,,,,,,,,
A_w0,0,T2_lag,22.0,,0.0014728542087016298,,,,,,,,
A_w0,0,T2_lag,23.0,,0.0033702159289271567,,,,,,,,
A_w0,0,T2_lag,24.0,,0.003353893019804379,,,,,,,,
A_w0,0,T2_lag,25.0,,0.0013784463294229147,,,,,,,,
A_w0,0,T2_lag,26.0,,0.00039280444405199934,,,,,,,,
A_w0,0,T2_lag,27.0,,0.0031979555543292107,,,,,,,,
A_w0,0,T2_lag,28.0,,0.000699890142111792,,,,,,,,
A_w0,0,T2_lag,29.0,,0.0005936609011604959,,,,,,,,
A_w0,0,T2_lag,30.0,,0.007911415507868216,,,,,,,,
A_w0,0,T2_lag,31.0,,8.911206478849816e-05,,,,,,,,
A_w0,0,T2_lag,32.0,,0.0045232488837453405,,,,,,,,
A_w0,0,T2_lag,33.0,,0.01161776300430686,,,,,,,,
A_w0,0,T2_lag,34.0,,0.005189287786099805,,,,,,,,
A_w0,0,T2_lag,35.0,,0.004737850492294962,,,,,,,,
A_w0,0,T2_lag,36.0,,0.0008000674777061236,,,,,,,,
A_w0,0,T2_lag,37.0,,0.001994914550928777,,,,,,,,
A_w0,0,T2_lag,38.0,,0.0006526882208114812,,,,,,,,
A_w0,0,T2_lag,39.0,,0.0028419514363800906,,,,,,,,
A_w0,0,T2_lag,40.0,,0.0021578903204443863,,,,,,,,
