arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_gercek,5,T1,2.0,0.0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_gercek,5,T1,2.0,10.0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_gercek,5,T1,2.0,20.0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_gercek,5,T1,4.0,0.0,1.0,1.0,1e-05,5.0,0.2,,,,
A_gercek,5,T1,4.0,10.0,1.0,1.0,1e-06,5.0,0.2,,,,
A_gercek,5,T1,4.0,20.0,1.0,1.0,1e-06,5.0,0.2,,,,
A_gercek,5,T1,6.0,0.0,0.7416666666666667,0.8083333333333333,1e-06,7.0,0.14285714285714285,,,,
A_gercek,5,T1,6.0,10.0,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_gercek,5,T1,6.0,20.0,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_gercek,5,T1,8.0,0.0,0.48333333333333334,0.6,1e-05,9.0,0.1111111111111111,,,,
A_gercek,5,T1,8.0,10.0,0.725,0.7583333333333333,1e-06,9.0,0.1111111111111111,,,,
A_gercek,5,T1,8.0,20.0,0.7,0.75,1e-06,9.0,0.1111111111111111,,,,
A_gercek,5,T1,10.0,0.0,0.30833333333333335,0.31666666666666665,0.1,9.0,0.1111111111111111,,,,
A_gercek,5,diag,10.0,0.0,,,,,,0.3363104606022453,0.48473511794154495,0.6916902738432483,1.137688876199177
A_gercek,5,T1,10.0,10.0,0.2833333333333333,0.2916666666666667,0.1,9.0,0.1111111111111111,,,,
A_gercek,5,T1,10.0,20.0,0.275,0.30833333333333335,1.0,9.0,0.1111111111111111,,,,
A_gercek,5,T2,,,2.3697544079346837,,0.0001,,,,,,
A_gercek,5,T2_lag,1.0,,0.8545541090184207,,,,,,,,
A_gercek,5,T2_lag,2.0,,0.4365195272841724,,,,,,,,
A_gercek,5,T2_lag,3.0,,0.24433409635271078,,,,,,,,
A_gercek,5,T2_lag,4.0,,0.20931820472894253,,,,,,,,
A_gercek,5,T2_lag,5.0,,0.1599915313664691,,,,,,,,
A_gercek,5,T2_lag,6.0,,0.07083866375430042,,,,,,,,
A_gercek,5,T2_lag,7.0,,0.05704923933140132,,,,,,,,
A_gercek,5,T2_lag,8.0,,0.06296905655552862,,,,,,,,
A_gercek,5,T2_lag,9.0,,0.06368798053877674,,,,,,,,
A_gercek,5,T2_lag,10.0,,0.051681029110496414,,,,,,,,
A_gercek,5,T2_lag,11.0,,0.02052858395714688,,,,,,,,
A_gercek,5,T2_lag,12.0,,0.00788069945068264,,,,,,,,
A_gercek,5,T2_lag,13.0,,0.0032150484476035305,,,,,,,,
A_gercek,5,T2_lag,14.0,,0.008679504708410234,,,,,,,,
A_gercek,5,T2_lag,15.0,,0.01203590434609284,,,,,,,,
A_gercek,5,T2_lag,16.0,,0.02252570197245827,,,,,,,,
A_gercek,5,T2_lag,17.0,,0.014756705830782027,,,,,,,,
A_gercek,5,T2_lag,18.0,,3.0178575183578126e-05,,,,,,,,
A_gercek,5,T2_lag,19.0,,0.004162053520323696,,,,,,,,
A_gercek,5,T2_lag,20.0,,0.0064312231792214855,,,,,,,,
A_gercek,5,T2_lag,21.0,,0.0004732908419559391,,,,,,,,
A_gercek,5,T2_lag,22.0,,6.1365560194804105e-06,,,,,,,,
A_gercek,5,T2_lag,23.0,,0.0013532505778161676,,,,,,,,
A_gercek,5,T2_lag,24.0,,0.00022436892789456735,,,,,,,,
A_gercek,5,T2_lag,25.0,,2.092245180326659e-05,,,,,,,,
A_gercek,5,T2_lag,26.0,,0.0016177758940686506,,,,,,,,
A_gercek,5,T2_lag,27.0,,0.0036805116332067522,,,,,,,,
A_gercek,5,T2_lag,28.0,,0.0009611792809776544,,,,,,,,
A_gercek,5,T2_lag,29.0,,0.001620527798707574,,,,,,,,
A_gercek,5,T2_lag,30.0,,0.0005986207832828737,,,,,,,,
A_gercek,5,T2_lag,31.0,,0.011612250227931543,,,,,,,,
A_gercek,5,T2_lag,32.0,,0.011046705192972218,,,,,,,,
A_gercek,5,T2_lag,33.0,,0.00335209042256765,,,,,,,,
A_gercek,5,T2_lag,34.0,,0.0017545013183939545,,,,,,,,
A_gercek,5,T2_lag,35.0,,0.007647342136623762,,,,,,,,
A_gercek,5,T2_lag,36.0,,0.0002928393578041621,,,,,,,,
A_gercek,5,T2_lag,37.0,,0.0002541960211661671,,,,,,,,
A_gercek,5,T2_lag,38.0,,0.002612959625760968,,,,,,,,
A_gercek,5,T2_lag,39.0,,0.0012371886849097539,,,,,,,,
A_gercek,5,T2_lag,40.0,,0.008198708171696694,,,,,,,,
