arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_er,8,T1,2,0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_er,8,T1,2,10,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_er,8,T1,2,20,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_er,8,T1,4,0,0.7416666666666667,0.7833333333333333,1e-06,5.0,0.2,,,,
A_er,8,T1,4,10,1.0,1.0,1e-06,5.0,0.2,,,,
A_er,8,T1,4,20,1.0,1.0,1e-06,5.0,0.2,,,,
A_er,8,T1,6,0,0.625,0.7166666666666667,1e-05,7.0,0.14285714285714285,,,,
A_er,8,T1,6,10,0.8,0.8166666666666667,1e-06,7.0,0.14285714285714285,,,,
A_er,8,T1,6,20,0.9416666666666667,0.8666666666666667,1e-06,7.0,0.14285714285714285,,,,
A_er,8,T1,8,0,0.3333333333333333,0.48333333333333334,0.0001,9.0,0.1111111111111111,,,,
A_er,8,T1,8,10,0.5,0.5416666666666666,1e-06,9.0,0.1111111111111111,,,,
A_er,8,T1,8,20,0.5583333333333333,0.5666666666666667,1e-06,9.0,0.1111111111111111,,,,
A_er,8,T1,10,0,0.25,0.31666666666666665,0.0001,9.0,0.1111111111111111,,,,
A_er,8,diag,10,0,,,,,,0.9548482145979785,0.9780243584182506,0.9997639282341831,1.7893462793872583
A_er,8,T1,10,10,0.24166666666666667,0.26666666666666666,1.0,9.0,0.1111111111111111,,,,
A_er,8,T1,10,20,0.25833333333333336,0.2916666666666667,0.1,9.0,0.1111111111111111,,,,
