arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_derece,9,T1,2,0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,9,T1,2,10,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,9,T1,2,20,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,9,T1,4,0,0.9916666666666667,1.0,1e-05,5.0,0.2,,,,
A_derece,9,T1,4,10,1.0,1.0,1e-06,5.0,0.2,,,,
A_derece,9,T1,4,20,1.0,1.0,1e-06,5.0,0.2,,,,
A_derece,9,T1,6,0,0.8166666666666667,0.7666666666666667,1e-06,7.0,0.14285714285714285,,,,
A_derece,9,T1,6,10,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_derece,9,T1,6,20,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_derece,9,T1,8,0,0.5916666666666667,0.5916666666666667,1e-06,9.0,0.1111111111111111,,,,
A_derece,9,T1,8,10,0.7833333333333333,0.7,1e-06,9.0,0.1111111111111111,,,,
A_derece,9,T1,8,20,0.7916666666666666,0.675,1e-06,9.0,0.1111111111111111,,,,
A_derece,9,T1,10,0,0.2833333333333333,0.26666666666666666,1.0,9.0,0.1111111111111111,,,,
A_derece,9,diag,10,0,,,,,,0.6586258000209841,0.8008103173623008,0.9752124645892352,8.118130866016013
A_derece,9,T1,10,10,0.2916666666666667,0.20833333333333334,1.0,9.0,0.1111111111111111,,,,
A_derece,9,T1,10,20,0.2833333333333333,0.21666666666666667,1.0,9.0,0.1111111111111111,,,,
