arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_derece,11,T1,2,0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,11,T1,2,10,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,11,T1,2,20,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,11,T1,4,0,1.0,1.0,1e-06,5.0,0.2,,,,
A_derece,11,T1,4,10,1.0,1.0,1e-06,5.0,0.2,,,,
A_derece,11,T1,4,20,1.0,1.0,1e-06,5.0,0.2,,,,
A_derece,11,T1,6,0,0.775,0.7166666666666667,1e-06,7.0,0.14285714285714285,,,,
A_derece,11,T1,6,10,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_derece,11,T1,6,20,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_derece,11,T1,8,0,0.5166666666666667,0.6083333333333333,1e-06,9.0,0.1111111111111111,,,,
A_derece,11,T1,8,10,0.5916666666666667,0.675,1e-06,9.0,0.1111111111111111,,,,
A_derece,11,T1,8,20,0.625,0.7,1e-06,9.0,0.1111111111111111,,,,
A_derece,11,T1,10,0,0.24166666666666667,0.18333333333333332,1.0,9.0,0.1111111111111111,,,,
A_derece,11,diag,10,0,,,,,,0.6093125939915364,0.7737166961744708,0.97780925401322,5.989557857760986
A_derece,11,T1,10,10,0.15,0.2,1e-06,9.0,0.1111111111111111,,,,
A_derece,11,T1,10,20,0.21666666666666667,0.23333333333333334,0.1,9.0,0.1111111111111111,,,,
