arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_derece,10,T1,2,0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,10,T1,2,10,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,10,T1,2,20,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,10,T1,4,0,0.95,0.9333333333333333,1e-06,5.0,0.2,,,,
A_derece,10,T1,4,10,1.0,1.0,1e-06,5.0,0.2,,,,
A_derece,10,T1,4,20,1.0,1.0,1e-06,5.0,0.2,,,,
A_derece,10,T1,6,0,0.7583333333333333,0.6833333333333333,1e-05,7.0,0.14285714285714285,,,,
A_derece,10,T1,6,10,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_derece,10,T1,6,20,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_derece,10,T1,8,0,0.5666666666666667,0.6,1e-06,9.0,0.1111111111111111,,,,
A_derece,10,T1,8,10,0.6416666666666667,0.7083333333333334,1e-06,9.0,0.1111111111111111,,,,
A_derece,10,T1,8,20,0.6666666666666666,0.75,0.001,9.0,0.1111111111111111,,,,
A_derece,10,T1,10,0,0.2833333333333333,0.25,1.0,9.0,0.1111111111111111,,,,
A_derece,10,diag,10,0,,,,,,0.6005364075123282,0.7683413788998286,0.9780453257790368,14.679689197640403
A_derece,10,T1,10,10,0.19166666666666668,0.23333333333333334,1.0,9.0,0.1111111111111111,,,,
A_derece,10,T1,10,20,0.19166666666666668,0.24166666666666667,1.0,9.0,0.1111111111111111,,,,
