arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_derece,6,T1,2,0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,6,T1,2,10,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,6,T1,2,20,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,6,T1,4,0,1.0,1.0,1e-06,5.0,0.2,,,,
A_derece,6,T1,4,10,1.0,1.0,1e-06,5.0,0.2,,,,
A_derece,6,T1,4,20,1.0,1.0,1e-06,5.0,0.2,,,,
A_derece,6,T1,6,0,0.7833333333333333,0.7666666666666667,1e-06,7.0,0.14285714285714285,,,,
A_derece,6,T1,6,10,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_derece,6,T1,6,20,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_derece,6,T1,8,0,0.6,0.6666666666666666,1e-06,9.0,0.1111111111111111,,,,
A_derece,6,T1,8,10,0.6666666666666666,0.7333333333333333,1e-06,9.0,0.1111111111111111,,,,
A_derece,6,T1,8,20,0.6666666666666666,0.7666666666666667,1e-06,9.0,0.1111111111111111,,,,
A_derece,6,T1,10,0,0.2,0.26666666666666666,1.0,9.0,0.1111111111111111,,,,
A_derece,6,diag,10,0,,,,,,0.6336135592627566,0.7869238924785913,0.9775731822474032,17.004571742971457
A_derece,6,T1,10,10,0.175,0.21666666666666667,1.0,9.0,0.1111111111111111,,,,
A_derece,6,T1,10,20,0.16666666666666666,0.25,1e-06,9.0,0.1111111111111111,,,,
