arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_w0,4,T1,2.0,0.0,0.5666666666666667,0.475,1e-06,3.0,0.3333333333333333,,,,
A_w0,4,T1,2.0,10.0,0.5416666666666666,0.49166666666666664,1e-06,3.0,0.3333333333333333,,,,
A_w0,4,T1,2.0,20.0,0.45,0.4666666666666667,1e-05,3.0,0.3333333333333333,,,,
A_w0,4,T1,4.0,0.0,0.3416666666666667,0.38333333333333336,1e-06,5.0,0.2,,,,
A_w0,4,T1,4.0,10.0,0.4083333333333333,0.4083333333333333,1e-06,5.0,0.2,,,,
A_w0,4,T1,4.0,20.0,0.44166666666666665,0.38333333333333336,1e-06,5.0,0.2,,,,
A_w0,4,T1,6.0,0.0,0.375,0.4166666666666667,0.0001,7.0,0.14285714285714285,,,,
A_w0,4,T1,6.0,10.0,0.375,0.4166666666666667,0.0001,7.0,0.14285714285714285,,,,
A_w0,4,T1,6.0,20.0,0.375,0.4166666666666667,0.0001,7.0,0.14285714285714285,,,,
A_w0,4,T1,8.0,0.0,0.2833333333333333,0.23333333333333334,0.0001,9.0,0.1111111111111111,,,,
A_w0,4,T1,8.0,10.0,0.31666666666666665,0.25833333333333336,1e-06,9.0,0.1111111111111111,,,,
A_w0,4,T1,8.0,20.0,0.30833333333333335,0.24166666666666667,1e-06,9.0,0.1111111111111111,,,,
A_w0,4,T1,10.0,0.0,0.25,0.21666666666666667,1e-05,9.0,0.1111111111111111,,,,
A_w0,4,diag,10.0,0.0,,,,,,0.0,0.0028152984084803636,0.023607176581680833,1.0000000000000016
A_w0,4,T1,10.0,10.0,0.25,0.24166666666666667,1e-06,9.0,0.1111111111111111,,,,
A_w0,4,T1,10.0,20.0,0.23333333333333334,0.25,1e-06,9.0,0.1111111111111111,,,,
A_w0,4,T2,,,0.3696488436326091,,1e-05,,,,,,
A_w0,4,T2_lag,1.0,,0.18434274322549302,,,,,,,,
A_w0,4,T2_lag,2.0,,0.06838202285761646,,,,,,,,
A_w0,4,T2_lag,3.0,,0.005260075550635307,,,,,,,,
A_w0,4,T2_lag,4.0,,0.002408867233167889,,,,,,,,
A_w0,4,T2_lag,5.0,,1.894114196929952e-05,,,,,,,,
A_w0,4,T2_lag,6.0,,0.0002734028284636431,,,,,,,,
A_w0,4,T2_lag,7.0,,0.00019674131434976324,,,,,,,,
A_w0,4,T2_lag,8.0,,0.0056153109119043655,,,,,,,,
A_w0,4,T2_lag,9.0,,0.0007344842934655068,,,,,,,,
A_w0,4,T2_lag,10.0,,0.002729175490800465,,,,,,,,
A_w0,4,T2_lag,11.0,,0.0001580854261803719,,,,,,,,
A_w0,4,T2_lag,12.0,,0.0010482531414089922,,,,,,,,
A_w0,4,T2_lag,13.0,,0.0002653655665084961,,,,,,,,
A_w0,4,T2_lag,14.0,,0.007728568343277629,,,,,,,,
A_w0,4,T2_lag,15.0,,0.001441217779252753,,,,,,,,
A_w0,4,T2_lag,16.0,,0.0007827240248717045,,,,,,,,
A_w0,4,T2_lag,17.0,,0.0007488882261531361,,,,,,,,
A_w0,4,T2_lag,18.0,,0.0003963979075696754,,,,,,,,
A_w0,4,T2_lag,19.0,,3.5966210831263484e-06,,,,,,,,
A_w0,4,T2_lag,20.0,,0.00039575523212018475,,,,,,,,
A_w0,4,T2_lag,21.0,,0.00791805624303695,,,,,,,,
A_w0,4,T2_lag,22.0,,0.013096420126350903,,,,,,,,
A_w0,4,T2_lag,23.0,,0.0175812817701292,,,,,,,,
A_w0,4,T2_lag,24.0,,0.012360370497647705,,,,,,,,
A_w0,4,T2_lag,25.0,,0.009364284660980184,,,,,,,,
A_w0,4,T2_lag,26.0,,0.002384294388348229,,,,,,,,
A_w0,4,T2_lag,27.0,,8.37366836126532e-07,,,,,,,,
A_w0,4,T2_lag,28.0,,0.004758612830319011,,,,,,,,
A_w0,4,T2_lag,29.0,,0.0013878527220442822,,,,,,,,
A_w0,4,T2_lag,30.0,,0.00955739340217211,,,,,,,,
A_w0,4,T2_lag,31.0,,0.0009744438068104856,,,,,,,,
A_w0,4,T2_lag,32.0,,4.11549286685634e-05,,,,,,,,
A_w0,4,T2_lag,33.0,,0.00047117860247575916,,,,,,,,
A_w0,4,T2_lag,34.0,,7.259131016365504e-05,,,,,,,,
A_w0,4,T2_lag,35.0,,0.003800828151663273,,,,,,,,
A_w0,4,T2_lag,36.0,,0.0009253094038088367,,,,,,,,
A_w0,4,T2_lag,37.0,,0.00022855956881902552,,,,,,,,
A_w0,4,T2_lag,38.0,,0.0017879887459572525,,,,,,,,
A_w0,4,T2_lag,39.0,,3.36027032828539e-06,,,,,,,,
A_w0,4,T2_lag,40.0,,3.4077197573447877e-06,,,,,,,,
