arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_w0,15,T1,2.0,0.0,0.575,0.575,1e-05,3.0,0.3333333333333333,,,,
A_w0,15,T1,2.0,10.0,0.6,0.5333333333333333,1e-05,3.0,0.3333333333333333,,,,
A_w0,15,T1,2.0,20.0,0.5833333333333334,0.5416666666666666,1e-05,3.0,0.3333333333333333,,,,
A_w0,15,T1,4.0,0.0,0.3,0.4,1e-05,5.0,0.2,,,,
A_w0,15,T1,4.0,10.0,0.3,0.4,1e-05,5.0,0.2,,,,
A_w0,15,T1,4.0,20.0,0.3,0.4,1e-05,5.0,0.2,,,,
A_w0,15,T1,6.0,0.0,0.25833333333333336,0.31666666666666665,0.0001,7.0,0.14285714285714285,,,,
A_w0,15,T1,6.0,10.0,0.25833333333333336,0.3333333333333333,1e-05,7.0,0.14285714285714285,,,,
A_w0,15,T1,6.0,20.0,0.3333333333333333,0.35833333333333334,1e-06,7.0,0.14285714285714285,,,,
A_w0,15,T1,8.0,0.0,0.2916666666666667,0.30833333333333335,0.0001,9.0,0.1111111111111111,,,,
A_w0,15,T1,8.0,10.0,0.3,0.30833333333333335,0.0001,9.0,0.1111111111111111,,,,
A_w0,15,T1,8.0,20.0,0.2916666666666667,0.30833333333333335,0.001,9.0,0.1111111111111111,,,,
A_w0,15,T1,10.0,0.0,0.24166666666666667,0.26666666666666666,0.0001,9.0,0.1111111111111111,,,,
A_w0,15,diag,10.0,0.0,,,,,,0.0,0.0028152984084803636,0.023607176581680833,1.000000000000004
A_w0,15,T1,10.0,10.0,0.23333333333333334,0.275,0.0001,9.0,0.1111111111111111,,,,
A_w0,15,T1,10.0,20.0,0.25833333333333336,0.2833333333333333,1e-05,9.0,0.1111111111111111,,,,
A_w0,15,T2,,,0.33743261692791315,,1e-06,,,,,,
A_w0,15,T2_lag,1.0,,0.20623407894704837,,,,,,,,
A_w0,15,T2_lag,2.0,,0.02458790175455283,,,,,,,,
A_w0,15,T2_lag,3.0,,0.015606568188249532,,,,,,,,
A_w0,15,T2_lag,4.0,,0.00018481325274069727,,,,,,,,
A_w0,15,T2_lag,5.0,,8.498678961659214e-06,,,,,,,,
A_w0,15,T2_lag,6.0,,0.006319646954082096,,,,,,,,
A_w0,15,T2_lag,7.0,,0.014568963029977806,,,,,,,,
A_w0,15,T2_lag,8.0,,0.002551328933226084,,,,,,,,
A_w0,15,T2_lag,9.0,,0.0006660959914279862,,,,,,,,
A_w0,15,T2_lag,10.0,,0.00018379422543891537,,,,,,,,
A_w0,15,T2_lag,11.0,,0.005981073142082465,,,,,,,,
A_w0,15,T2_lag,12.0,,0.00048269307851999657,,,,,,,,
A_w0,15,T2_lag,13.0,,0.00257773182411003,,,,,,,,
A_w0,15,T2_lag,14.0,,0.00012111407500204977,,,,,,,,
A_w0,15,T2_lag,15.0,,0.004342829324557574,,,,,,,,
A_w0,15,T2_lag,16.0,,9.502598160850244e-05,,,,,,,,
A_w0,15,T2_lag,17.0,,0.0021864097821289352,,,,,,,,
A_w0,15,T2_lag,18.0,,0.00010713881777723619,,,,,,,,
A_w0,15,T2_lag,19.0,,0.000884422547671566,,,,,,,,
A_w0,15,T2_lag,20.0,,0.0022820503313752006,,,,,,,,
A_w0,15,T2_lag,21.0,,0.0007296411167396107,,,,,,,,
A_w0,15,T2_lag,22.0,,0.002402685851830772,,,,,,,,
A_w0,15,T2_lag,23.0,,0.0024615949309674825,,,,,,,,
A_w0,15,T2_lag,24.0,,0.007799432633915826,,,,,,,,
A_w0,15,T2_lag,25.0,,0.00025768329186059833,,,,,,,,
A_w0,15,T2_lag,26.0,,0.004155774748594696,,,,,,,,
A_w0,15,T2_lag,27.0,,2.865839406771862e-05,,,,,,,,
A_w0,15,T2_lag,28.0,,0.007111863612299081,,,,,,,,
A_w0,15,T2_lag,29.0,,0.01161467614044794,,,,,,,,
A_w0,15,T2_lag,30.0,,0.0015447280449902292,,,,,,,,
A_w0,15,T2_lag,31.0,,0.0020716037959631986,,,,,,,,
A_w0,15,T2_lag,32.0,,0.002363958613165549,,,,,,,,
A_w0,15,T2_lag,33.0,,0.00020544557035647443,,,,,,,,
A_w0,15,T2_lag,34.0,,0.0007271295386632365,,,,,,,,
A_w0,15,T2_lag,35.0,,1.1175648000987705e-06,,,,,,,,
A_w0,15,T2_lag,36.0,,0.0003853552271491307,,,,,,,,
A_w0,15,T2_lag,37.0,,0.00033474608956013575,,,,,,,,
A_w0,15,T2_lag,38.0,,0.00017067247473604157,,,,,,,,
A_w0,15,T2_lag,39.0,,0.0025886417045878915,,,,,,,,
A_w0,15,T2_lag,40.0,,0.0005050287226780023,,,,,,,,
