arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_w0,3,T1,2.0,0.0,0.8,0.775,0.0001,3.0,0.3333333333333333,,,,
A_w0,3,T1,2.0,10.0,0.8,0.775,0.0001,3.0,0.3333333333333333,,,,
A_w0,3,T1,2.0,20.0,0.8,0.775,0.0001,3.0,0.3333333333333333,,,,
A_w0,3,T1,4.0,0.0,0.35,0.425,1e-05,5.0,0.2,,,,
A_w0,3,T1,4.0,10.0,0.39166666666666666,0.4166666666666667,1e-06,5.0,0.2,,,,
A_w0,3,T1,4.0,20.0,0.35,0.44166666666666665,1e-06,5.0,0.2,,,,
A_w0,3,T1,6.0,0.0,0.3333333333333333,0.325,1e-06,7.0,0.14285714285714285,,,,
A_w0,3,T1,6.0,10.0,0.2833333333333333,0.30833333333333335,1e-06,7.0,0.14285714285714285,,,,
A_w0,3,T1,6.0,20.0,0.30833333333333335,0.2916666666666667,0.0001,7.0,0.14285714285714285,,,,
A_w0,3,T1,8.0,0.0,0.35833333333333334,0.21666666666666667,1e-06,9.0,0.1111111111111111,,,,
A_w0,3,T1,8.0,10.0,0.3,0.24166666666666667,1e-06,9.0,0.1111111111111111,,,,
A_w0,3,T1,8.0,20.0,0.325,0.2,0.0001,9.0,0.1111111111111111,,,,
A_w0,3,T1,10.0,0.0,0.2,0.25,1e-06,9.0,0.1111111111111111,,,,
A_w0,3,diag,10.0,0.0,,,,,,0.0,0.0028152984084803636,0.023607176581680833,1.0
A_w0,3,T1,10.0,10.0,0.21666666666666667,0.23333333333333334,0.0001,9.0,0.1111111111111111,,,,
A_w0,3,T1,10.0,20.0,0.21666666666666667,0.25,1e-06,9.0,0.1111111111111111,,,,
A_w0,3,T2,,,0.5089035873698676,,0.0001,,,,,,
A_w0,3,T2_lag,1.0,,0.25286567983498154,,,,,,,,
A_w0,3,T2_lag,2.0,,0.08679447196090379,,,,,,,,
A_w0,3,T2_lag,3.0,,0.02165496617559772,,,,,,,,
A_w0,3,T2_lag,4.0,,0.0015983085322372195,,,,,,,,
A_w0,3,T2_lag,5.0,,0.0005947533742276476,,,,,,,,
A_w0,3,T2_lag,6.0,,3.381026978962366e-08,,,,,,,,
A_w0,3,T2_lag,7.0,,0.0015611731085946074,,,,,,,,
A_w0,3,T2_lag,8.0,,0.00025733710057484777,,,,,,,,
A_w0,3,T2_lag,9.0,,0.005338323535028579,,,,,,,,
A_w0,3,T2_lag,10.0,,0.0002610566138636396,,,,,,,,
A_w0,3,T2_lag,11.0,,0.0035641983468431677,,,,,,,,
A_w0,3,T2_lag,12.0,,0.01680641477462158,,,,,,,,
A_w0,3,T2_lag,13.0,,0.013446148641912875,,,,,,,,
A_w0,3,T2_lag,14.0,,0.010342578000763795,,,,,,,,
A_w0,3,T2_lag,15.0,,0.00044672242483372027,,,,,,,,
A_w0,3,T2_lag,16.0,,0.0007192683845598892,,,,,,,,
A_w0,3,T2_lag,17.0,,0.0011319551757667952,,,,,,,,
A_w0,3,T2_lag,18.0,,0.0006421018212040418,,,,,,,,
A_w0,3,T2_lag,19.0,,0.00014053216251409744,,,,,,,,
A_w0,3,T2_lag,20.0,,0.003616231571357754,,,,,,,,
A_w0,3,T2_lag,21.0,,0.0009056268809872201,,,,,,,,
A_w0,3,T2_lag,22.0,,0.0035603624206445796,,,,,,,,
A_w0,3,T2_lag,23.0,,0.0006279679856752073,,,,,,,,
A_w0,3,T2_lag,24.0,,0.00046550003917849366,,,,,,,,
A_w0,3,T2_lag,25.0,,0.0044334326581423255,,,,,,,,
A_w0,3,T2_lag,26.0,,0.000426539859870083,,,,,,,,
A_w0,3,T2_lag,27.0,,0.03501074763716229,,,,,,,,
A_w0,3,T2_lag,28.0,,0.014030400458373282,,,,,,,,
A_w0,3,T2_lag,29.0,,0.0008000366087083313,,,,,,,,
A_w0,3,T2_lag,30.0,,0.002757379807042659,,,,,,,,
A_w0,3,T2_lag,31.0,,0.00235516511173971,,,,,,,,
A_w0,3,T2_lag,32.0,,0.001094217935487097,,,,,,,,
A_w0,3,T2_lag,33.0,,0.0010751364648202697,,,,,,,,
A_w0,3,T2_lag,34.0,,0.0020629085313961307,,,,,,,,
A_w0,3,T2_lag,35.0,,0.0004495894102798039,,,,,,,,
A_w0,3,T2_lag,36.0,,0.0005650515198646014,,,,,,,,
A_w0,3,T2_lag,37.0,,0.00339186434053247,,,,,,,,
A_w0,3,T2_lag,38.0,,0.009849565530606882,,,,,,,,
A_w0,3,T2_lag,39.0,,0.002545660551329914,,,,,,,,
A_w0,3,T2_lag,40.0,,0.0007141782673692801,,,,,,,,
