arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_w0,1,T1,2.0,0.0,0.5,0.5,1e-06,3.0,0.3333333333333333,,,,
A_w0,1,T1,2.0,10.0,0.475,0.5916666666666667,1e-06,3.0,0.3333333333333333,,,,
A_w0,1,T1,2.0,20.0,0.5333333333333333,0.5916666666666667,1e-06,3.0,0.3333333333333333,,,,
A_w0,1,T1,4.0,0.0,0.35,0.36666666666666664,1e-06,5.0,0.2,,,,
A_w0,1,T1,4.0,10.0,0.3416666666666667,0.36666666666666664,1e-05,5.0,0.2,,,,
A_w0,1,T1,4.0,20.0,0.38333333333333336,0.4,1e-06,5.0,0.2,,,,
A_w0,1,T1,6.0,0.0,0.31666666666666665,0.3,0.0001,7.0,0.14285714285714285,,,,
A_w0,1,T1,6.0,10.0,0.31666666666666665,0.3,0.0001,7.0,0.14285714285714285,,,,
A_w0,1,T1,6.0,20.0,0.3416666666666667,0.30833333333333335,1e-06,7.0,0.14285714285714285,,,,
A_w0,1,T1,8.0,0.0,0.275,0.2,1e-05,9.0,0.1111111111111111,,,,
A_w0,1,T1,8.0,10.0,0.275,0.21666666666666667,1e-06,9.0,0.1111111111111111,,,,
A_w0,1,T1,8.0,20.0,0.24166666666666667,0.24166666666666667,1e-06,9.0,0.1111111111111111,,,,
A_w0,1,T1,10.0,0.0,0.20833333333333334,0.31666666666666665,1e-06,9.0,0.1111111111111111,,,,
A_w0,1,diag,10.0,0.0,,,,,,0.0,0.0028152984084803636,0.023607176581680833,1.0000000000000047
A_w0,1,T1,10.0,10.0,0.18333333333333332,0.30833333333333335,1e-06,9.0,0.1111111111111111,,,,
A_w0,1,T1,10.0,20.0,0.24166666666666667,0.2916666666666667,1e-06,9.0,0.1111111111111111,,,,
A_w0,1,T2,,,0.286207598279997,,0.001,,,,,,
A_w0,1,T2_lag,1.0,,0.16677054535237806,,,,,,,,
A_w0,1,T2_lag,2.0,,0.03849356585361459,,,,,,,,
A_w0,1,T2_lag,3.0,,0.0035686826124599873,,,,,,,,
A_w0,1,T2_lag,4.0,,0.0005056117357252587,,,,,,,,
A_w0,1,T2_lag,5.0,,0.0018940280997577998,,,,,,,,
A_w0,1,T2_lag,6.0,,0.0004147313828309642,,,,,,,,
A_w0,1,T2_lag,7.0,,7.721515652634406e-05,,,,,,,,
A_w0,1,T2_lag,8.0,,0.00017443094008506033,,,,,,,,
A_w0,1,T2_lag,9.0,,0.00031450649271979827,,,,,,,,
A_w0,1,T2_lag,10.0,,0.0016285155894468332,,,,,,,,
A_w0,1,T2_lag,11.0,,0.0028153657498253964,,,,,,,,
A_w0,1,T2_lag,12.0,,0.00013239818859365492,,,,,,,,
A_w0,1,T2_lag,13.0,,0.0026219071983155746,,,,,,,,
A_w0,1,T2_lag,14.0,,0.0009854012951029392,,,,,,,,
A_w0,1,T2_lag,15.0,,0.0009479713992177564,,,,,,,,
A_w0,1,T2_lag,16.0,,0.0001989260898312288,,,,,,,,
A_w0,1,T2_lag,17.0,,0.0013060422246958029,,,,,,,,
A_w0,1,T2_lag,18.0,,0.0029485510383520396,,,,,,,,
A_w0,1,T2_lag,19.0,,0.0038934013487809545,,,,,,,,
A_w0,1,T2_lag,20.0,,0.0003507649454357082,,,,,,,,
A_w0,1,T2_lag,21.0,,0.002075592028525287,,,,,,,,
A_w0,1,T2_lag,22.0,,0.008833399051833344,,,,,,,,
A_w0,1,T2_lag,23.0,,0.0015038990481249168,,,,,,,,
A_w0,1,T2_lag,24.0,,0.0006670408597170276,,,,,,,,
A_w0,1,T2_lag,25.0,,0.0004330738826698881,,,,,,,,
A_w0,1,T2_lag,26.0,,0.004886896028242733,,,,,,,,
A_w0,1,T2_lag,27.0,,0.003524062241169294,,,,,,,,
A_w0,1,T2_lag,28.0,,9.524729900145762e-05,,,,,,,,
A_w0,1,T2_lag,29.0,,0.00023510658439479252,,,,,,,,
A_w0,1,T2_lag,30.0,,0.0023347157974466987,,,,,,,,
A_w0,1,T2_lag,31.0,,0.007803579413693285,,,,,,,,
A_w0,1,T2_lag,32.0,,3.2390962588906024e-05,,,,,,,,
A_w0,1,T2_lag,33.0,,0.0010974542334914387,,,,,,,,
A_w0,1,T2_lag,34.0,,0.004455460023463055,,,,,,,,
A_w0,1,T2_lag,35.0,,0.004182331495698887,,,,,,,,
A_w0,1,T2_lag,36.0,,0.0002908535159356133,,,,,,,,
A_w0,1,T2_lag,37.0,,0.007125249487336582,,,,,,,,
A_w0,1,T2_lag,38.0,,0.0013133395032422007,,,,,,,,
A_w0,1,T2_lag,39.0,,0.002249283743268493,,,,,,,,
A_w0,1,T2_lag,40.0,,0.003026060386457378,,,,,,,,
