arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_derece,18,T1,2,0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,18,T1,2,10,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,18,T1,2,20,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,18,T1,4,0,1.0,1.0,1e-06,5.0,0.2,,,,
A_derece,18,T1,4,10,1.0,1.0,1e-06,5.0,0.2,,,,
A_derece,18,T1,4,20,1.0,1.0,1e-06,5.0,0.2,,,,
A_derece,18,T1,6,0,0.9166666666666666,0.8833333333333333,1e-06,7.0,0.14285714285714285,,,,
A_derece,18,T1,6,10,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_derece,18,T1,6,20,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_derece,18,T1,8,0,0.6083333333333333,0.5666666666666667,1e-06,9.0,0.1111111111111111,,,,
A_derece,18,T1,8,10,0.6416666666666667,0.625,1e-06,9.0,0.1111111111111111,,,,
A_derece,18,T1,8,20,0.6916666666666667,0.6333333333333333,0.01,9.0,0.1111111111111111,,,,
A_derece,18,T1,10,0,0.2833333333333333,0.23333333333333334,1.0,9.0,0.1111111111111111,,,,
A_derece,18,diag,10,0,,,,,,0.6056661595495401,0.7720182722014535,0.9780453257790368,4.659292239938179
A_derece,18,T1,10,10,0.25833333333333336,0.16666666666666666,1.0,9.0,0.1111111111111111,,,,
A_derece,18,T1,10,20,0.2,0.19166666666666668,1.0,9.0,0.1111111111111111,,,,
