arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_w0,9,T1,2.0,0.0,0.425,0.5333333333333333,1e-06,3.0,0.3333333333333333,,,,
A_w0,9,T1,2.0,10.0,0.44166666666666665,0.5916666666666667,1e-06,3.0,0.3333333333333333,,,,
A_w0,9,T1,2.0,20.0,0.5,0.5,1e-06,3.0,0.3333333333333333,,,,
A_w0,9,T1,4.0,0.0,0.36666666666666664,0.4,0.0001,5.0,0.2,,,,
A_w0,9,T1,4.0,10.0,0.4083333333333333,0.4166666666666667,1e-06,5.0,0.2,,,,
A_w0,9,T1,4.0,20.0,0.375,0.43333333333333335,1e-06,5.0,0.2,,,,
A_w0,9,T1,6.0,0.0,0.30833333333333335,0.25,1e-06,7.0,0.14285714285714285,,,,
A_w0,9,T1,6.0,10.0,0.3416666666666667,0.24166666666666667,1e-06,7.0,0.14285714285714285,,,,
A_w0,9,T1,6.0,20.0,0.4,0.25,1e-06,7.0,0.14285714285714285,,,,
A_w0,9,T1,8.0,0.0,0.25,0.325,0.001,9.0,0.1111111111111111,,,,
A_w0,9,T1,8.0,10.0,0.25,0.325,0.001,9.0,0.1111111111111111,,,,
A_w0,9,T1,8.0,20.0,0.25,0.325,0.001,9.0,0.1111111111111111,,,,
A_w0,9,T1,10.0,0.0,0.19166666666666668,0.325,1e-05,9.0,0.1111111111111111,,,,
A_w0,9,diag,10.0,0.0,,,,,,0.0,0.0028152984084803636,0.023607176581680833,1.0000000000000036
A_w0,9,T1,10.0,10.0,0.19166666666666668,0.30833333333333335,0.0001,9.0,0.1111111111111111,,,,
A_w0,9,T1,10.0,20.0,0.19166666666666668,0.30833333333333335,0.0001,9.0,0.1111111111111111,,,,
A_w0,9,T2,,,0.2881573546732351,,1e-06,,,,,,
A_w0,9,T2_lag,1.0,,0.1589050545260743,,,,,,,,
A_w0,9,T2_lag,2.0,,0.05026608272992216,,,,,,,,
A_w0,9,T2_lag,3.0,,0.00802932486370566,,,,,,,,
A_w0,9,T2_lag,4.0,,7.489888935628806e-07,,,,,,,,
A_w0,9,T2_lag,5.0,,7.283485073266322e-05,,,,,,,,
A_w0,9,T2_lag,6.0,,0.0006230836838627748,,,,,,,,
A_w0,9,T2_lag,7.0,,0.00812266576186052,,,,,,,,
A_w0,9,T2_lag,8.0,,0.0008183207941262194,,,,,,,,
A_w0,9,T2_lag,9.0,,3.912257263214649e-05,,,,,,,,
A_w0,9,T2_lag,10.0,,3.91281536257944e-06,,,,,,,,
A_w0,9,T2_lag,11.0,,0.001359101381868784,,,,,,,,
A_w0,9,T2_lag,12.0,,4.618412007732802e-05,,,,,,,,
A_w0,9,T2_lag,13.0,,0.0017625232750617414,,,,,,,,
A_w0,9,T2_lag,14.0,,0.0012102042085291246,,,,,,,,
A_w0,9,T2_lag,15.0,,8.734314874195478e-05,,,,,,,,
A_w0,9,T2_lag,16.0,,0.0002357421325406078,,,,,,,,
A_w0,9,T2_lag,17.0,,9.899237297407726e-05,,,,,,,,
A_w0,9,T2_lag,18.0,,0.0001318322184518619,,,,,,,,
A_w0,9,T2_lag,19.0,,0.004171132642989984,,,,,,,,
A_w0,9,T2_lag,20.0,,0.00178035271928678,,,,,,,,
A_w0,9,T2_lag,21.0,,0.0005548868538904266,,,,,,,,
A_w0,9,T2_lag,22.0,,0.017908478177038372,,,,,,,,
A_w0,9,T2_lag,23.0,,0.012841253755363711,,,,,,,,
A_w0,9,T2_lag,24.0,,0.007221567821721218,,,,,,,,
A_w0,9,T2_lag,25.0,,0.0007328944616883642,,,,,,,,
A_w0,9,T2_lag,26.0,,0.00036849014070444296,,,,,,,,
A_w0,9,T2_lag,27.0,,7.787777328687251e-08,,,,,,,,
A_w0,9,T2_lag,28.0,,1.0874628932671122e-08,,,,,,,,
A_w0,9,T2_lag,29.0,,0.0006320573811046653,,,,,,,,
A_w0,9,T2_lag,30.0,,1.543795251017708e-06,,,,,,,,
A_w0,9,T2_lag,31.0,,5.262353362050703e-06,,,,,,,,
A_w0,9,T2_lag,32.0,,0.0001003075968731682,,,,,,,,
A_w0,9,T2_lag,33.0,,0.0019441093210968354,,,,,,,,
A_w0,9,T2_lag,34.0,,3.0457430108569545e-05,,,,,,,,
A_w0,9,T2_lag,35.0,,0.0022918984873195663,,,,,,,,
A_w0,9,T2_lag,36.0,,0.0004801789017400322,,,,,,,,
A_w0,9,T2_lag,37.0,,0.003119129406783724,,,,,,,,
A_w0,9,T2_lag,38.0,,0.00019749061540646367,,,,,,,,
A_w0,9,T2_lag,39.0,,0.001958735397406002,,,,,,,,
A_w0,9,T2_lag,40.0,,3.964216279349077e-06,,,,,,,,
