arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_er,16,T1,2,0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_er,16,T1,2,10,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_er,16,T1,2,20,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_er,16,T1,4,0,0.85,0.825,1e-06,5.0,0.2,,,,
A_er,16,T1,4,10,1.0,1.0,1e-06,5.0,0.2,,,,
A_er,16,T1,4,20,1.0,1.0,1e-06,5.0,0.2,,,,
A_er,16,T1,6,0,0.6916666666666667,0.7083333333333334,0.001,7.0,0.14285714285714285,,,,
A_er,16,T1,6,10,0.9666666666666667,0.95,1e-06,7.0,0.14285714285714285,,,,
A_er,16,T1,6,20,0.9833333333333333,0.9833333333333333,1e-06,7.0,0.14285714285714285,,,,
A_er,16,T1,8,0,0.4666666666666667,0.425,1e-05,9.0,0.1111111111111111,,,,
A_er,16,T1,8,10,0.6,0.525,1e-06,9.0,0.1111111111111111,,,,
A_er,16,T1,8,20,0.5833333333333334,0.5,1e-06,9.0,0.1111111111111111,,,,
A_er,16,T1,10,0,0.325,0.31666666666666665,0.001,9.0,0.1111111111111111,,,,
A_er,16,diag,10,0,,,,,,0.95238694785437,0.9778524903060906,0.9997639282341831,1.711721670212849
A_er,16,T1,10,10,0.25,0.2833333333333333,1e-06,9.0,0.1111111111111111,,,,
A_er,16,T1,10,20,0.20833333333333334,0.3,1e-06,9.0,0.1111111111111111,,,,
