arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_w0,11,T1,2.0,0.0,0.75,0.7916666666666666,0.0001,3.0,0.3333333333333333,,,,
A_w0,11,T1,2.0,10.0,0.7416666666666667,0.8,0.0001,3.0,0.3333333333333333,,,,
A_w0,11,T1,2.0,20.0,0.7583333333333333,0.8083333333333333,0.0001,3.0,0.3333333333333333,,,,
A_w0,11,T1,4.0,0.0,0.31666666666666665,0.39166666666666666,1e-05,5.0,0.2,,,,
A_w0,11,T1,4.0,10.0,0.38333333333333336,0.425,1e-06,5.0,0.2,,,,
A_w0,11,T1,4.0,20.0,0.3333333333333333,0.39166666666666666,1e-06,5.0,0.2,,,,
A_w0,11,T1,6.0,0.0,0.3333333333333333,0.38333333333333336,1e-05,7.0,0.14285714285714285,,,,
A_w0,11,T1,6.0,10.0,0.26666666666666666,0.36666666666666664,1e-05,7.0,0.14285714285714285,,,,
A_w0,11,T1,6.0,20.0,0.26666666666666666,0.39166666666666666,1e-05,7.0,0.14285714285714285,,,,
A_w0,11,T1,8.0,0.0,0.24166666666666667,0.325,1e-06,9.0,0.1111111111111111,,,,
A_w0,11,T1,8.0,10.0,0.26666666666666666,0.31666666666666665,0.0001,9.0,0.1111111111111111,,,,
A_w0,11,T1,8.0,20.0,0.23333333333333334,0.3416666666666667,1e-06,9.0,0.1111111111111111,,,,
A_w0,11,T1,10.0,0.0,0.25833333333333336,0.23333333333333334,1e-05,9.0,0.1111111111111111,,,,
A_w0,11,diag,10.0,0.0,,,,,,0.0,0.0028152984084803636,0.023607176581680833,1.000000000000002
A_w0,11,T1,10.0,10.0,0.225,0.26666666666666666,1e-06,9.0,0.1111111111111111,,,,
A_w0,11,T1,10.0,20.0,0.2833333333333333,0.25833333333333336,1e-06,9.0,0.1111111111111111,,,,
A_w0,11,T2,,,0.3799808633841335,,0.0001,,,,,,
A_w0,11,T2_lag,1.0,,0.15441681854445902,,,,,,,,
A_w0,11,T2_lag,2.0,,0.051333580968622276,,,,,,,,
A_w0,11,T2_lag,3.0,,0.004585928468761865,,,,,,,,
A_w0,11,T2_lag,4.0,,0.010938655833545205,,,,,,,,
A_w0,11,T2_lag,5.0,,0.00408188384556433,,,,,,,,
A_w0,11,T2_lag,6.0,,0.004427403805719729,,,,,,,,
A_w0,11,T2_lag,7.0,,0.0029145150005071585,,,,,,,,
A_w0,11,T2_lag,8.0,,0.0027643628664796014,,,,,,,,
A_w0,11,T2_lag,9.0,,0.0002735329061300769,,,,,,,,
A_w0,11,T2_lag,10.0,,0.011719213213201064,,,,,,,,
A_w0,11,T2_lag,11.0,,0.0038081527742411074,,,,,,,,
A_w0,11,T2_lag,12.0,,0.0010040558725040068,,,,,,,,
A_w0,11,T2_lag,13.0,,0.0009901725880656527,,,,,,,,
A_w0,11,T2_lag,14.0,,0.0008037117162137468,,,,,,,,
A_w0,11,T2_lag,15.0,,0.0015688991679141799,,,,,,,,
A_w0,11,T2_lag,16.0,,0.006477602844930309,,,,,,,,
A_w0,11,T2_lag,17.0,,0.0003496498886716299,,,,,,,,
A_w0,11,T2_lag,18.0,,0.008440242010749758,,,,,,,,
A_w0,11,T2_lag,19.0,,0.0003751276844866666,,,,,,,,
A_w0,11,T2_lag,20.0,,0.0002480241431315871,,,,,,,,
A_w0,11,T2_lag,21.0,,6.809673157012916e-05,,,,,,,,
A_w0,11,T2_lag,22.0,,0.0001060974475147527,,,,,,,,
A_w0,11,T2_lag,23.0,,0.0022190061985111354,,,,,,,,
A_w0,11,T2_lag,24.0,,0.0005802768547479425,,,,,,,,
A_w0,11,T2_lag,25.0,,0.00020214439344525342,,,,,,,,
A_w0,11,T2_lag,26.0,,0.0011376759504978465,,,,,,,,
A_w0,11,T2_lag,27.0,,8.242081296039075e-05,,,,,,,,
A_w0,11,T2_lag,28.0,,0.000723693137354005,,,,,,,,
A_w0,11,T2_lag,29.0,,0.00027608160614233957,,,,,,,,
A_w0,11,T2_lag,30.0,,0.0031064301014978118,,,,,,,,
A_w0,11,T2_lag,31.0,,0.002451535282733942,,,,,,,,
A_w0,11,T2_lag,32.0,,0.0001951008648201852,,,,,,,,
A_w0,11,T2_lag,33.0,,9.900219053552602e-05,,,,,,,,
A_w0,11,T2_lag,34.0,,0.01595149986361226,,,,,,,,
A_w0,11,T2_lag,35.0,,0.018302134589057183,,,,,,,,
A_w0,11,T2_lag,36.0,,0.025270497205932975,,,,,,,,
A_w0,11,T2_lag,37.0,,0.021579616496254204,,,,,,,,
A_w0,11,T2_lag,38.0,,0.010948327485921441,,,,,,,,
A_w0,11,T2_lag,39.0,,0.005159691921164564,,,,,,,,
A_w0,11,T2_lag,40.0,,1.0596058093381964e-10,,,,,,,,
