arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_w0,5,T1,2.0,0.0,0.6583333333333333,0.6,1e-05,3.0,0.3333333333333333,,,,
A_w0,5,T1,2.0,10.0,0.6333333333333333,0.65,1e-05,3.0,0.3333333333333333,,,,
A_w0,5,T1,2.0,20.0,0.7083333333333334,0.675,1e-05,3.0,0.3333333333333333,,,,
A_w0,5,T1,4.0,0.0,0.425,0.475,0.001,5.0,0.2,,,,
A_w0,5,T1,4.0,10.0,0.425,0.475,0.001,5.0,0.2,,,,
A_w0,5,T1,4.0,20.0,0.425,0.475,0.001,5.0,0.2,,,,
A_w0,5,T1,6.0,0.0,0.3333333333333333,0.275,1e-06,7.0,0.14285714285714285,,,,
A_w0,5,T1,6.0,10.0,0.3333333333333333,0.3416666666666667,1e-06,7.0,0.14285714285714285,,,,
A_w0,5,T1,6.0,20.0,0.325,0.24166666666666667,1e-05,7.0,0.14285714285714285,,,,
A_w0,5,T1,8.0,0.0,0.30833333333333335,0.26666666666666666,1e-06,9.0,0.1111111111111111,,,,
A_w0,5,T1,8.0,10.0,0.2916666666666667,0.30833333333333335,1e-06,9.0,0.1111111111111111,,,,
A_w0,5,T1,8.0,20.0,0.275,0.25,0.0001,9.0,0.1111111111111111,,,,
A_w0,5,T1,10.0,0.0,0.24166666666666667,0.3,0.0001,9.0,0.1111111111111111,,,,
A_w0,5,diag,10.0,0.0,,,,,,0.0,0.0028152984084803636,0.023607176581680833,1.0000000000000036
A_w0,5,T1,10.0,10.0,0.24166666666666667,0.3,0.0001,9.0,0.1111111111111111,,,,
A_w0,5,T1,10.0,20.0,0.24166666666666667,0.3,0.0001,9.0,0.1111111111111111,,,,
A_w0,5,T2,,,0.42222569807030336,,1e-06,,,,,,
A_w0,5,T2_lag,1.0,,0.13998069075243577,,,,,,,,
A_w0,5,T2_lag,2.0,,0.06655656654204886,,,,,,,,
A_w0,5,T2_lag,3.0,,0.031502283220707396,,,,,,,,
A_w0,5,T2_lag,4.0,,0.01353072797361535,,,,,,,,
A_w0,5,T2_lag,5.0,,0.00997660478131486,,,,,,,,
A_w0,5,T2_lag,6.0,,0.0005132639662427368,,,,,,,,
A_w0,5,T2_lag,7.0,,9.46009940368033e-05,,,,,,,,
A_w0,5,T2_lag,8.0,,0.0015875235858806556,,,,,,,,
A_w0,5,T2_lag,9.0,,0.002331058310909157,,,,,,,,
A_w0,5,T2_lag,10.0,,0.012631470145349896,,,,,,,,
A_w0,5,T2_lag,11.0,,0.016570253759732822,,,,,,,,
A_w0,5,T2_lag,12.0,,0.012374940794731441,,,,,,,,
A_w0,5,T2_lag,13.0,,0.0016764460565227555,,,,,,,,
A_w0,5,T2_lag,14.0,,0.008178434862552132,,,,,,,,
A_w0,5,T2_lag,15.0,,0.0012478153110023478,,,,,,,,
A_w0,5,T2_lag,16.0,,0.010845930391551253,,,,,,,,
A_w0,5,T2_lag,17.0,,0.01549774439560355,,,,,,,,
A_w0,5,T2_lag,18.0,,0.004742918068439248,,,,,,,,
A_w0,5,T2_lag,19.0,,7.39488670043946e-05,,,,,,,,
A_w0,5,T2_lag,20.0,,0.000788539714447535,,,,,,,,
A_w0,5,T2_lag,21.0,,0.00021404142605820068,,,,,,,,
A_w0,5,T2_lag,22.0,,6.42924820408823e-05,,,,,,,,
A_w0,5,T2_lag,23.0,,0.0028934980476432648,,,,,,,,
A_w0,5,T2_lag,24.0,,0.0010412343016727981,,,,,,,,
A_w0,5,T2_lag,25.0,,1.2645186241127989e-06,,,,,,,,
A_w0,5,T2_lag,26.0,,0.007236369815619151,,,,,,,,
A_w0,5,T2_lag,27.0,,0.00034207243667678047,,,,,,,,
A_w0,5,T2_lag,28.0,,0.004550834055079864,,,,,,,,
A_w0,5,T2_lag,29.0,,0.000923752215911862,,,,,,,,
A_w0,5,T2_lag,30.0,,0.00011588977508223296,,,,,,,,
A_w0,5,T2_lag,31.0,,0.003891861443073478,,,,,,,,
A_w0,5,T2_lag,32.0,,0.00039296678553892765,,,,,,,,
A_w0,5,T2_lag,33.0,,0.0005943238475967927,,,,,,,,
A_w0,5,T2_lag,34.0,,0.0011025842271942072,,,,,,,,
A_w0,5,T2_lag,35.0,,0.00022953850941442405,,,,,,,,
A_w0,5,T2_lag,36.0,,0.00856662855716949,,,,,,,,
A_w0,5,T2_lag,37.0,,0.009929446771675678,,,,,,,,
A_w0,5,T2_lag,38.0,,0.0075141213363117045,,,,,,,,
A_w0,5,T2_lag,39.0,,0.014241129243988071,,,,,,,,
A_w0,5,T2_lag,40.0,,0.007678085779802636,,,,,,,,
