arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_gercek,18,T1,2.0,0.0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_gercek,18,T1,2.0,10.0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_gercek,18,T1,2.0,20.0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_gercek,18,T1,4.0,0.0,1.0,1.0,1e-06,5.0,0.2,,,,
A_gercek,18,T1,4.0,10.0,1.0,1.0,1e-06,5.0,0.2,,,,
A_gercek,18,T1,4.0,20.0,1.0,1.0,1e-06,5.0,0.2,,,,
A_gercek,18,T1,6.0,0.0,0.7083333333333334,0.7,1e-06,7.0,0.14285714285714285,,,,
A_gercek,18,T1,6.0,10.0,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_gercek,18,T1,6.0,20.0,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_gercek,18,T1,8.0,0.0,0.5333333333333333,0.4583333333333333,1e-06,9.0,0.1111111111111111,,,,
A_gercek,18,T1,8.0,10.0,0.7,0.6333333333333333,1e-06,9.0,0.1111111111111111,,,,
A_gercek,18,T1,8.0,20.0,0.7166666666666667,0.6416666666666667,1e-06,9.0,0.1111111111111111,,,,
A_gercek,18,T1,10.0,0.0,0.31666666666666665,0.25833333333333336,0.1,9.0,0.1111111111111111,,,,
A_gercek,18,diag,10.0,0.0,,,,,,0.33163405378938904,0.4763746652389585,0.6787063267233239,1.7385748838103754
A_gercek,18,T1,10.0,10.0,0.26666666666666666,0.2,1.0,9.0,0.1111111111111111,,,,
A_gercek,18,T1,10.0,20.0,0.31666666666666665,0.20833333333333334,0.1,9.0,0.1111111111111111,,,,
A_gercek,18,T2,,,2.154434425944104,,1e-06,,,,,,
A_gercek,18,T2_lag,1.0,,0.784468817712751,,,,,,,,
A_gercek,18,T2_lag,2.0,,0.35521884712870866,,,,,,,,
A_gercek,18,T2_lag,3.0,,0.1623182486495905,,,,,,,,
A_gercek,18,T2_lag,4.0,,0.16305692325641127,,,,,,,,
A_gercek,18,T2_lag,5.0,,0.059571981495974466,,,,,,,,
A_gercek,18,T2_lag,6.0,,0.11231724539636577,,,,,,,,
A_gercek,18,T2_lag,7.0,,0.045915332848382805,,,,,,,,
A_gercek,18,T2_lag,8.0,,0.1325336992851651,,,,,,,,
A_gercek,18,T2_lag,9.0,,0.03686774478118947,,,,,,,,
A_gercek,18,T2_lag,10.0,,0.043948035635528175,,,,,,,,
A_gercek,18,T2_lag,11.0,,0.05894483233239526,,,,,,,,
A_gercek,18,T2_lag,12.0,,0.009781024964947885,,,,,,,,
A_gercek,18,T2_lag,13.0,,0.04390350450533382,,,,,,,,
A_gercek,18,T2_lag,14.0,,0.0318352811387505,,,,,,,,
A_gercek,18,T2_lag,15.0,,0.010846736192442261,,,,,,,,
A_gercek,18,T2_lag,16.0,,0.015576505423889624,,,,,,,,
A_gercek,18,T2_lag,17.0,,0.02263841722998801,,,,,,,,
A_gercek,18,T2_lag,18.0,,0.007292072607611232,,,,,,,,
A_gercek,18,T2_lag,19.0,,0.0005570788146474131,,,,,,,,
A_gercek,18,T2_lag,20.0,,0.0044087826691138685,,,,,,,,
A_gercek,18,T2_lag,21.0,,0.0022591831575679644,,,,,,,,
A_gercek,18,T2_lag,22.0,,0.0006791859993774386,,,,,,,,
A_gercek,18,T2_lag,23.0,,0.005982784069104095,,,,,,,,
A_gercek,18,T2_lag,24.0,,0.0027093411410784784,,,,,,,,
A_gercek,18,T2_lag,25.0,,0.004647636602659584,,,,,,,,
A_gercek,18,T2_lag,26.0,,0.002736598585566374,,,,,,,,
A_gercek,18,T2_lag,27.0,,0.0002280338633809665,,,,,,,,
A_gercek,18,T2_lag,28.0,,0.00019457882678381325,,,,,,,,
A_gercek,18,T2_lag,29.0,,0.0065049425778986635,,,,,,,,
A_gercek,18,T2_lag,30.0,,0.00045778604500643864,,,,,,,,
A_gercek,18,T2_lag,31.0,,0.0019581116771964923,,,,,,,,
A_gercek,18,T2_lag,32.0,,0.00020712147697803308,,,,,,,,
A_gercek,18,T2_lag,33.0,,0.004804261935285654,,,,,,,,
A_gercek,18,T2_lag,34.0,,0.001325288823359352,,,,,,,,
A_gercek,18,T2_lag,35.0,,0.009332611293153959,,,,,,,,
A_gercek,18,T2_lag,36.0,,0.0003611784119744647,,,,,,,,
A_gercek,18,T2_lag,37.0,,0.0026716734700240868,,,,,,,,
A_gercek,18,T2_lag,38.0,,0.0014996337680797766,,,,,,,,
A_gercek,18,T2_lag,39.0,,0.0036834437621580834,,,,,,,,
A_gercek,18,T2_lag,40.0,,0.0001899183882839047,,,,,,,,
