arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_gercek,11,T1,2.0,0.0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_gercek,11,T1,2.0,10.0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_gercek,11,T1,2.0,20.0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_gercek,11,T1,4.0,0.0,1.0,1.0,1e-06,5.0,0.2,,,,
A_gercek,11,T1,4.0,10.0,1.0,1.0,1e-06,5.0,0.2,,,,
A_gercek,11,T1,4.0,20.0,1.0,1.0,1e-06,5.0,0.2,,,,
A_gercek,11,T1,6.0,0.0,0.8833333333333333,0.8333333333333334,1e-06,7.0,0.14285714285714285,,,,
A_gercek,11,T1,6.0,10.0,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_gercek,11,T1,6.0,20.0,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_gercek,11,T1,8.0,0.0,0.5333333333333333,0.5666666666666667,1e-06,9.0,0.1111111111111111,,,,
A_gercek,11,T1,8.0,10.0,0.6583333333333333,0.7583333333333333,1e-06,9.0,0.1111111111111111,,,,
A_gercek,11,T1,8.0,20.0,0.6166666666666667,0.7083333333333334,1e-06,9.0,0.1111111111111111,,,,
A_gercek,11,T1,10.0,0.0,0.14166666666666666,0.21666666666666667,0.001,9.0,0.1111111111111111,,,,
A_gercek,11,diag,10.0,0.0,,,,,,0.316175724827755,0.4706642311037198,0.6876770538243626,1.263399866709115
A_gercek,11,T1,10.0,10.0,0.13333333333333333,0.24166666666666667,0.0001,9.0,0.1111111111111111,,,,
A_gercek,11,T1,10.0,20.0,0.14166666666666666,0.25833333333333336,1e-06,9.0,0.1111111111111111,,,,
A_gercek,11,T2,,,1.560413690194213,,1e-06,,,,,,
A_gercek,11,T2_lag,1.0,,0.833209984293896,,,,,,,,
A_gercek,11,T2_lag,2.0,,0.296926455217893,,,,,,,,
A_gercek,11,T2_lag,3.0,,0.06571716674435514,,,,,,,,
A_gercek,11,T2_lag,4.0,,0.02420343976436021,,,,,,,,
A_gercek,11,T2_lag,5.0,,0.02761812657078368,,,,,,,,
A_gercek,11,T2_lag,6.0,,0.03304986177967457,,,,,,,,
A_gercek,11,T2_lag,7.0,,0.059036484686848245,,,,,,,,
A_gercek,11,T2_lag,8.0,,0.008627112230756016,,,,,,,,
A_gercek,11,T2_lag,9.0,,0.01961471321502879,,,,,,,,
A_gercek,11,T2_lag,10.0,,0.009939892188482216,,,,,,,,
A_gercek,11,T2_lag,11.0,,0.04085625655887065,,,,,,,,
A_gercek,11,T2_lag,12.0,,0.006551386169633938,,,,,,,,
A_gercek,11,T2_lag,13.0,,0.00143025204668255,,,,,,,,
A_gercek,11,T2_lag,14.0,,0.031071333727801978,,,,,,,,
A_gercek,11,T2_lag,15.0,,0.02157598673690451,,,,,,,,
A_gercek,11,T2_lag,16.0,,0.0005472319573396449,,,,,,,,
A_gercek,11,T2_lag,17.0,,0.0023752405936442755,,,,,,,,
A_gercek,11,T2_lag,18.0,,0.020147121866098985,,,,,,,,
A_gercek,11,T2_lag,19.0,,0.005112312796766503,,,,,,,,
A_gercek,11,T2_lag,20.0,,6.898026807713188e-05,,,,,,,,
A_gercek,11,T2_lag,21.0,,0.003945353766745386,,,,,,,,
A_gercek,11,T2_lag,22.0,,0.00026834808892805677,,,,,,,,
A_gercek,11,T2_lag,23.0,,0.0033593330415829462,,,,,,,,
A_gercek,11,T2_lag,24.0,,0.00026671431102974345,,,,,,,,
A_gercek,11,T2_lag,25.0,,0.00016334926910915,,,,,,,,
A_gercek,11,T2_lag,26.0,,0.0013951352293122092,,,,,,,,
A_gercek,11,T2_lag,27.0,,0.0012379972454510254,,,,,,,,
A_gercek,11,T2_lag,28.0,,0.0014682096882134782,,,,,,,,
A_gercek,11,T2_lag,29.0,,0.00027541167679614006,,,,,,,,
A_gercek,11,T2_lag,30.0,,1.8678677229529342e-05,,,,,,,,
A_gercek,11,T2_lag,31.0,,0.0013359558516049905,,,,,,,,
A_gercek,11,T2_lag,32.0,,0.0007399149391929399,,,,,,,,
A_gercek,11,T2_lag,33.0,,0.001306716267492918,,,,,,,,
A_gercek,11,T2_lag,34.0,,0.0012470567722733864,,,,,,,,
A_gercek,11,T2_lag,35.0,,0.010005058490918275,,,,,,,,
A_gercek,11,T2_lag,36.0,,0.009909697628494734,,,,,,,,
A_gercek,11,T2_lag,37.0,,0.0015793423892590266,,,,,,,,
A_gercek,11,T2_lag,38.0,,0.0013630085979754022,,,,,,,,
A_gercek,11,T2_lag,39.0,,5.304154995239256e-05,,,,,,,,
A_gercek,11,T2_lag,40.0,,0.012796027298752956,,,,,,,,
