arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_er,2,T1,2,0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_er,2,T1,2,10,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_er,2,T1,2,20,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_er,2,T1,4,0,0.8666666666666667,0.85,1e-06,5.0,0.2,,,,
A_er,2,T1,4,10,1.0,1.0,1e-06,5.0,0.2,,,,
A_er,2,T1,4,20,1.0,1.0,1e-06,5.0,0.2,,,,
A_er,2,T1,6,0,0.5666666666666667,0.5583333333333333,1e-06,7.0,0.14285714285714285,,,,
A_er,2,T1,6,10,0.8666666666666667,0.825,1e-06,7.0,0.14285714285714285,,,,
A_er,2,T1,6,20,0.975,0.95,1e-06,7.0,0.14285714285714285,,,,
A_er,2,T1,8,0,0.43333333333333335,0.425,1e-06,9.0,0.1111111111111111,,,,
A_er,2,T1,8,10,0.5833333333333334,0.5416666666666666,1e-06,9.0,0.1111111111111111,,,,
A_er,2,T1,8,20,0.65,0.65,1e-06,9.0,0.1111111111111111,,,,
A_er,2,T1,10,0,0.2833333333333333,0.325,0.01,9.0,0.1111111111111111,,,,
A_er,2,diag,10,0,,,,,,0.9537863288217396,0.97682117689922,0.9995278564683664,1.502716432622308
A_er,2,T1,10,10,0.26666666666666666,0.325,0.01,9.0,0.1111111111111111,,,,
A_er,2,T1,10,20,0.23333333333333334,0.2916666666666667,0.1,9.0,0.1111111111111111,,,,
