arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_derece,8,T1,2,0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,8,T1,2,10,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,8,T1,2,20,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,8,T1,4,0,1.0,1.0,1e-06,5.0,0.2,,,,
A_derece,8,T1,4,10,1.0,1.0,1e-06,5.0,0.2,,,,
A_derece,8,T1,4,20,1.0,1.0,1e-06,5.0,0.2,,,,
A_derece,8,T1,6,0,0.9666666666666667,0.9333333333333333,1e-06,7.0,0.14285714285714285,,,,
A_derece,8,T1,6,10,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_derece,8,T1,6,20,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_derece,8,T1,8,0,0.6916666666666667,0.6666666666666666,1e-06,9.0,0.1111111111111111,,,,
A_derece,8,T1,8,10,0.725,0.7166666666666667,1e-06,9.0,0.1111111111111111,,,,
A_derece,8,T1,8,20,0.7416666666666667,0.7,1e-06,9.0,0.1111111111111111,,,,
A_derece,8,T1,10,0,0.2916666666666667,0.2,1.0,9.0,0.1111111111111111,,,,
A_derece,8,diag,10,0,,,,,,0.5802936907634736,0.758227937779505,0.9775731822474032,12.604704460422369
A_derece,8,T1,10,10,0.225,0.21666666666666667,1.0,9.0,0.1111111111111111,,,,
A_derece,8,T1,10,20,0.15833333333333333,0.14166666666666666,1e-06,9.0,0.1111111111111111,,,,
