arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_derece,1,T1,2,0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,1,T1,2,10,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,1,T1,2,20,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_derece,1,T1,4,0,1.0,1.0,1e-06,5.0,0.2,,,,
A_derece,1,T1,4,10,1.0,1.0,1e-06,5.0,0.2,,,,
A_derece,1,T1,4,20,1.0,1.0,1e-06,5.0,0.2,,,,
A_derece,1,T1,6,0,0.7333333333333333,0.7583333333333333,1e-06,7.0,0.14285714285714285,,,,
A_derece,1,T1,6,10,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_derece,1,T1,6,20,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_derece,1,T1,8,0,0.65,0.6083333333333333,1e-06,9.0,0.1111111111111111,,,,
A_derece,1,T1,8,10,0.6583333333333333,0.675,1e-05,9.0,0.1111111111111111,,,,
A_derece,1,T1,8,20,0.7,0.6833333333333333,0.01,9.0,0.1111111111111111,,,,
A_derece,1,T1,10,0,0.25,0.24166666666666667,1.0,9.0,0.1111111111111111,,,,
A_derece,1,diag,10,0,,,,,,0.5794403350470395,0.7570795655950008,0.9782813975448537,3.6444099092993474
A_derece,1,T1,10,10,0.18333333333333332,0.24166666666666667,1.0,9.0,0.1111111111111111,,,,
A_derece,1,T1,10,20,0.1,0.13333333333333333,1e-06,9.0,0.1111111111111111,,,,
