arm,seed,task,k,H,acc,val,lam,reachable,chance,sat,activity,active_frac,participation_ratio
A_gercek,13,T1,2.0,0.0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_gercek,13,T1,2.0,10.0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_gercek,13,T1,2.0,20.0,1.0,1.0,1e-06,3.0,0.3333333333333333,,,,
A_gercek,13,T1,4.0,0.0,0.875,0.9416666666666667,1e-05,5.0,0.2,,,,
A_gercek,13,T1,4.0,10.0,1.0,1.0,1e-06,5.0,0.2,,,,
A_gercek,13,T1,4.0,20.0,1.0,1.0,1e-06,5.0,0.2,,,,
A_gercek,13,T1,6.0,0.0,0.675,0.8083333333333333,1e-06,7.0,0.14285714285714285,,,,
A_gercek,13,T1,6.0,10.0,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_gercek,13,T1,6.0,20.0,1.0,1.0,1e-06,7.0,0.14285714285714285,,,,
A_gercek,13,T1,8.0,0.0,0.6083333333333333,0.5416666666666666,1e-06,9.0,0.1111111111111111,,,,
A_gercek,13,T1,8.0,10.0,0.7083333333333334,0.6833333333333333,1e-06,9.0,0.1111111111111111,,,,
A_gercek,13,T1,8.0,20.0,0.7333333333333333,0.7333333333333333,1e-06,9.0,0.1111111111111111,,,,
A_gercek,13,T1,10.0,0.0,0.25,0.26666666666666666,0.01,9.0,0.1111111111111111,,,,
A_gercek,13,diag,10.0,0.0,,,,,,0.32021867240233626,0.47400294769706874,0.6808309726156752,1.8293216888675294
A_gercek,13,T1,10.0,10.0,0.24166666666666667,0.2833333333333333,0.1,9.0,0.1111111111111111,,,,
A_gercek,13,T1,10.0,20.0,0.2,0.25,1.0,9.0,0.1111111111111111,,,,
A_gercek,13,T2,,,3.121426609606237,,0.001,,,,,,
A_gercek,13,T2_lag,1.0,,0.7118817318699896,,,,,,,,
A_gercek,13,T2_lag,2.0,,0.3892622319440336,,,,,,,,
A_gercek,13,T2_lag,3.0,,0.3014754584094477,,,,,,,,
A_gercek,13,T2_lag,4.0,,0.3047185340496154,,,,,,,,
A_gercek,13,T2_lag,5.0,,0.30763817001395477,,,,,,,,
A_gercek,13,T2_lag,6.0,,0.2877090433542714,,,,,,,,
A_gercek,13,T2_lag,7.0,,0.246352417706688,,,,,,,,
A_gercek,13,T2_lag,8.0,,0.1489959130048574,,,,,,,,
A_gercek,13,T2_lag,9.0,,0.11751110355406037,,,,,,,,
A_gercek,13,T2_lag,10.0,,0.10872790434515683,,,,,,,,
A_gercek,13,T2_lag,11.0,,0.06573894763830422,,,,,,,,
A_gercek,13,T2_lag,12.0,,0.053374352989460465,,,,,,,,
A_gercek,13,T2_lag,13.0,,0.01523229839967778,,,,,,,,
A_gercek,13,T2_lag,14.0,,0.02654416618061069,,,,,,,,
A_gercek,13,T2_lag,15.0,,0.0028936238091882708,,,,,,,,
A_gercek,13,T2_lag,16.0,,0.0003738870150718713,,,,,,,,
A_gercek,13,T2_lag,17.0,,0.0016339200915838036,,,,,,,,
A_gercek,13,T2_lag,18.0,,0.0006967602197300882,,,,,,,,
A_gercek,13,T2_lag,19.0,,1.3692882417270093e-05,,,,,,,,
A_gercek,13,T2_lag,20.0,,0.0015130175957478763,,,,,,,,
A_gercek,13,T2_lag,21.0,,0.00010443861434910469,,,,,,,,
A_gercek,13,T2_lag,22.0,,0.000415136027212217,,,,,,,,
A_gercek,13,T2_lag,23.0,,0.001607450958205179,,,,,,,,
A_gercek,13,T2_lag,24.0,,0.0007509865545177343,,,,,,,,
A_gercek,13,T2_lag,25.0,,0.0010037715200039295,,,,,,,,
A_gercek,13,T2_lag,26.0,,0.0020917070528063382,,,,,,,,
A_gercek,13,T2_lag,27.0,,0.004195758631094754,,,,,,,,
A_gercek,13,T2_lag,28.0,,0.00030599493565487245,,,,,,,,
A_gercek,13,T2_lag,29.0,,0.005264138307848133,,,,,,,,
A_gercek,13,T2_lag,30.0,,0.004800895379505544,,,,,,,,
A_gercek,13,T2_lag,31.0,,0.00022064930592379214,,,,,,,,
A_gercek,13,T2_lag,32.0,,0.0019185413785970202,,,,,,,,
A_gercek,13,T2_lag,33.0,,0.001647575442137391,,,,,,,,
A_gercek,13,T2_lag,34.0,,0.00037063773233542933,,,,,,,,
A_gercek,13,T2_lag,35.0,,1.0091113936814284e-05,,,,,,,,
A_gercek,13,T2_lag,36.0,,0.0009019206865410554,,,,,,,,
A_gercek,13,T2_lag,37.0,,0.0001379094952839596,,,,,,,,
A_gercek,13,T2_lag,38.0,,0.0005971579818138709,,,,,,,,
A_gercek,13,T2_lag,39.0,,0.002068578201412487,,,,,,,,
A_gercek,13,T2_lag,40.0,,0.0007260952131898054,,,,,,,,
