r_cv,r_mean,r_std,g_max_deg,R,kuiper_V,sample
0.504837348170622,12605.377709705508,6363.665455656796,22.95297894164861,0.050055535257739134,0.09756942696136894,149
0.5015650874444644,12621.690381363616,6330.599239825597,28.88016437281204,0.045618773638001736,0.12135549183874775,150
0.5170537568017831,12544.109392366669,6485.978887055719,22.564072999413575,0.03265707307377129,0.09271637446498288,151
0.49338039023635105,12662.301234442733,6247.331124339586,28.187943576771822,0.08673856278002816,0.1881444244782502,152
0.53458357403555,12455.245698119139,6658.369760791439,38.31484888389647,0.0172862761847236,0.13118081173586138,153
0.5627006932871892,12310.658946780424,6927.216324175483,34.2105553793706,0.02332009254977657,0.1488144854286147,154
0.4626526285175537,12812.12915703707,5927.56523140959,25.583625705635313,0.03165960227175248,0.10044235250075495,155
0.49842071106845015,12637.324838590577,6298.704432053302,30.60603749150934,0.11203627388453974,0.17746087014308168,156
0.5818205125679529,12211.106021012181,7104.671964166923,31.883152489720025,0.10989545161472608,0.15353684895542652,157
0.5060866806838275,12599.138391418192,6376.25612798901,30.00713699588947,0.006944348075698266,0.08990397989246654,158
0.5733602343848995,12255.26775473135,7026.683192302468,30.241415455657382,0.0366023971053222,0.17240349231580093,159
0.5776692098505214,12232.79643243262,7066.509849385629,24.147831908277027,0.02077335058603164,0.09489100823798502,160
0.47313232428415486,12761.522794463664,6037.888941149817,36.66161560523666,0.05109847657829872,0.15259790417597574,161
0.4756930539278632,12749.077150527703,6064.647444496463,24.055217749531195,0.10163685030557996,0.16495049287175445,162
0.5017073035128986,12620.98230666302,6332.039000759906,31.198323139860126,0.056025022727487786,0.13084824998115338,163
0.5198552361210096,12529.980475787475,6513.775958832138,26.629341017109144,0.06538269921866206,0.09257874405636835,164
0.5294056586945134,12481.60424865753,6607.831918824777,35.09914829532559,0.06936614512220204,0.17590833832890648,165
0.5104575908032367,12577.261583844182,6420.158646991203,24.010186675140876,0.03062863271615951,0.12366203196939689,166
0.5430050389554685,12412.189413207843,6739.8813958415785,32.82874823112987,0.03450985047051787,0.11680840350109217,167
0.4179367247621983,13021.561257469799,5442.18866323726,27.47433957029183,0.03136906120611077,0.14094093724820933,168
0.5132852573254673,12563.069788879313,6448.438509382722,23.652057460930422,0.045361586468807405,0.12016059548985752,169
0.40616494639117906,13074.75523134401,5310.507257616628,26.567343356025113,0.05308602088226009,0.11919663356562307,170
0.5479049566380327,12387.036012972963,6786.9184295617015,35.7552338190151,0.060255722031608,0.1381193397715944,171
0.5720599394506171,12262.039966136717,7014.621840569217,35.474929332619006,0.07171168440833406,0.1561556494016429,172
0.5336182999929747,12460.166248538404,6648.972731174905,22.594960057829393,0.026544659124929752,0.09653177595084117,173
0.49985514392279956,12630.197551708896,6313.269214982841,26.771681414779167,0.09372193843286526,0.1609592480522536,174
0.5193459831979641,12532.55095155034,6508.729995911492,28.775655002214645,0.05482306242576021,0.1647549606843785,175
0.4836130490881553,12710.392939912037,6146.9118847794225,25.95522262832036,0.14903365544820765,0.1687951201629539,176
0.417792917708048,13022.216290904309,5440.589739202186,44.87088663886756,0.034741240693636564,0.13732462912847787,177
0.5597577241911282,12325.89951964343,6899.517463724127,39.76632995900124,0.047513372364805684,0.14498268442232348,178
0.6036683607746306,12096.340782915393,7302.1782117938465,28.608051280314196,0.06056525611177396,0.13909722802573984,179
0.43808462676520826,12928.573099022828,5663.809120692127,22.53383571809179,0.01300266447423211,0.11247380634174102,180
0.4681274466052764,12785.757723605317,5985.364116065048,35.27678750430817,0.06220001527689769,0.17131053666647988,181
0.5213330039112187,12522.516092222415,6528.400930884888,25.243325000840123,0.044080894208512016,0.10169325298514487,182
0.4854950938992078,12701.15869942863,6166.350235407843,28.595182916505568,0.04863150733351624,0.13434850961115397,183
0.557378028355125,12338.205857326448,6877.04485419627,29.265666624644513,0.04240057995436014,0.1301095825630492,184
0.5164743536005773,12547.027959960404,6480.218155228919,33.730843911230586,0.047482908482726474,0.17003322656286032,185
0.5500641397994489,12375.929111862517,6807.554801135613,27.96717269679096,0.040270226165102715,0.1475620645991692,186
0.574610338954502,12248.753051523334,7038.260142705813,33.44594216832848,0.04382485231777604,0.13290656622851843,187
0.6399380261088081,11903.975313867735,7617.806465204499,27.67067154337837,0.056718493185393,0.1343590219530352,188
0.5350443916801615,12452.895571062836,6662.851935475892,25.141980805528963,0.0410600593721967,0.1224245802870666,189
0.5499300795230283,12376.6191225218,6806.275138274646,29.912741720779625,0.04148007766397801,0.12841885491998423,190
0.5853122571667837,12192.831437138659,7136.6136897257475,28.606209886500523,0.08702307761815267,0.164009395417721,191
0.6039063710904727,12095.085331964814,7304.299090856477,27.43146315716554,0.1356598916698981,0.14754765926991592,192
0.5055917799168783,12601.61072185194,6371.2707946807395,28.367059986600456,0.060682014707851166,0.15378355465083393,193
0.5179019095381898,12539.834858028138,6494.404418266328,31.374737679280653,0.06352962358859736,0.13836305570381235,194
0.5624776765480889,12311.814684847237,6925.1209180235155,40.14609233395001,0.13324777061979995,0.16905122702008318,195
0.5852455133242463,12193.181005381808,7136.004476550127,30.696630719433664,0.027267147383550048,0.13806876638748333,196
0.5031979736713769,12613.55556671422,6347.115601961911,41.671409029647585,0.05841805179078122,0.1292260544998496,197
0.5527831936636114,12361.922779565095,6833.4631539109405,48.43955629041884,0.06656096855541317,0.1506118497926348,198
0.5660002010574704,12293.544570467966,6958.148698593843,29.932866822824348,0.037057368619534195,0.12082406763084247,199
0.5510238761047306,12370.987794295917,6816.709645657247,36.90918340722763,0.05017598452698506,0.13152424365442572,200
0.5670125439839333,12288.287900486988,6967.613383662114,47.671640680548876,0.062435464457337345,0.14857228741853515,201
0.6416661366596518,11894.764611884199,7632.467654983676,28.91375243073931,0.12099592789754654,0.16834007387435856,202
0.5104401465787956,12577.349040374816,6419.983887741595,20.322169648524167,0.0439843486221471,0.12153555642403582,203
0.45491056527454726,12849.16584463479,5845.221297689218,30.585623042491004,0.03962711378381086,0.125274497094767,204
0.5567644534998686,12341.376353433587,6871.239660855652,23.817874240740327,0.07613858130780113,0.13718979940291587,205
0.4634884163502235,12808.112836388764,5936.411934972797,29.01433762421383,0.035573189906766355,0.14807373551143016,206
0.4655260355012616,12798.3067104246,5957.944984033157,27.242553284322803,0.06765256865331944,0.1439379815167486,207
0.45280916784616493,12859.16554647644,5822.748050296072,41.42801997777675,0.032122847662609644,0.13730654199673856,208
0.5005868549736558,12626.55865466195,6320.689286077621,24.046151420120093,0.06588020371413396,0.13916991318731972,209
0.4737608766167226,12758.4707584795,6044.464290826069,27.58058644178761,0.07946326509951958,0.12246196593317563,210
0.534947848254468,12453.38799103381,6661.913109281568,29.41357389637105,0.083643926175094,0.1366084766472936,211
0.5152985962370261,12552.946671646212,6468.515798537543,26.265265445121297,0.021215233712537262,0.11058679748900965,212
0.5572397010233091,12338.92072104002,6875.736493542654,28.987978049611524,0.017977398995269223,0.11564496776998401,213
0.47644056935187656,12745.438302905965,6072.443881675733,23.571946554764555,0.015486704858795214,0.1208452856977984,214
0.3728720305984995,13220.236804084092,4929.456542131853,36.60329708142407,0.04855380123474235,0.1800694424436005,215
0.4780827310156327,12737.435297714337,6089.547853266189,23.814990536494367,0.1114812849219118,0.19008099592991407,216
0.5219921969314342,12519.183906124428,6534.9163109465435,30.56744131150217,0.08621906840481068,0.13904158960619156,217
0.4688448859038519,12782.291071878208,5992.911799184563,24.159250028490657,0.04077452358037731,0.10492307562120179,218
0.5487219859549848,12382.83481359067,6794.733710665997,40.265457773491754,0.024252820528693483,0.12798367980699932,219
0.5141202201954694,12558.873414327685,6456.770765181177,27.069592164945,0.04298876048549515,0.13116543604834258,220
0.5188463895696693,12535.071759184062,6503.776725249374,29.323260803946336,0.09786197416766926,0.1596127081828262,221
0.45321788430524323,12857.222430441941,5827.123147966814,34.733609773218575,0.03599586982003998,0.12697077765186088,222
0.5175769702536449,12541.47280383502,6491.177496327415,44.23492656941227,0.10428793475049501,0.15396910829989527,223
0.4948617609138339,12654.97158253388,6262.461521647243,28.619817420742567,0.06366265798245208,0.11615273952997446,224
0.4654959528558252,12798.451633121935,5957.627438039287,32.928992708464875,0.055244771561978705,0.12939294275877694,225
0.5708607362869771,12268.281970717548,7003.480478780065,28.16322703695903,0.03128210312516384,0.09682725146276122,226
0.6047846693234645,12090.451609467951,7312.1197786034245,29.755988377128947,0.026471071090734058,0.11021522751733459,227
0.5344126241879166,12456.117349638074,6656.706360012719,31.423710195287793,0.035406102299339666,0.13687288314254697,228
0.5644238134895004,12301.724782672318,6943.386414334205,24.021240271864485,0.06737921603081391,0.1169976166968062,229
0.5775153690424235,12233.599474824792,7065.091715420638,25.887353633120206,0.017986805904096324,0.14777641725344404,230
0.4424152105059047,12908.282274807918,5710.8204198787835,31.380069103376957,0.047199292046960634,0.12287069163461448,231
0.4855210394310367,12701.031288100392,6166.617912844621,21.933967377814614,0.05035164699058664,0.11940964395311415,232
0.5560030539671089,12345.309235449691,6864.029637078383,23.14587312982757,0.11396167867173825,0.19614093453409376,233
0.4511654595811774,12866.971216045187,5805.1329821048075,23.527273321273395,0.04550425766755742,0.11387749592712537,234
0.5195216291066239,12531.664477292572,6510.470744660646,42.89129064664731,0.12507132862409398,0.1607825146488135,235
0.6529861323080657,11834.34973506683,7727.66626188227,50.09656276142284,0.08892116961730284,0.14882997477050508,236
0.46434597357110835,12803.988304020255,5945.48041462337,38.752902282831414,0.030049112532842395,0.1489311521405463,237
0.4374186724160703,12931.684144048084,5656.56011039346,39.612455499447364,0.04518132930890426,0.17138580919389235,238
0.5228955513831475,12514.614985482922,6543.836503181893,31.93134444645779,0.07301625582288682,0.15567560621018928,239
0.515532009123487,12551.772088530466,6470.840282860217,50.33640886607463,0.04467442794289491,0.15504407610590315,240
0.640419068256994,11901.411741897458,7621.891018688819,24.606723934338003,0.03897843531695694,0.1240289202362801,241
0.4785037439455311,12735.381507303828,6093.927731819563,33.76262301207466,0.0952488721398861,0.14920148838612052,242
0.49886810201696374,12635.102784845532,6303.2497450651435,21.205708861796637,0.1289071927502834,0.15388186608352566,243
0.42455191900827244,12991.293859464116,5515.478738435877,32.462136327184055,0.035670148705938855,0.0999608022953028,244
0.4571513265033948,12838.477804266246,5869.127158504705,28.130500721783633,0.11947691155087639,0.14345523969786203,245
0.5040494392567727,12609.309449067061,6355.7153572173775,37.38770011362043,0.06283138646272866,0.13293575422570553,246
0.5371028538481969,12442.389169317968,6682.842731530577,18.28349924334286,0.07892061757416399,0.13724169447884244,247
0.4975926067914825,12641.435607032154,6290.284897289796,40.17194982896218,0.029499924393266687,0.14212764615368104,248
0.5515404198657778,12368.327194298687,6821.632373780815,24.83479921307774,0.08470955234410496,0.12785484847988704,249
0.5312120000514917,12472.419107526997,6625.498699589858,28.580061465597897,0.07522690540263456,0.11673730768785215,250
