arm,seed,split,H,train_H,target_s,n,acc_exact,acc_within2,acc_nominal,pred_mean,pred_slope,stuck,pca_res,sat,active,lam,lam_nom,val_mse,val_acc_nom
A_w0,0,S1,0,0,ALL,240,0.0,0.0,0.0,-0.012802671968250223,0.053750061036785035,1.0,1.1927719128437315e-15,0.0,0.023607176581680833,0.01,1e-05,2.453466843572808,0.4533333333333333
A_w0,0,S1,0,0,-6,60,0.0,0.0,0.0,-0.3212146489211127,,1.0,1.2097324581339367e-15,0.0,0.023607176581680833,0.01,1e-05,2.453466843572808,0.4533333333333333
A_w0,0,S1,0,0,-4,60,0.0,0.0,0.0,-0.24438615075452313,,1.0,1.1942171276079791e-15,0.0,0.023607176581680833,0.01,1e-05,2.453466843572808,0.4533333333333333
A_w0,0,S1,0,0,4,60,0.0,0.0,0.0,0.2005834097674665,,1.0,1.1862697356929268e-15,0.0,0.023607176581680833,0.01,1e-05,2.453466843572808,0.4533333333333333
A_w0,0,S1,0,0,6,60,0.0,0.0,0.0,0.3138067020351684,,1.0,1.1808683299400836e-15,0.0,0.023607176581680833,0.01,1e-05,2.453466843572808,0.4533333333333333
A_w0,0,S1,10,10,ALL,240,0.0,0.0,0.0,-0.012799506130925191,0.05375361970803543,1.0,1.1924950326894409e-15,0.0,0.0,0.01,1e-06,2.4534628785115467,0.49333333333333335
A_w0,0,S1,10,10,-6,60,0.0,0.0,0.0,-0.3212318970678837,,1.0,1.2092545717319704e-15,0.0,0.0,0.01,1e-06,2.4534628785115467,0.49333333333333335
A_w0,0,S1,10,10,-4,60,0.0,0.0,0.0,-0.24439832457411417,,1.0,1.1941837923915974e-15,0.0,0.0,0.01,1e-06,2.4534628785115467,0.49333333333333335
A_w0,0,S1,10,10,4,60,0.0,0.0,0.0,0.20060070688892703,,1.0,1.186047495179965e-15,0.0,0.0,0.01,1e-06,2.4534628785115467,0.49333333333333335
A_w0,0,S1,10,10,6,60,0.0,0.0,0.0,0.31383149022937007,,1.0,1.1804942714542304e-15,0.0,0.0,0.01,1e-06,2.4534628785115467,0.49333333333333335
A_w0,0,S1,20,20,ALL,240,0.0,0.0,0.0,-0.012806080649124614,0.05375164455456005,1.0,1.1947728038048745e-15,0.0,0.0,0.01,1e-05,2.4534736750517427,0.4533333333333333
A_w0,0,S1,20,20,-6,60,0.0,0.0,0.0,-0.3212271476442699,,1.0,1.2121030138386977e-15,0.0,0.0,0.01,1e-05,2.4534736750517427,0.4533333333333333
A_w0,0,S1,20,20,-4,60,0.0,0.0,0.0,-0.24439637674881093,,1.0,1.1963231306074532e-15,0.0,0.0,0.01,1e-05,2.4534736750517427,0.4533333333333333
A_w0,0,S1,20,20,4,60,0.0,0.0,0.0,0.2005862849830559,,1.0,1.1887498552035078e-15,0.0,0.0,0.01,1e-05,2.4534736750517427,0.4533333333333333
A_w0,0,S1,20,20,6,60,0.0,0.0,0.0,0.3138129168135265,,1.0,1.1819152155698403e-15,0.0,0.0,0.01,1e-05,2.4534736750517427,0.4533333333333333
A_w0,0,H_xfer,0,10,ALL,240,0.0,0.0,0.0,-14.866497960935037,55.32781989547686,0.0,1.728817807242064e-15,0.0,0.023607176581680833,1e-05,1e-05,2.446368527739911,0.4533333333333333
A_w0,0,H_xfer,0,10,-6,60,0.0,0.0,0.0,-332.3337047815323,,0.0,1.6587747507220133e-15,0.0,0.023607176581680833,1e-05,1e-05,2.446368527739911,0.4533333333333333
A_w0,0,H_xfer,0,10,-4,60,0.0,0.0,0.0,-253.24483203490576,,0.0,1.6878218527684134e-15,0.0,0.023607176581680833,1e-05,1e-05,2.446368527739911,0.4533333333333333
A_w0,0,H_xfer,0,10,4,60,0.0,0.0,0.0,204.78177876770496,,0.0,1.7757115040008295e-15,0.0,0.023607176581680833,1e-05,1e-05,2.446368527739911,0.4533333333333333
A_w0,0,H_xfer,0,10,6,60,0.0,0.0,0.0,321.3307662049929,,0.0,1.7929631214770005e-15,0.0,0.023607176581680833,1e-05,1e-05,2.446368527739911,0.4533333333333333
A_w0,0,H_xfer,20,10,ALL,240,0.0,0.0,0.0,-1.3127297075262353e-05,5.295091963043536e-05,1.0,2.140343049281046e-15,0.0,0.0,1e-05,1e-05,2.451704518231445,0.4533333333333333
A_w0,0,H_xfer,20,10,-6,60,0.0,0.0,0.0,-0.0003169545658086766,,1.0,2.145955807113704e-15,0.0,0.0,1e-05,1e-05,2.451704518231445,0.4533333333333333
A_w0,0,H_xfer,20,10,-4,60,0.0,0.0,0.0,-0.000241266752710582,,1.0,2.1254789415774983e-15,0.0,0.0,1e-05,1e-05,2.451704518231445,0.4533333333333333
A_w0,0,H_xfer,20,10,4,60,0.0,0.0,0.0,0.00019708577271918177,,1.0,2.130319429764231e-15,0.0,0.0,1e-05,1e-05,2.451704518231445,0.4533333333333333
A_w0,0,H_xfer,20,10,6,60,0.0,0.0,0.0,0.0003086263574990274,,1.0,2.1596180186687492e-15,0.0,0.0,1e-05,1e-05,2.451704518231445,0.4533333333333333
A_w0,0,S2,0,0,ALL,120,0.0,0.0,0.0,-0.0403107686010634,0.21256526597433112,1.0,5.39734790380699e-16,0.0,0.023607176581680833,1.0,1e-06,6.709972289355595,0.3466666666666667
A_w0,0,S2,0,0,-6,60,0.0,0.0,0.0,-1.3157023644470494,,1.0,5.321880988419655e-16,0.0,0.023607176581680833,1.0,1e-06,6.709972289355595,0.3466666666666667
A_w0,0,S2,0,0,6,60,0.0,0.0,0.0,1.2350808272449227,,1.0,5.472814819194323e-16,0.0,0.023607176581680833,1.0,1e-06,6.709972289355595,0.3466666666666667
A_w0,0,S2,10,10,ALL,120,0.0,0.0,0.0,-0.040307939366819624,0.21256571449732495,1.0,5.413843538164434e-16,0.0,0.0,1.0,1e-05,6.710007966490808,0.32666666666666666
A_w0,0,S2,10,10,-6,60,0.0,0.0,0.0,-1.3157022263507687,,1.0,5.338291644968306e-16,0.0,0.0,1.0,1e-05,6.710007966490808,0.32666666666666666
A_w0,0,S2,10,10,6,60,0.0,0.0,0.0,1.2350863476171297,,1.0,5.489395431360564e-16,0.0,0.0,1.0,1e-05,6.710007966490808,0.32666666666666666
A_w0,0,S2,20,20,ALL,120,0.0,0.0,0.0,-0.06424900840890284,0.2171439528743376,1.0,5.41121809718025e-16,0.0,0.0,1e-06,1e-05,6.680545054011638,0.3333333333333333
A_w0,0,S2,20,20,-6,60,0.0,0.0,0.0,-1.3671127256549274,,1.0,5.340652509951371e-16,0.0,0.0,1e-06,1e-05,6.680545054011638,0.3333333333333333
A_w0,0,S2,20,20,6,60,0.0,0.0,0.0,1.2386147088371218,,1.0,5.48178368440913e-16,0.0,0.0,1e-06,1e-05,6.680545054011638,0.3333333333333333
A_w0,0,H_xfer,0,10,ALL,120,0.0,0.0,0.0,-46.25356767748793,219.70743518566934,0.0,1.7144690976114055e-15,0.0,0.023607176581680833,1e-05,1e-05,6.6967308446277745,0.32666666666666666
A_w0,0,H_xfer,0,10,-6,60,0.0,0.0,0.0,-1364.498178791503,,0.0,1.7295605902855613e-15,0.0,0.023607176581680833,1e-05,1e-05,6.6967308446277745,0.32666666666666666
