arm,seed,split,H,train_H,target_s,n,acc_exact,acc_within2,acc_nominal,pred_mean,pred_slope,stuck,pca_res,sat,active,lam,lam_nom,val_mse,val_acc_nom
A_er,3,S1,0,0,ALL,240,0.7833333333333333,0.9958333333333333,0.0,-0.15726198198099156,0.8920106074986203,0.020833333333333332,0.07762915003119683,0.9510259285489455,0.9997639282341831,1e-06,1e-05,0.43440930042478454,0.6733333333333333
A_er,3,S1,0,0,-6,60,0.85,1.0,0.0,-5.665731022518594,,0.0,0.0713254832675221,0.9510259285489455,0.9997639282341831,1e-06,1e-05,0.43440930042478454,0.6733333333333333
A_er,3,S1,0,0,-4,60,0.8333333333333334,1.0,0.0,-3.5551840935406895,,0.06666666666666667,0.06825157608103366,0.9510259285489455,0.9997639282341831,1e-06,1e-05,0.43440930042478454,0.6733333333333333
A_er,3,S1,0,0,4,60,0.85,1.0,0.0,3.4986112291148554,,0.0,0.07820550410037004,0.9510259285489455,0.9997639282341831,1e-06,1e-05,0.43440930042478454,0.6733333333333333
A_er,3,S1,0,0,6,60,0.6,0.9833333333333333,0.0,5.093255959020462,,0.016666666666666666,0.09273403667586148,0.9510259285489455,0.9997639282341831,1e-06,1e-05,0.43440930042478454,0.6733333333333333
A_er,3,S1,10,10,ALL,240,0.0125,0.5166666666666667,0.0,-0.12138586400372067,0.40258935827447156,0.5083333333333333,0.13317443803154408,0.9502695152659741,0.9997639282341831,0.001,0.0001,1.3944746487340949,0.6466666666666666
A_er,3,S1,10,10,-6,60,0.0,0.2,0.0,-2.6558431121238946,,0.11666666666666667,0.11765066845812827,0.9502695152659741,0.9997639282341831,0.001,0.0001,1.3944746487340949,0.6466666666666666
A_er,3,S1,10,10,-4,60,0.016666666666666666,0.7666666666666667,0.0,-1.6058497812532855,,0.6833333333333333,0.10704771298690066,0.9502695152659741,0.9997639282341831,0.001,0.0001,1.3944746487340949,0.6466666666666666
A_er,3,S1,10,10,4,60,0.03333333333333333,0.9,0.0,1.5730305806926177,,0.8333333333333334,0.14740466046153636,0.9502695152659741,0.9997639282341831,0.001,0.0001,1.3944746487340949,0.6466666666666666
A_er,3,S1,10,10,6,60,0.0,0.2,0.0,2.2031188566696795,,0.4,0.16059471021961097,0.9502695152659741,0.9997639282341831,0.001,0.0001,1.3944746487340949,0.6466666666666666
A_er,3,S1,20,20,ALL,240,0.020833333333333332,0.3625,0.0,0.23612881919209391,0.3099499185131991,0.7583333333333333,0.19155248184925372,0.9527895813660686,0.9997639282341831,0.001,1e-05,1.9027726015058917,0.6133333333333333
A_er,3,S1,20,20,-6,60,0.0,0.0,0.0,-1.5962603575486658,,0.8166666666666667,0.14190126088813784,0.9527895813660686,0.9997639282341831,0.001,1e-05,1.9027726015058917,0.6133333333333333
A_er,3,S1,20,20,-4,60,0.0,0.6666666666666666,0.0,-1.06895540240284,,0.9166666666666666,0.14973616610108903,0.9527895813660686,0.9997639282341831,0.001,1e-05,1.9027726015058917,0.6133333333333333
