arm,seed,split,H,train_H,target_s,n,acc_exact,acc_within2,acc_nominal,pred_mean,pred_slope,stuck,pca_res,sat,active,lam,lam_nom,val_mse,val_acc_nom
A_er,0,S1,0,0,ALL,240,0.5416666666666666,0.9875,0.0,-0.16893612966305227,0.8298729034822264,0.041666666666666664,0.05983521638347401,0.9525436732766761,0.9997639282341831,1e-05,1e-05,0.5884293150646827,0.6866666666666666
A_er,0,S1,0,0,-6,60,0.6166666666666667,0.9833333333333333,0.0,-5.3122318881464405,,0.0,0.0754716306778566,0.9525436732766761,0.9997639282341831,1e-05,1e-05,0.5884293150646827,0.6866666666666666
A_er,0,S1,0,0,-4,60,0.6666666666666666,0.9833333333333333,0.0,-3.2956685601173374,,0.06666666666666667,0.07045392801850431,0.9525436732766761,0.9997639282341831,1e-05,1e-05,0.5884293150646827,0.6866666666666666
A_er,0,S1,0,0,4,60,0.6333333333333333,0.9833333333333333,0.0,3.171109592432913,,0.1,0.048146653424448384,0.9525436732766761,0.9997639282341831,1e-05,1e-05,0.5884293150646827,0.6866666666666666
A_er,0,S1,0,0,6,60,0.25,1.0,0.0,4.761046337178656,,0.0,0.04526865341308676,0.9525436732766761,0.9997639282341831,1e-05,1e-05,0.5884293150646827,0.6866666666666666
A_er,0,S1,10,10,ALL,240,0.1375,0.6833333333333333,0.0,0.15115362730139167,0.5039680064066858,0.25416666666666665,0.1189981980803572,0.9504298473402581,0.9997639282341831,1e-05,1e-05,1.4308149665079355,0.58
A_er,0,S1,10,10,-6,60,0.0,0.4666666666666667,0.0,-2.70850956774763,,0.21666666666666667,0.1628922750599914,0.9504298473402581,0.9997639282341831,1e-05,1e-05,1.4308149665079355,0.58
A_er,0,S1,10,10,-4,60,0.23333333333333334,0.8666666666666667,0.0,-2.0945922604179943,,0.4166666666666667,0.1293881383411282,0.9504298473402581,0.9997639282341831,1e-05,1e-05,1.4308149665079355,0.58
A_er,0,S1,10,10,4,60,0.3,0.8666666666666667,0.0,2.331525903044773,,0.3,0.0897281908728559,0.9504298473402581,0.9997639282341831,1e-05,1e-05,1.4308149665079355,0.58
A_er,0,S1,10,10,6,60,0.016666666666666666,0.5333333333333333,0.0,3.076190434326418,,0.08333333333333333,0.09398418804745333,0.9504298473402581,0.9997639282341831,1e-05,1e-05,1.4308149665079355,0.58
A_er,0,S1,20,20,ALL,240,0.05,0.4083333333333333,0.0,-0.06604481712026124,0.33063210601060106,0.5708333333333333,0.18194295532036436,0.9524423591438465,0.9997639282341831,0.0001,1e-06,1.8995232390918082,0.6066666666666667
A_er,0,S1,20,20,-6,60,0.0,0.1,0.0,-1.855239095995057,,0.38333333333333336,0.20808652280764905,0.9524423591438465,0.9997639282341831,0.0001,1e-06,1.8995232390918082,0.6066666666666667
A_er,0,S1,20,20,-4,60,0.15,0.7,0.0,-1.6415355768353037,,0.5666666666666667,0.18193686205345133,0.9524423591438465,0.9997639282341831,0.0001,1e-06,1.8995232390918082,0.6066666666666667
A_er,0,S1,20,20,4,60,0.03333333333333333,0.6833333333333333,0.0,1.3537051421524666,,0.7666666666666667,0.16016455734242724,0.9524423591438465,0.9997639282341831,0.0001,1e-06,1.8995232390918082,0.6066666666666667
A_er,0,S1,20,20,6,60,0.016666666666666666,0.15,0.0,1.8788902621968495,,0.5666666666666667,0.17758387907792986,0.9524423591438465,0.9997639282341831,0.0001,1e-06,1.8995232390918082,0.6066666666666667
A_er,0,H_xfer,0,10,ALL,240,0.0625,0.16666666666666666,0.0,7.520354876492638,3.0163453692523494,0.07083333333333333,0.7162706845911486,0.9525436732766761,0.9997639282341831,1e-05,1e-05,1.4502253892967256,0.58
A_er,0,H_xfer,0,10,-6,60,0.11666666666666667,0.2833333333333333,0.0,-9.727130143833346,,0.15,0.7054544357553232,0.9525436732766761,0.9997639282341831,1e-05,1e-05,1.4502253892967256,0.58
A_er,0,H_xfer,0,10,-4,60,0.13333333333333333,0.35,0.0,-5.511322113410764,,0.06666666666666667,0.7104525420397775,0.9525436732766761,0.9997639282341831,1e-05,1e-05,1.4502253892967256,0.58
A_er,0,H_xfer,0,10,4,60,0.0,0.03333333333333333,0.0,19.31369074684335,,0.05,0.7222543935852656,0.9525436732766761,0.9997639282341831,1e-05,1e-05,1.4502253892967256,0.58
A_er,0,H_xfer,0,10,6,60,0.0,0.0,0.0,26.006181016371315,,0.016666666666666666,0.7269213669842279,0.9525436732766761,0.9997639282341831,1e-05,1e-05,1.4502253892967256,0.58
A_er,0,H_xfer,20,10,ALL,240,0.09583333333333334,0.20833333333333334,0.0,0.30867834538245614,0.37701516914314226,0.075,0.6261366779910882,0.9524423591438465,0.9997639282341831,1e-05,1e-05,1.4512084322686913,0.5666666666666667
A_er,0,H_xfer,20,10,-6,60,0.06666666666666667,0.2,0.0,-0.12586806770899178,,0.11666666666666667,0.6803639533546517,0.9524423591438465,0.9997639282341831,1e-05,1e-05,1.4512084322686913,0.5666666666666667
