arm,seed,split,H,train_H,target_s,n,acc_exact,acc_within2,acc_nominal,pred_mean,pred_slope,stuck,pca_res,sat,active,lam,lam_nom,val_mse,val_acc_nom
A_derece,15,S1,0,0,ALL,240,0.016666666666666666,0.5041666666666667,0.0,-0.13598209604816275,0.4210969716904118,0.43333333333333335,0.3908455356511448,0.6445900220333648,0.9745042492917847,0.01,0.01,1.7416613628049533,0.52
A_derece,15,S1,0,0,-6,60,0.0,0.38333333333333336,0.0,-2.7415453506239236,,0.18333333333333332,0.4387772398882379,0.6445900220333648,0.9745042492917847,0.01,0.01,1.7416613628049533,0.52
A_derece,15,S1,0,0,-4,60,0.06666666666666667,0.7166666666666667,0.0,-1.7441829030588238,,0.5333333333333333,0.4080537942617567,0.6445900220333648,0.9745042492917847,0.01,0.01,1.7416613628049533,0.52
A_derece,15,S1,0,0,4,60,0.0,0.8833333333333333,0.0,1.6413589385582896,,0.7166666666666667,0.3582978210377392,0.6445900220333648,0.9745042492917847,0.01,0.01,1.7416613628049533,0.52
A_derece,15,S1,0,0,6,60,0.0,0.03333333333333333,0.0,2.300440930931807,,0.3,0.3582532874168457,0.6445900220333648,0.9745042492917847,0.01,0.01,1.7416613628049533,0.52
A_derece,15,S1,10,10,ALL,240,0.0,0.125,0.0,-0.03406204957756088,0.17221443856827431,0.9833333333333333,0.6281451245126992,0.6437391800440667,0.9763928234183191,0.1,0.1,2.0412001389470107,0.5333333333333333
A_derece,15,S1,10,10,-6,60,0.0,0.0,0.0,-1.1515957425584404,,0.9833333333333333,0.7039825844413857,0.6437391800440667,0.9763928234183191,0.1,0.1,2.0412001389470107,0.5333333333333333
A_derece,15,S1,10,10,-4,60,0.0,0.2,0.0,-0.6285654615577001,,0.9833333333333333,0.672803316911924,0.6437391800440667,0.9763928234183191,0.1,0.1,2.0412001389470107,0.5333333333333333
A_derece,15,S1,10,10,4,60,0.0,0.3,0.0,0.6885063626581434,,0.9833333333333333,0.5791772995093876,0.6437391800440667,0.9763928234183191,0.1,0.1,2.0412001389470107,0.5333333333333333
A_derece,15,S1,10,10,6,60,0.0,0.0,0.0,0.9554066431477538,,0.9833333333333333,0.5566172971880999,0.6437391800440667,0.9763928234183191,0.1,0.1,2.0412001389470107,0.5333333333333333
A_derece,15,S1,20,20,ALL,240,0.0,0.08333333333333333,0.0,0.0347047182721073,0.1250657592486654,0.9875,0.7367204238536654,0.6319060827824993,0.9775731822474032,0.1,0.1,2.4210819644326786,0.4666666666666667
A_derece,15,S1,20,20,-6,60,0.0,0.0,0.0,-0.7812951744439098,,0.9666666666666667,0.7927661688048906,0.6319060827824993,0.9775731822474032,0.1,0.1,2.4210819644326786,0.4666666666666667
A_derece,15,S1,20,20,-4,60,0.0,0.13333333333333333,0.0,-0.3895216933522382,,0.9833333333333333,0.739719012675057,0.6319060827824993,0.9775731822474032,0.1,0.1,2.4210819644326786,0.4666666666666667
A_derece,15,S1,20,20,4,60,0.0,0.2,0.0,0.5484166517593344,,1.0,0.7121793431627187,0.6319060827824993,0.9775731822474032,0.1,0.1,2.4210819644326786,0.4666666666666667
A_derece,15,S1,20,20,6,60,0.0,0.0,0.0,0.7612190891252428,,1.0,0.7022171707719952,0.6319060827824993,0.9775731822474032,0.1,0.1,2.4210819644326786,0.4666666666666667
A_derece,15,H_xfer,0,10,ALL,240,0.0,0.15833333333333333,0.0,0.006273682336711772,0.14885250659472643,1.0,0.8177478048271394,0.6445900220333648,0.9745042492917847,0.1,0.1,2.0412534372419366,0.5333333333333333
A_derece,15,H_xfer,0,10,-6,60,0.0,0.0,0.0,-0.8878209314578325,,1.0,0.8686727435779559,0.6445900220333648,0.9745042492917847,0.1,0.1,2.0412534372419366,0.5333333333333333
A_derece,15,H_xfer,0,10,-4,60,0.0,0.35,0.0,-0.5969236369765926,,1.0,0.8447995377800732,0.6445900220333648,0.9745042492917847,0.1,0.1,2.0412534372419366,0.5333333333333333
