arm,seed,split,H,train_H,target_s,n,acc_exact,acc_within2,acc_nominal,pred_mean,pred_slope,stuck,pca_res,sat,active,lam,lam_nom,val_mse,val_acc_nom
A_er,18,S1,0,0,ALL,240,0.4583333333333333,0.9583333333333334,0.0,0.38031497589157276,0.8442376771399999,0.03333333333333333,0.08049786822392013,0.9525908876298395,0.9997639282341831,1e-06,1e-05,0.8855485091778322,0.6866666666666666
A_er,18,S1,0,0,-6,60,0.3,0.95,0.0,-4.520814676800122,,0.0,0.07327872701633625,0.9525908876298395,0.9997639282341831,1e-06,1e-05,0.8855485091778322,0.6866666666666666
A_er,18,S1,0,0,-4,60,0.55,0.9833333333333333,0.0,-3.2281103992679467,,0.08333333333333333,0.06630659508156135,0.9525908876298395,0.9997639282341831,1e-06,1e-05,0.8855485091778322,0.6866666666666666
A_er,18,S1,0,0,4,60,0.5666666666666667,0.9166666666666666,0.0,3.928860556559327,,0.05,0.0893133259139014,0.9525908876298395,0.9997639282341831,1e-06,1e-05,0.8855485091778322,0.6866666666666666
A_er,18,S1,0,0,6,60,0.4166666666666667,0.9833333333333333,0.0,5.341324423075033,,0.0,0.09309282488388147,0.9525908876298395,0.9997639282341831,1e-06,1e-05,0.8855485091778322,0.6866666666666666
A_er,18,S1,10,10,ALL,240,0.016666666666666666,0.49583333333333335,0.0,0.22665314333336634,0.39351337444209195,0.5166666666666667,0.09876900579971573,0.9526774472773056,0.9997639282341831,0.0001,0.001,1.5209528732736322,0.6066666666666667
A_er,18,S1,10,10,-6,60,0.0,0.05,0.0,-1.9787700336677516,,0.48333333333333334,0.1133542920777906,0.9526774472773056,0.9997639282341831,0.0001,0.001,1.5209528732736322,0.6066666666666667
A_er,18,S1,10,10,-4,60,0.0,0.7166666666666667,0.0,-1.553836013828671,,0.7,0.1015029305031487,0.9526774472773056,0.9997639282341831,0.0001,0.001,1.5209528732736322,0.6066666666666667
A_er,18,S1,10,10,4,60,0.06666666666666667,0.95,0.0,1.8989425201614722,,0.6,0.09368188853787732,0.9526774472773056,0.9997639282341831,0.0001,0.001,1.5209528732736322,0.6066666666666667
A_er,18,S1,10,10,6,60,0.0,0.26666666666666666,0.0,2.540276100668416,,0.2833333333333333,0.08653691208004628,0.9526774472773056,0.9997639282341831,0.0001,0.001,1.5209528732736322,0.6066666666666667
A_er,18,S1,20,20,ALL,240,0.004166666666666667,0.225,0.0,-0.23598998327633278,0.2053122103709882,0.95,0.11817034061938496,0.9490999763928234,0.9997639282341831,0.001,0.01,1.8609096029897485,0.52
A_er,18,S1,20,20,-6,60,0.0,0.0,0.0,-1.5010780610460415,,0.85,0.16096738897586885,0.9490999763928234,0.9997639282341831,0.001,0.01,1.8609096029897485,0.52
A_er,18,S1,20,20,-4,60,0.016666666666666666,0.5833333333333334,0.0,-1.0425539379529103,,0.95,0.13403311120907724,0.9490999763928234,0.9997639282341831,0.001,0.01,1.8609096029897485,0.52
A_er,18,S1,20,20,4,60,0.0,0.31666666666666665,0.0,0.7111233174334151,,1.0,0.09840791904812417,0.9490999763928234,0.9997639282341831,0.001,0.01,1.8609096029897485,0.52
A_er,18,S1,20,20,6,60,0.0,0.0,0.0,0.8885487484602057,,1.0,0.07927294324446948,0.9490999763928234,0.9997639282341831,0.001,0.01,1.8609096029897485,0.52
A_er,18,H_xfer,0,10,ALL,240,0.22916666666666666,0.5916666666666667,0.0,1.673653153551307,0.51055431504595,0.2833333333333333,0.6812955294922863,0.9525908876298395,0.9997639282341831,0.0001,0.001,1.52006762866431,0.6066666666666667
A_er,18,H_xfer,0,10,-6,60,0.05,0.23333333333333334,0.0,-1.2634076665019771,,0.55,0.7066652796874545,0.9525908876298395,0.9997639282341831,0.0001,0.001,1.52006762866431,0.6066666666666667
A_er,18,H_xfer,0,10,-4,60,0.15,0.48333333333333334,0.0,-0.3288336197011328,,0.35,0.6970614450008115,0.9525908876298395,0.9997639282341831,0.0001,0.001,1.52006762866431,0.6066666666666667
A_er,18,H_xfer,0,10,4,60,0.26666666666666666,0.7833333333333333,0.0,2.7596275577438063,,0.15,0.6597065161440637,0.9525908876298395,0.9997639282341831,0.0001,0.001,1.52006762866431,0.6066666666666667
A_er,18,H_xfer,0,10,6,60,0.45,0.8666666666666667,0.0,5.527226342664532,,0.08333333333333333,0.6617488771368153,0.9525908876298395,0.9997639282341831,0.0001,0.001,1.52006762866431,0.6066666666666667
A_er,18,H_xfer,20,10,ALL,240,0.10833333333333334,0.425,0.0,0.9876353464537412,0.15650549616809648,0.3458333333333333,0.6805550515533315,0.9490999763928234,0.9997639282341831,0.0001,0.001,1.5260396865766737,0.6066666666666667
A_er,18,H_xfer,20,10,-6,60,0.05,0.23333333333333334,0.0,-0.09379267651735669,,0.3,0.7535199551230266,0.9490999763928234,0.9997639282341831,0.0001,0.001,1.5260396865766737,0.6066666666666667
A_er,18,H_xfer,20,10,-4,60,0.15,0.38333333333333336,0.0,0.5921679030358064,,0.31666666666666665,0.7286487101629467,0.9490999763928234,0.9997639282341831,0.0001,0.001,1.5260396865766737,0.6066666666666667
