arm,seed,split,H,train_H,target_s,n,acc_exact,acc_within2,acc_nominal,pred_mean,pred_slope,stuck,pca_res,sat,active,lam,lam_nom,val_mse,val_acc_nom
A_w0,1,S1,0,0,ALL,240,0.0,0.0,0.0,0.03309246764537761,0.05454240254753231,1.0,1.1415136450905362e-15,0.0,0.023607176581680833,0.01,0.0001,2.4200160105622777,0.4666666666666667
A_w0,1,S1,0,0,-6,60,0.0,0.0,0.0,-0.3048535243093776,,1.0,1.1422745353377207e-15,0.0,0.023607176581680833,0.01,0.0001,2.4200160105622777,0.4666666666666667
A_w0,1,S1,0,0,-4,60,0.0,0.0,0.0,-0.17328319188804547,,1.0,1.140978024339174e-15,0.0,0.023607176581680833,0.01,0.0001,2.4200160105622777,0.4666666666666667
A_w0,1,S1,0,0,4,60,0.0,0.0,0.0,0.2564417845693432,,1.0,1.1380724612203025e-15,0.0,0.023607176581680833,0.01,0.0001,2.4200160105622777,0.4666666666666667
A_w0,1,S1,0,0,6,60,0.0,0.0,0.0,0.35406480220959036,,1.0,1.1447295594649476e-15,0.0,0.023607176581680833,0.01,0.0001,2.4200160105622777,0.4666666666666667
A_w0,1,S1,10,10,ALL,240,0.0,0.0,0.0,0.033275498603567634,0.054694765381506055,1.0,1.141658213780785e-15,0.0,0.0,1e-05,1e-05,2.4152623433598643,0.4666666666666667
A_w0,1,S1,10,10,-6,60,0.0,0.0,0.0,-0.30561425772417955,,1.0,1.1413363788111572e-15,0.0,0.0,1e-05,1e-05,2.4152623433598643,0.4666666666666667
A_w0,1,S1,10,10,-4,60,0.0,0.0,0.0,-0.17367701614663625,,1.0,1.1416901712473705e-15,0.0,0.0,1e-05,1e-05,2.4152623433598643,0.4666666666666667
A_w0,1,S1,10,10,4,60,0.0,0.0,0.0,0.25724881048275466,,1.0,1.1385995365839645e-15,0.0,0.0,1e-05,1e-05,2.4152623433598643,0.4666666666666667
A_w0,1,S1,10,10,6,60,0.0,0.0,0.0,0.35514445780233167,,1.0,1.145006768480648e-15,0.0,0.0,1e-05,1e-05,2.4152623433598643,0.4666666666666667
A_w0,1,S1,20,20,ALL,240,0.0,0.0,0.0,0.03309016060568552,0.05454167396183933,1.0,1.1411004215077497e-15,0.0,0.0,0.01,1e-05,2.420022808307306,0.4666666666666667
A_w0,1,S1,20,20,-6,60,0.0,0.0,0.0,-0.304851322762651,,1.0,1.141494929409363e-15,0.0,0.0,0.01,1e-05,2.420022808307306,0.4666666666666667
A_w0,1,S1,20,20,-4,60,0.0,0.0,0.0,-0.17328273492761734,,1.0,1.1406910846909442e-15,0.0,0.0,0.01,1e-05,2.420022808307306,0.4666666666666667
A_w0,1,S1,20,20,4,60,0.0,0.0,0.0,0.25643649246657296,,1.0,1.1376223545267798e-15,0.0,0.0,0.01,1e-05,2.420022808307306,0.4666666666666667
A_w0,1,S1,20,20,6,60,0.0,0.0,0.0,0.3540582076464375,,1.0,1.1445933174039111e-15,0.0,0.0,0.01,1e-05,2.420022808307306,0.4666666666666667
A_w0,1,H_xfer,0,10,ALL,240,0.0,0.0,0.0,14.5348868171374,51.78735801745683,0.0,2.1648523629415606e-15,0.0,0.023607176581680833,1e-06,1e-05,2.403605891491595,0.4666666666666667
A_w0,1,H_xfer,0,10,-6,60,0.0,0.0,0.0,-306.39282488822937,,0.0,2.184183533029959e-15,0.0,0.023607176581680833,1e-06,1e-05,2.403605891491595,0.4666666666666667
A_w0,1,H_xfer,0,10,-4,60,0.0,0.0,0.0,-181.35111378033955,,0.0,2.186413898868993e-15,0.0,0.023607176581680833,1e-06,1e-05,2.403605891491595,0.4666666666666667
A_w0,1,H_xfer,0,10,4,60,0.0,0.0,0.0,226.58854312896727,,0.0,2.157580583215048e-15,0.0,0.023607176581680833,1e-06,1e-05,2.403605891491595,0.4666666666666667
A_w0,1,H_xfer,0,10,6,60,0.0,0.0,0.0,319.29494280815123,,0.0,2.131231436652243e-15,0.0,0.023607176581680833,1e-06,1e-05,2.403605891491595,0.4666666666666667
