arm,seed,split,H,train_H,target_s,n,acc_exact,acc_within2,acc_nominal,pred_mean,pred_slope,stuck,pca_res,sat,active,lam,lam_nom,val_mse,val_acc_nom
A_w0,5,S1,0,0,ALL,240,0.0,0.0,0.0,0.06175366304084236,0.07096626552208915,1.0,2.3649172538800367e-15,0.0,0.023607176581680833,0.01,1e-05,2.4652963460832766,0.46
A_w0,5,S1,0,0,-6,60,0.0,0.0,0.0,-0.3709222792586881,,1.0,2.342229254636666e-15,0.0,0.023607176581680833,0.01,1e-05,2.4652963460832766,0.46
A_w0,5,S1,0,0,-4,60,0.0,0.0,0.0,-0.21803580584559842,,1.0,2.381815745394345e-15,0.0,0.023607176581680833,0.01,1e-05,2.4652963460832766,0.46
A_w0,5,S1,0,0,4,60,0.0,0.0,0.0,0.3665108541215924,,1.0,2.36385851646779e-15,0.0,0.023607176581680833,0.01,1e-05,2.4652963460832766,0.46
A_w0,5,S1,0,0,6,60,0.0,0.0,0.0,0.4694618831460635,,1.0,2.3717654990213438e-15,0.0,0.023607176581680833,0.01,1e-05,2.4652963460832766,0.46
A_w0,5,S1,10,10,ALL,240,0.0,0.0,0.0,0.06175340862023546,0.07096687454379938,1.0,2.3649057061627167e-15,0.0,0.0,0.01,1e-06,2.4652850242033395,0.44666666666666666
A_w0,5,S1,10,10,-6,60,0.0,0.0,0.0,-0.37092624740762403,,1.0,2.3430383383650623e-15,0.0,0.0,0.01,1e-06,2.4652850242033395,0.44666666666666666
A_w0,5,S1,10,10,-4,60,0.0,0.0,0.0,-0.2180384609408141,,1.0,2.381838789619468e-15,0.0,0.0,0.01,1e-06,2.4652850242033395,0.44666666666666666
A_w0,5,S1,10,10,4,60,0.0,0.0,0.0,0.36651321631507205,,1.0,2.3636331665146503e-15,0.0,0.0,0.01,1e-06,2.4652850242033395,0.44666666666666666
A_w0,5,S1,10,10,6,60,0.0,0.0,0.0,0.46946512651430794,,1.0,2.3711125301516845e-15,0.0,0.0,0.01,1e-06,2.4652850242033395,0.44666666666666666
A_w0,5,S1,20,20,ALL,240,0.0,0.0,0.0,0.05976110728612791,0.06737228145566171,1.0,2.3644506808614904e-15,0.0,0.0,1e-06,0.0001,2.456588195972305,0.44
A_w0,5,S1,20,20,-6,60,0.0,0.0,0.0,-0.3510017625289038,,1.0,2.3421198341025156e-15,0.0,0.0,1e-06,0.0001,2.456588195972305,0.44
A_w0,5,S1,20,20,-4,60,0.0,0.0,0.0,-0.2058594596417,,1.0,2.3814547736576747e-15,0.0,0.0,1e-06,0.0001,2.456588195972305,0.44
A_w0,5,S1,20,20,4,60,0.0,0.0,0.0,0.3490825251210481,,1.0,2.363326522650823e-15,0.0,0.0,1e-06,0.0001,2.456588195972305,0.44
A_w0,5,S1,20,20,6,60,0.0,0.0,0.0,0.4468231261940673,,1.0,2.3709015930349487e-15,0.0,0.0,1e-06,0.0001,2.456588195972305,0.44
A_w0,5,H_xfer,0,10,ALL,240,0.0,0.0,0.0,63.23920101836411,72.66940182526596,0.0,3.3229478047986276e-15,0.0,0.023607176581680833,0.01,1e-06,2.46530784028708,0.44666666666666666
A_w0,5,H_xfer,0,10,-6,60,0.0,0.0,0.0,-379.82063170168357,,0.0,3.359630876176136e-15,0.0,0.023607176581680833,0.01,1e-06,2.46530784028708,0.44666666666666666
A_w0,5,H_xfer,0,10,-4,60,0.0,0.0,0.0,-223.2650038939959,,0.0,3.3646382015043508e-15,0.0,0.023607176581680833,0.01,1e-06,2.46530784028708,0.44666666666666666
A_w0,5,H_xfer,0,10,4,60,0.0,0.0,0.0,375.31032698661824,,0.0,3.3018570255912762e-15,0.0,0.023607176581680833,0.01,1e-06,2.46530784028708,0.44666666666666666
A_w0,5,H_xfer,0,10,6,60,0.0,0.0,0.0,480.7321126825176,,0.0,3.2656651159227473e-15,0.0,0.023607176581680833,0.01,1e-06,2.46530784028708,0.44666666666666666
A_w0,5,H_xfer,20,10,ALL,240,0.0,0.0,0.0,5.9788862621464504e-05,6.919682253527963e-05,1.0,4.045009082785145e-15,0.0,0.0,1e-05,1e-05,2.4615756132634785,0.46
A_w0,5,H_xfer,20,10,-6,60,0.0,0.0,0.0,-0.00036209922854292623,,1.0,4.04416411705375e-15,0.0,0.0,1e-05,1e-05,2.4615756132634785,0.46
A_w0,5,H_xfer,20,10,-4,60,0.0,0.0,0.0,-0.000213024216891237,,1.0,4.044331669655795e-15,0.0,0.0,1e-05,1e-05,2.4615756132634785,0.46
A_w0,5,H_xfer,20,10,4,60,0.0,0.0,0.0,0.0003569480353367756,,1.0,4.044052355233291e-15,0.0,0.0,1e-05,1e-05,2.4615756132634785,0.46
A_w0,5,H_xfer,20,10,6,60,0.0,0.0,0.0,0.00045733086058324566,,1.0,4.047488189197747e-15,0.0,0.0,1e-05,1e-05,2.4615756132634785,0.46
A_w0,5,S2,0,0,ALL,120,0.0,0.0,0.0,-0.11932718988585596,0.2586217807502384,1.0,1.1949784120294344e-15,0.0,0.023607176581680833,1e-05,1e-05,7.350451130043209,0.29333333333333333
A_w0,5,S2,0,0,-6,60,0.0,0.0,0.0,-1.6710578743872853,,1.0,1.195324890456489e-15,0.0,0.023607176581680833,1e-05,1e-05,7.350451130043209,0.29333333333333333
A_w0,5,S2,0,0,6,60,0.0,0.0,0.0,1.4324034946155735,,1.0,1.1946319336023804e-15,0.0,0.023607176581680833,1e-05,1e-05,7.350451130043209,0.29333333333333333
A_w0,5,S2,10,10,ALL,120,0.0,0.0,0.0,-0.11904062306135296,0.2581065338073695,1.0,1.1944217025000577e-15,0.0,0.0,1.0,1e-05,7.364094586162134,0.3
A_w0,5,S2,10,10,-6,60,0.0,0.0,0.0,-1.6676798259055687,,1.0,1.1948760666949794e-15,0.0,0.0,1.0,1e-05,7.364094586162134,0.3
A_w0,5,S2,10,10,6,60,0.0,0.0,0.0,1.4295985797828625,,1.0,1.1939673383051361e-15,0.0,0.0,1.0,1e-05,7.364094586162134,0.3
A_w0,5,S2,20,20,ALL,120,0.0,0.0,0.0,-0.11903940311526844,0.2581058533032656,1.0,1.1941927128589127e-15,0.0,0.0,1.0,1e-05,7.36408103380781,0.29333333333333333
A_w0,5,S2,20,20,-6,60,0.0,0.0,0.0,-1.6676745229348606,,1.0,1.1946098475335086e-15,0.0,0.0,1.0,1e-05,7.36408103380781,0.29333333333333333
A_w0,5,S2,20,20,6,60,0.0,0.0,0.0,1.4295957167043243,,1.0,1.1937755781843166e-15,0.0,0.0,1.0,1e-05,7.36408103380781,0.29333333333333333
A_w0,5,H_xfer,0,10,ALL,120,0.0,0.0,0.0,-121.89920807415224,264.30028026637075,0.0,2.8882925293180974e-15,0.0,0.023607176581680833,1.0,1e-06,7.364076806858081,0.34
A_w0,5,H_xfer,0,10,-6,60,0.0,0.0,0.0,-1707.7008896723753,,0.0,2.8739645605038473e-15,0.0,0.023607176581680833,1.0,1e-06,7.364076806858081,0.34
A_w0,5,H_xfer,0,10,6,60,0.0,0.0,0.0,1463.9024735240707,,0.0,2.902620498132347e-15,0.0,0.023607176581680833,1.0,1e-06,7.364076806858081,0.34
A_w0,5,H_xfer,20,10,ALL,120,0.0,0.0,0.0,-0.00011625501834879917,0.00025205652351341845,1.0,3.88707410751677e-15,0.0,0.0,1.0,1e-05,7.364066304297235,0.29333333333333333
A_w0,5,H_xfer,20,10,-6,60,0.0,0.0,0.0,-0.0016285941594293086,,1.0,3.884296904477108e-15,0.0,0.0,1.0,1e-05,7.364066304297235,0.29333333333333333
A_w0,5,H_xfer,20,10,6,60,0.0,0.0,0.0,0.0013960841227317106,,1.0,3.889851310556434e-15,0.0,0.0,1.0,1e-05,7.364066304297235,0.29333333333333333
A_w0,5,P,0,0,ALL,300,0.2,0.6933333333333334,0.28,0.4608137884432411,0.47921057984789783,,1.6691538710371077e-15,0.0,0.023607176581680833,1e-06,1e-06,6.427862784816004,0.24
A_w0,5,P,0,0,-6,38,0.0,0.0,0.0,-2.693758465227132,,,1.6678690741053304e-15,0.0,0.023607176581680833,1e-06,1e-06,6.427862784816004,0.24
A_w0,5,P,0,0,-4,40,0.0,0.85,0.85,-1.823767287757073,,,1.6748620901664778e-15,0.0,0.023607176581680833,1e-06,1e-06,6.427862784816004,0.24
A_w0,5,P,0,0,-2,35,0.6857142857142857,0.6857142857142857,0.0,-0.8553556320623361,,,1.6654996283424173e-15,0.0,0.023607176581680833,1e-06,1e-06,6.427862784816004,0.24
A_w0,5,P,0,0,0,51,0.0,0.6862745098039216,0.0,0.9126986989770861,,,1.6670596772514417e-15,0.0,0.023607176581680833,1e-06,1e-06,6.427862784816004,0.24
A_w0,5,P,0,0,2,48,0.22916666666666666,0.75,0.0,1.6224587494992495,,,1.6787027654440568e-15,0.0,0.023607176581680833,1e-06,1e-06,6.427862784816004,0.24
A_w0,5,P,0,0,4,38,0.6578947368421053,0.7631578947368421,0.0,1.739485542224046,,,1.681213297873686e-15,0.0,0.023607176581680833,1e-06,1e-06,6.427862784816004,0.24
A_w0,5,P,0,0,6,50,0.0,1.0,1.0,3.0593798523151783,,,1.6519256859229529e-15,0.0,0.023607176581680833,1e-06,1e-06,6.427862784816004,0.24
A_w0,5,P,10,10,ALL,300,0.19,0.6333333333333333,0.28,0.43020985893651714,0.4772554553478718,,1.6691484037673459e-15,0.0,0.0,1e-05,1e-05,6.447447902906898,0.18
A_w0,5,P,10,10,-6,38,0.0,0.0,0.0,-2.7114431888422637,,,1.6678621327750122e-15,0.0,0.0,1e-05,1e-05,6.447447902906898,0.18
A_w0,5,P,10,10,-4,40,0.0,0.85,0.85,-1.8450758149710964,,,1.6748550272980274e-15,0.0,0.0,1e-05,1e-05,6.447447902906898,0.18
A_w0,5,P,10,10,-2,35,0.6857142857142857,0.6857142857142857,0.0,-0.8805576096493626,,,1.6654944505984068e-15,0.0,0.0,1e-05,1e-05,6.447447902906898,0.18
A_w0,5,P,10,10,0,51,0.0,0.7058823529411765,0.0,0.8801935338695543,,,1.6670544598205757e-15,0.0,0.0,1e-05,1e-05,6.447447902906898,0.18
