arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
A_isaretperm,6,T1,2,0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_isaretperm,6,T1,2,10,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_isaretperm,6,T1,2,20,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_isaretperm,6,T1,2,40,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_isaretperm,6,T1,4,0,0.85,0.85,0.01,9.0,5.0,0.2,,,,,,
A_isaretperm,6,T1,4,10,0.85,0.85,0.01,9.0,5.0,0.2,,,,,,
A_isaretperm,6,T1,4,20,0.85,0.85,0.0001,9.0,5.0,0.2,,,,,,
A_isaretperm,6,T1,4,40,0.85,0.85,1e-05,9.0,5.0,0.2,,,,,,
A_isaretperm,6,T1,6,0,0.6083333333333333,0.6666666666666666,1e-05,13.0,7.0,0.14285714285714285,,,,,,
A_isaretperm,6,T1,6,10,0.675,0.7083333333333334,0.001,13.0,7.0,0.14285714285714285,,,,,,
A_isaretperm,6,T1,6,20,0.7166666666666667,0.7583333333333333,0.0001,13.0,7.0,0.14285714285714285,,,,,,
A_isaretperm,6,T1,6,40,0.6166666666666667,0.65,1e-05,13.0,7.0,0.14285714285714285,,,,,,
A_isaretperm,6,T1,8,0,0.5916666666666667,0.5833333333333334,0.0001,17.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,6,T1,8,10,0.575,0.6,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,6,T1,8,20,0.625,0.55,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,6,T1,8,40,0.3333333333333333,0.38333333333333336,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,6,T1,10,0,0.3416666666666667,0.35833333333333334,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,6,diag,10,0,,,,,,,0.00023607176581680832,0.03816486618628786,0.11614730878186968,1.015056977506248,,
A_isaretperm,6,T1,10,10,0.3333333333333333,0.375,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,6,T1,10,20,0.39166666666666666,0.375,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,6,T1,10,40,0.23333333333333334,0.26666666666666666,0.0001,21.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,6,T3,9,0,0.0,1.0,1e-06,,,,,,,,7.0,0.0
A_isaretperm,6,T3,10,0,1.0,1.0,1e-06,,,,,,,,8.0,1.0
A_isaretperm,6,T3,9,0,0.0,1.0,1e-06,,,,,,,,9.0,0.0
A_isaretperm,6,T3,10,0,1.0,1.0,1e-06,,,,,,,,10.0,1.0
A_isaretperm,6,T3_x0,10,0,0.0,1.0,1e-06,,,,,,,,8.0,0.0
