arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
A_w0,5,T1,2.0,0.0,0.6416666666666667,0.6666666666666666,1e-05,5.0,3.0,0.3333333333333333,,,,,,
A_w0,5,T1,2.0,10.0,0.65,0.6166666666666667,1e-05,5.0,3.0,0.3333333333333333,,,,,,
A_w0,5,T1,2.0,20.0,0.6,0.5916666666666667,1e-05,5.0,3.0,0.3333333333333333,,,,,,
A_w0,5,T1,2.0,40.0,0.7583333333333333,0.6916666666666667,1e-05,5.0,3.0,0.3333333333333333,,,,,,
A_w0,5,T1,4.0,0.0,0.425,0.475,0.001,9.0,5.0,0.2,,,,,,
A_w0,5,T1,4.0,10.0,0.4083333333333333,0.475,0.0001,9.0,5.0,0.2,,,,,,
A_w0,5,T1,4.0,20.0,0.425,0.475,0.001,9.0,5.0,0.2,,,,,,
A_w0,5,T1,4.0,40.0,0.425,0.475,0.001,9.0,5.0,0.2,,,,,,
A_w0,5,T1,6.0,0.0,0.325,0.23333333333333334,0.0001,13.0,7.0,0.14285714285714285,,,,,,
A_w0,5,T1,6.0,10.0,0.2916666666666667,0.25833333333333336,1e-05,13.0,7.0,0.14285714285714285,,,,,,
A_w0,5,T1,6.0,20.0,0.3416666666666667,0.23333333333333334,0.0001,13.0,7.0,0.14285714285714285,,,,,,
A_w0,5,T1,6.0,40.0,0.38333333333333336,0.30833333333333335,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_w0,5,T1,8.0,0.0,0.31666666666666665,0.325,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_w0,5,T1,8.0,10.0,0.275,0.2833333333333333,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_w0,5,T1,8.0,20.0,0.275,0.25,0.0001,17.0,9.0,0.1111111111111111,,,,,,
A_w0,5,T1,8.0,40.0,0.2,0.325,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_w0,5,T1,10.0,0.0,0.24166666666666667,0.3,0.0001,21.0,9.0,0.1111111111111111,,,,,,
A_w0,5,diag,10.0,0.0,,,,,,,0.0,0.0028152984084803636,0.023607176581680833,1.0000000000000036,,
A_w0,5,T1,10.0,10.0,0.24166666666666667,0.3,0.0001,21.0,9.0,0.1111111111111111,,,,,,
A_w0,5,T1,10.0,20.0,0.24166666666666667,0.3,0.0001,21.0,9.0,0.1111111111111111,,,,,,
A_w0,5,T1,10.0,40.0,0.275,0.30833333333333335,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_w0,5,T3,9.0,0.0,0.0,0.07471264367816093,1e-06,,,,,,,,7.0,0.0
A_w0,5,T3,10.0,0.0,0.0,0.08237547892720307,1e-06,,,,,,,,8.0,0.0
A_w0,5,T3,9.0,0.0,0.0,0.09770114942528736,1e-06,,,,,,,,9.0,0.0
A_w0,5,T3,10.0,0.0,0.0,0.07279693486590039,1e-06,,,,,,,,10.0,0.0
A_w0,5,T3_x0,10.0,0.0,0.0,0.0842911877394636,1e-06,,,,,,,,8.0,0.0
A_w0,5,T2,,,0.4737770769324466,,1e-06,,,,,,,,,
A_w0,5,T2_lag,1.0,,0.14898733416484033,,,,,,,,,,,
A_w0,5,T2_lag,2.0,,0.06867151345374677,,,,,,,,,,,
A_w0,5,T2_lag,3.0,,0.02953319687734151,,,,,,,,,,,
A_w0,5,T2_lag,4.0,,0.010167451157523297,,,,,,,,,,,
A_w0,5,T2_lag,5.0,,0.009536062344510344,,,,,,,,,,,
A_w0,5,T2_lag,6.0,,0.00042175616684457024,,,,,,,,,,,
A_w0,5,T2_lag,7.0,,6.188000186962526e-05,,,,,,,,,,,
A_w0,5,T2_lag,8.0,,0.0016474060542852364,,,,,,,,,,,
A_w0,5,T2_lag,9.0,,0.002181239309264244,,,,,,,,,,,
A_w0,5,T2_lag,10.0,,0.011583182670605874,,,,,,,,,,,
A_w0,5,T2_lag,11.0,,0.014595155171183821,,,,,,,,,,,
A_w0,5,T2_lag,12.0,,0.012130294151031775,,,,,,,,,,,
A_w0,5,T2_lag,13.0,,0.0011187141414367324,,,,,,,,,,,
A_w0,5,T2_lag,14.0,,0.007721478905477216,,,,,,,,,,,
A_w0,5,T2_lag,15.0,,0.0015671294981110119,,,,,,,,,,,
A_w0,5,T2_lag,16.0,,0.011713120597362731,,,,,,,,,,,
A_w0,5,T2_lag,17.0,,0.01308080949978088,,,,,,,,,,,
