arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
A_dengeli,7,T1,2,0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_dengeli,7,T1,2,10,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_dengeli,7,T1,2,20,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_dengeli,7,T1,2,40,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_dengeli,7,T1,4,0,0.9,0.8583333333333333,1e-05,9.0,5.0,0.2,,,,,,
A_dengeli,7,T1,4,10,0.9,0.8583333333333333,1e-05,9.0,5.0,0.2,,,,,,
A_dengeli,7,T1,4,20,0.8833333333333333,0.9083333333333333,0.01,9.0,5.0,0.2,,,,,,
A_dengeli,7,T1,4,40,0.7916666666666666,0.8333333333333334,0.01,9.0,5.0,0.2,,,,,,
A_dengeli,7,T1,6,0,0.5083333333333333,0.48333333333333334,1e-05,13.0,7.0,0.14285714285714285,,,,,,
A_dengeli,7,T1,6,10,0.4583333333333333,0.5333333333333333,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_dengeli,7,T1,6,20,0.5166666666666667,0.44166666666666665,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_dengeli,7,T1,6,40,0.4166666666666667,0.475,0.001,13.0,7.0,0.14285714285714285,,,,,,
A_dengeli,7,T1,8,0,0.425,0.3333333333333333,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_dengeli,7,T1,8,10,0.425,0.3416666666666667,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_dengeli,7,T1,8,20,0.44166666666666665,0.31666666666666665,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_dengeli,7,T1,8,40,0.38333333333333336,0.30833333333333335,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_dengeli,7,T1,10,0,0.3416666666666667,0.3416666666666667,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_dengeli,7,diag,10,0,,,,,,,0.0,0.0050611543574882335,0.024551463644948063,1.0941500203942325,,
A_dengeli,7,T1,10,10,0.3416666666666667,0.30833333333333335,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_dengeli,7,T1,10,20,0.36666666666666664,0.3,0.0001,21.0,9.0,0.1111111111111111,,,,,,
A_dengeli,7,T1,10,40,0.31666666666666665,0.30833333333333335,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_dengeli,7,T3,9,0,0.2,0.4796116504854369,1e-06,,,,,,,,7.0,1.0
A_dengeli,7,T3,10,0,0.46,0.47766990291262135,1e-06,,,,,,,,8.0,1.0
A_dengeli,7,T3,9,0,0.0,0.4601941747572815,1e-06,,,,,,,,9.0,1.0
A_dengeli,7,T3,10,0,0.86,0.4563106796116505,1e-06,,,,,,,,10.0,1.0
A_dengeli,7,T3_x0,10,0,0.12,0.4640776699029126,1e-06,,,,,,,,8.0,0.24
