arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
A_agirlik,7,T1,2,0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_agirlik,7,T1,2,10,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_agirlik,7,T1,2,20,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_agirlik,7,T1,2,40,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_agirlik,7,T1,4,0,0.825,0.8416666666666667,1e-06,9.0,5.0,0.2,,,,,,
A_agirlik,7,T1,4,10,0.8833333333333333,0.9083333333333333,1e-05,9.0,5.0,0.2,,,,,,
A_agirlik,7,T1,4,20,0.8833333333333333,0.9083333333333333,0.001,9.0,5.0,0.2,,,,,,
A_agirlik,7,T1,4,40,0.7416666666666667,0.8166666666666667,0.01,9.0,5.0,0.2,,,,,,
A_agirlik,7,T1,6,0,0.55,0.5416666666666666,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_agirlik,7,T1,6,10,0.5833333333333334,0.575,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_agirlik,7,T1,6,20,0.49166666666666664,0.5333333333333333,1e-05,13.0,7.0,0.14285714285714285,,,,,,
A_agirlik,7,T1,6,40,0.39166666666666666,0.4666666666666667,1e-05,13.0,7.0,0.14285714285714285,,,,,,
A_agirlik,7,T1,8,0,0.49166666666666664,0.525,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_agirlik,7,T1,8,10,0.4083333333333333,0.475,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_agirlik,7,T1,8,20,0.36666666666666664,0.425,0.0001,17.0,9.0,0.1111111111111111,,,,,,
A_agirlik,7,T1,8,40,0.375,0.36666666666666664,0.001,17.0,9.0,0.1111111111111111,,,,,,
A_agirlik,7,T1,10,0,0.43333333333333335,0.4083333333333333,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_agirlik,7,diag,10,0,,,,,,,0.0,0.023792512599769004,0.0823890462700661,1.062753319972187,,
A_agirlik,7,T1,10,10,0.4,0.36666666666666664,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_agirlik,7,T1,10,20,0.325,0.325,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_agirlik,7,T1,10,40,0.26666666666666666,0.2833333333333333,0.0001,21.0,9.0,0.1111111111111111,,,,,,
A_agirlik,7,T3,9,0,0.0,0.6854368932038835,1e-06,,,,,,,,7.0,0.0
A_agirlik,7,T3,10,0,0.88,0.7067961165048544,1e-06,,,,,,,,8.0,1.0
A_agirlik,7,T3,9,0,0.0,0.683495145631068,1e-06,,,,,,,,9.0,0.0
A_agirlik,7,T3,10,0,1.0,0.7029126213592233,1e-06,,,,,,,,10.0,1.0
A_agirlik,7,T3_x0,10,0,0.0,0.7048543689320388,1e-06,,,,,,,,8.0,0.02
