arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
A_derece,11,T1,2,0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_derece,11,T1,2,10,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_derece,11,T1,2,20,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_derece,11,T1,2,40,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_derece,11,T1,4,0,1.0,1.0,1e-06,9.0,5.0,0.2,,,,,,
A_derece,11,T1,4,10,1.0,1.0,1e-06,9.0,5.0,0.2,,,,,,
A_derece,11,T1,4,20,1.0,1.0,1e-06,9.0,5.0,0.2,,,,,,
A_derece,11,T1,4,40,1.0,1.0,1e-06,9.0,5.0,0.2,,,,,,
A_derece,11,T1,6,0,0.7833333333333333,0.7916666666666666,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_derece,11,T1,6,10,0.9916666666666667,0.9333333333333333,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_derece,11,T1,6,20,1.0,1.0,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_derece,11,T1,6,40,1.0,1.0,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_derece,11,T1,8,0,0.475,0.525,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_derece,11,T1,8,10,0.6833333333333333,0.7,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_derece,11,T1,8,20,0.7666666666666667,0.8916666666666667,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_derece,11,T1,8,40,0.75,0.8666666666666667,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_derece,11,T1,10,0,0.39166666666666666,0.35,0.1,21.0,9.0,0.1111111111111111,,,,,,
A_derece,11,diag,10,0,,,,,,,0.003115272968908474,0.1656430847837322,0.6751652502360718,1.729074860255594,,
A_derece,11,T1,10,10,0.4083333333333333,0.44166666666666665,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_derece,11,T1,10,20,0.45,0.5666666666666667,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_derece,11,T1,10,40,0.48333333333333334,0.5333333333333333,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_derece,11,T3,9,0,0.0,1.0,1e-06,,,,,,,,7.0,0.0
A_derece,11,T3,10,0,1.0,1.0,1e-06,,,,,,,,8.0,1.0
A_derece,11,T3,9,0,0.0,1.0,1e-06,,,,,,,,9.0,0.0
A_derece,11,T3,10,0,1.0,1.0,1e-06,,,,,,,,10.0,1.0
A_derece,11,T3_x0,10,0,0.04,1.0,1e-06,,,,,,,,8.0,0.1
