arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
A_er,12,T1,2,0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_er,12,T1,2,10,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_er,12,T1,2,20,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_er,12,T1,2,40,1.0,1.0,1e-05,5.0,3.0,0.3333333333333333,,,,,,
A_er,12,T1,4,0,0.8083333333333333,0.775,1e-06,9.0,5.0,0.2,,,,,,
A_er,12,T1,4,10,0.8833333333333333,0.85,0.001,9.0,5.0,0.2,,,,,,
A_er,12,T1,4,20,0.775,0.7666666666666667,1e-05,9.0,5.0,0.2,,,,,,
A_er,12,T1,4,40,0.30833333333333335,0.4666666666666667,1e-06,9.0,5.0,0.2,,,,,,
A_er,12,T1,6,0,0.65,0.725,1e-05,13.0,7.0,0.14285714285714285,,,,,,
A_er,12,T1,6,10,0.6416666666666667,0.7,1e-05,13.0,7.0,0.14285714285714285,,,,,,
A_er,12,T1,6,20,0.45,0.48333333333333334,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_er,12,T1,6,40,0.275,0.36666666666666664,1e-05,13.0,7.0,0.14285714285714285,,,,,,
A_er,12,T1,8,0,0.5333333333333333,0.5,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_er,12,T1,8,10,0.4083333333333333,0.4166666666666667,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_er,12,T1,8,20,0.325,0.3416666666666667,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_er,12,T1,8,40,0.175,0.225,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_er,12,T1,10,0,0.375,0.38333333333333336,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_er,12,diag,10,0,,,,,,,0.03802110656454377,0.4994875050858382,0.9308309726156752,1.0638009212054849,,
A_er,12,T1,10,10,0.2833333333333333,0.30833333333333335,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_er,12,T1,10,20,0.225,0.3,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_er,12,T1,10,40,0.225,0.3,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_er,12,T3,9,0,0.0,0.4186046511627907,1e-06,,,,,,,,7.0,0.0
A_er,12,T3,10,0,0.0,0.4127906976744186,1e-06,,,,,,,,8.0,0.42
A_er,12,T3,9,0,0.0,0.4186046511627907,1e-06,,,,,,,,9.0,0.0
A_er,12,T3,10,0,0.0,0.40310077519379844,1e-06,,,,,,,,10.0,0.18
A_er,12,T3_x0,10,0,0.04,0.43410852713178294,1e-06,,,,,,,,8.0,0.06
