arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
B_gercek,4,T1,2.0,0.0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_gercek,4,T1,2.0,10.0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_gercek,4,T1,2.0,20.0,0.9916666666666667,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_gercek,4,T1,2.0,40.0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_gercek,4,T1,4.0,0.0,0.7833333333333333,0.8,0.0001,9.0,5.0,0.2,,,,,,
B_gercek,4,T1,4.0,10.0,0.775,0.8,1e-05,9.0,5.0,0.2,,,,,,
B_gercek,4,T1,4.0,20.0,0.38333333333333336,0.4083333333333333,1e-06,9.0,5.0,0.2,,,,,,
B_gercek,4,T1,4.0,40.0,0.4166666666666667,0.375,1e-05,9.0,5.0,0.2,,,,,,
B_gercek,4,T1,6.0,0.0,0.45,0.5166666666666667,1e-06,13.0,7.0,0.14285714285714285,,,,,,
B_gercek,4,T1,6.0,10.0,0.4,0.425,1e-06,13.0,7.0,0.14285714285714285,,,,,,
B_gercek,4,T1,6.0,20.0,0.36666666666666664,0.38333333333333336,0.1,13.0,7.0,0.14285714285714285,,,,,,
B_gercek,4,T1,6.0,40.0,0.36666666666666664,0.4,1e-06,13.0,7.0,0.14285714285714285,,,,,,
B_gercek,4,T1,8.0,0.0,0.3416666666666667,0.31666666666666665,0.0001,17.0,9.0,0.1111111111111111,,,,,,
B_gercek,4,T1,8.0,10.0,0.3416666666666667,0.30833333333333335,0.0001,17.0,9.0,0.1111111111111111,,,,,,
B_gercek,4,T1,8.0,20.0,0.25833333333333336,0.24166666666666667,0.01,17.0,9.0,0.1111111111111111,,,,,,
B_gercek,4,T1,8.0,40.0,0.275,0.25,1e-06,17.0,9.0,0.1111111111111111,,,,,,
B_gercek,4,T1,10.0,0.0,0.2833333333333333,0.275,1e-06,21.0,9.0,0.1111111111111111,,,,,,
B_gercek,4,diag,10.0,0.0,,,,,,,0.0,0.0025897746076935626,0.01783166904422254,1.0006069909819864,,
B_gercek,4,T1,10.0,10.0,0.225,0.25,1e-06,21.0,9.0,0.1111111111111111,,,,,,
B_gercek,4,T1,10.0,20.0,0.2916666666666667,0.225,1.0,21.0,9.0,0.1111111111111111,,,,,,
B_gercek,4,T1,10.0,40.0,0.2916666666666667,0.23333333333333334,1e-06,21.0,9.0,0.1111111111111111,,,,,,
B_gercek,4,T3,9.0,0.0,0.0,0.16184971098265896,1e-06,,,,,,,,7.0,0.0
B_gercek,4,T3,10.0,0.0,0.0,0.1579961464354528,0.001,,,,,,,,8.0,0.0
B_gercek,4,T3,9.0,0.0,0.0,0.1599229287090559,1e-06,,,,,,,,9.0,0.0
B_gercek,4,T3,10.0,0.0,0.0,0.1676300578034682,1e-06,,,,,,,,10.0,0.0
B_gercek,4,T3_x0,10.0,0.0,0.0,0.1579961464354528,0.001,,,,,,,,8.0,0.0
B_gercek,4,T2,,,8.059496885450812,,1e-06,,,,,,,,,
B_gercek,4,T2_lag,1.0,,0.9671120648623908,,,,,,,,,,,
B_gercek,4,T2_lag,2.0,,0.7313444280449953,,,,,,,,,,,
B_gercek,4,T2_lag,3.0,,0.46052652262475136,,,,,,,,,,,
B_gercek,4,T2_lag,4.0,,0.4557551068929309,,,,,,,,,,,
B_gercek,4,T2_lag,5.0,,0.42292266300511705,,,,,,,,,,,
B_gercek,4,T2_lag,6.0,,0.39858874756886936,,,,,,,,,,,
B_gercek,4,T2_lag,7.0,,0.37913741323987693,,,,,,,,,,,
B_gercek,4,T2_lag,8.0,,0.3679170639031669,,,,,,,,,,,
B_gercek,4,T2_lag,9.0,,0.3572066269663588,,,,,,,,,,,
B_gercek,4,T2_lag,10.0,,0.3378171286397879,,,,,,,,,,,
B_gercek,4,T2_lag,11.0,,0.3154547927890396,,,,,,,,,,,
B_gercek,4,T2_lag,12.0,,0.28927669395035577,,,,,,,,,,,
B_gercek,4,T2_lag,13.0,,0.24661648491098487,,,,,,,,,,,
B_gercek,4,T2_lag,14.0,,0.1890471340616388,,,,,,,,,,,
B_gercek,4,T2_lag,15.0,,0.1623196266663671,,,,,,,,,,,
B_gercek,4,T2_lag,16.0,,0.12779453604656316,,,,,,,,,,,
B_gercek,4,T2_lag,17.0,,0.10836354628328194,,,,,,,,,,,
B_gercek,4,T2_lag,18.0,,0.09429687143076883,,,,,,,,,,,
B_gercek,4,T2_lag,19.0,,0.09820408295682197,,,,,,,,,,,
B_gercek,4,T2_lag,20.0,,0.09178361054184399,,,,,,,,,,,
B_gercek,4,T2_lag,21.0,,0.09748519855439236,,,,,,,,,,,
B_gercek,4,T2_lag,22.0,,0.09429059088082026,,,,,,,,,,,
B_gercek,4,T2_lag,23.0,,0.09041572733640342,,,,,,,,,,,
B_gercek,4,T2_lag,24.0,,0.08059962794332028,,,,,,,,,,,
B_gercek,4,T2_lag,25.0,,0.08468461505046451,,,,,,,,,,,
B_gercek,4,T2_lag,26.0,,0.0779968047169818,,,,,,,,,,,
B_gercek,4,T2_lag,27.0,,0.07221348381100465,,,,,,,,,,,
B_gercek,4,T2_lag,28.0,,0.07421818696423549,,,,,,,,,,,
B_gercek,4,T2_lag,29.0,,0.06853379611884353,,,,,,,,,,,
B_gercek,4,T2_lag,30.0,,0.051929703253380824,,,,,,,,,,,
B_gercek,4,T2_lag,31.0,,0.05424967837045429,,,,,,,,,,,
B_gercek,4,T2_lag,32.0,,0.055027808829336285,,,,,,,,,,,
B_gercek,4,T2_lag,33.0,,0.04836242021098671,,,,,,,,,,,
