arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
A_derece,0,T1,2,0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_derece,0,T1,2,10,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_derece,0,T1,2,20,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_derece,0,T1,2,40,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_derece,0,T1,4,0,1.0,1.0,1e-05,9.0,5.0,0.2,,,,,,
A_derece,0,T1,4,10,1.0,1.0,1e-06,9.0,5.0,0.2,,,,,,
A_derece,0,T1,4,20,1.0,1.0,1e-06,9.0,5.0,0.2,,,,,,
A_derece,0,T1,4,40,1.0,1.0,1e-06,9.0,5.0,0.2,,,,,,
A_derece,0,T1,6,0,0.8416666666666667,0.7583333333333333,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_derece,0,T1,6,10,0.9416666666666667,0.925,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_derece,0,T1,6,20,0.9833333333333333,0.9833333333333333,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_derece,0,T1,6,40,0.9833333333333333,0.9833333333333333,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_derece,0,T1,8,0,0.5333333333333333,0.55,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_derece,0,T1,8,10,0.55,0.6083333333333333,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_derece,0,T1,8,20,0.725,0.6916666666666667,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_derece,0,T1,8,40,0.7166666666666667,0.775,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_derece,0,T1,10,0,0.38333333333333336,0.4583333333333333,0.001,21.0,9.0,0.1111111111111111,,,,,,
A_derece,0,diag,10,0,,,,,,,0.004182404784387787,0.1753427474537032,0.6411709159584513,1.6594789959792846,,
A_derece,0,T1,10,10,0.4083333333333333,0.55,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_derece,0,T1,10,20,0.4083333333333333,0.55,0.001,21.0,9.0,0.1111111111111111,,,,,,
A_derece,0,T1,10,40,0.425,0.5833333333333334,0.0001,21.0,9.0,0.1111111111111111,,,,,,
A_derece,0,T3,9,0,0.0,1.0,1e-06,,,,,,,,7.0,0.0
A_derece,0,T3,10,0,1.0,1.0,1e-06,,,,,,,,8.0,1.0
A_derece,0,T3,9,0,0.0,1.0,1e-06,,,,,,,,9.0,0.0
A_derece,0,T3,10,0,1.0,1.0,1e-06,,,,,,,,10.0,1.0
A_derece,0,T3_x0,10,0,0.08,1.0,1e-06,,,,,,,,8.0,0.2
