arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
A_isaretperm,10,T1,2,0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_isaretperm,10,T1,2,10,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_isaretperm,10,T1,2,20,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_isaretperm,10,T1,2,40,0.9833333333333333,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_isaretperm,10,T1,4,0,0.8833333333333333,0.875,0.01,9.0,5.0,0.2,,,,,,
A_isaretperm,10,T1,4,10,0.8833333333333333,0.875,0.01,9.0,5.0,0.2,,,,,,
A_isaretperm,10,T1,4,20,0.8833333333333333,0.875,0.0001,9.0,5.0,0.2,,,,,,
A_isaretperm,10,T1,4,40,0.8833333333333333,0.875,0.0001,9.0,5.0,0.2,,,,,,
A_isaretperm,10,T1,6,0,0.7333333333333333,0.725,0.01,13.0,7.0,0.14285714285714285,,,,,,
A_isaretperm,10,T1,6,10,0.7916666666666666,0.7916666666666666,0.001,13.0,7.0,0.14285714285714285,,,,,,
A_isaretperm,10,T1,6,20,0.775,0.8,0.0001,13.0,7.0,0.14285714285714285,,,,,,
A_isaretperm,10,T1,6,40,0.725,0.75,1e-05,13.0,7.0,0.14285714285714285,,,,,,
A_isaretperm,10,T1,8,0,0.5333333333333333,0.625,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,10,T1,8,10,0.625,0.6416666666666667,0.001,17.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,10,T1,8,20,0.5916666666666667,0.6666666666666666,0.0001,17.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,10,T1,8,40,0.4583333333333333,0.5083333333333333,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,10,T1,10,0,0.55,0.5166666666666667,0.0001,21.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,10,diag,10,0,,,,,,,0.00023607176581680832,0.039690304501499546,0.12157695939565628,1.0143948984848181,,
A_isaretperm,10,T1,10,10,0.5083333333333333,0.525,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,10,T1,10,20,0.525,0.5166666666666667,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,10,T1,10,40,0.35,0.4166666666666667,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_isaretperm,10,T3,9,0,0.0,1.0,1e-06,,,,,,,,7.0,0.0
A_isaretperm,10,T3,10,0,1.0,1.0,1e-06,,,,,,,,8.0,1.0
A_isaretperm,10,T3,9,0,0.0,1.0,1e-06,,,,,,,,9.0,0.0
A_isaretperm,10,T3,10,0,1.0,1.0,1e-06,,,,,,,,10.0,1.0
A_isaretperm,10,T3_x0,10,0,0.0,1.0,1e-06,,,,,,,,8.0,0.02
