arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
A_w0,3,T1,2.0,0.0,0.8,0.775,0.0001,5.0,3.0,0.3333333333333333,,,,,,
A_w0,3,T1,2.0,10.0,0.8,0.775,0.0001,5.0,3.0,0.3333333333333333,,,,,,
A_w0,3,T1,2.0,20.0,0.8,0.775,0.0001,5.0,3.0,0.3333333333333333,,,,,,
A_w0,3,T1,2.0,40.0,0.8,0.775,0.0001,5.0,3.0,0.3333333333333333,,,,,,
A_w0,3,T1,4.0,0.0,0.36666666666666664,0.38333333333333336,1e-05,9.0,5.0,0.2,,,,,,
A_w0,3,T1,4.0,10.0,0.375,0.4583333333333333,1e-06,9.0,5.0,0.2,,,,,,
A_w0,3,T1,4.0,20.0,0.35833333333333334,0.375,0.0001,9.0,5.0,0.2,,,,,,
A_w0,3,T1,4.0,40.0,0.425,0.4083333333333333,1e-06,9.0,5.0,0.2,,,,,,
A_w0,3,T1,6.0,0.0,0.2833333333333333,0.2833333333333333,0.001,13.0,7.0,0.14285714285714285,,,,,,
A_w0,3,T1,6.0,10.0,0.2916666666666667,0.30833333333333335,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_w0,3,T1,6.0,20.0,0.2916666666666667,0.275,0.01,13.0,7.0,0.14285714285714285,,,,,,
A_w0,3,T1,6.0,40.0,0.30833333333333335,0.2916666666666667,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_w0,3,T1,8.0,0.0,0.30833333333333335,0.21666666666666667,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_w0,3,T1,8.0,10.0,0.325,0.225,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_w0,3,T1,8.0,20.0,0.31666666666666665,0.2916666666666667,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_w0,3,T1,8.0,40.0,0.35,0.25,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_w0,3,T1,10.0,0.0,0.275,0.25,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_w0,3,diag,10.0,0.0,,,,,,,0.0,0.0028152984084803636,0.023607176581680833,1.0,,
A_w0,3,T1,10.0,10.0,0.20833333333333334,0.25,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_w0,3,T1,10.0,20.0,0.225,0.23333333333333334,0.001,21.0,9.0,0.1111111111111111,,,,,,
A_w0,3,T1,10.0,40.0,0.23333333333333334,0.25,0.0001,21.0,9.0,0.1111111111111111,,,,,,
A_w0,3,T3,9.0,0.0,0.0,0.0851063829787234,1e-06,,,,,,,,7.0,0.0
A_w0,3,T3,10.0,0.0,0.0,0.08123791102514506,1e-06,,,,,,,,8.0,0.0
A_w0,3,T3,9.0,0.0,0.0,0.07930367504835589,1e-06,,,,,,,,9.0,0.0
A_w0,3,T3,10.0,0.0,0.0,0.06576402321083172,1e-06,,,,,,,,10.0,0.0
A_w0,3,T3_x0,10.0,0.0,0.0,0.05222437137330754,1e-06,,,,,,,,8.0,0.0
A_w0,3,T2,,,0.5390473941102618,,1e-06,,,,,,,,,
A_w0,3,T2_lag,1.0,,0.25537229275183115,,,,,,,,,,,
A_w0,3,T2_lag,2.0,,0.0807212471900746,,,,,,,,,,,
A_w0,3,T2_lag,3.0,,0.019746118213585958,,,,,,,,,,,
A_w0,3,T2_lag,4.0,,0.002030553026856634,,,,,,,,,,,
A_w0,3,T2_lag,5.0,,0.001358655481235579,,,,,,,,,,,
A_w0,3,T2_lag,6.0,,1.1763623118572193e-05,,,,,,,,,,,
A_w0,3,T2_lag,7.0,,0.00031151603902732013,,,,,,,,,,,
A_w0,3,T2_lag,8.0,,7.002795731745079e-05,,,,,,,,,,,
A_w0,3,T2_lag,9.0,,0.005311361516415001,,,,,,,,,,,
A_w0,3,T2_lag,10.0,,0.00011292028806958019,,,,,,,,,,,
A_w0,3,T2_lag,11.0,,0.004894320137648085,,,,,,,,,,,
A_w0,3,T2_lag,12.0,,0.01720014845900122,,,,,,,,,,,
A_w0,3,T2_lag,13.0,,0.011636882378020427,,,,,,,,,,,
A_w0,3,T2_lag,14.0,,0.009474604547217236,,,,,,,,,,,
A_w0,3,T2_lag,15.0,,0.0009236946540558203,,,,,,,,,,,
A_w0,3,T2_lag,16.0,,0.001095689200226644,,,,,,,,,,,
A_w0,3,T2_lag,17.0,,0.0007347225053009374,,,,,,,,,,,
A_w0,3,T2_lag,18.0,,0.0007595488486115343,,,,,,,,,,,
A_w0,3,T2_lag,19.0,,0.00023258580193109358,,,,,,,,,,,
A_w0,3,T2_lag,20.0,,0.0031682090130076093,,,,,,,,,,,
A_w0,3,T2_lag,21.0,,7.15800620070161e-05,,,,,,,,,,,
A_w0,3,T2_lag,22.0,,0.001528059220187185,,,,,,,,,,,
A_w0,3,T2_lag,23.0,,0.00014583806888326373,,,,,,,,,,,
A_w0,3,T2_lag,24.0,,0.000446254679174946,,,,,,,,,,,
