arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
B_derece,5,T1,2,0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_derece,5,T1,2,10,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_derece,5,T1,2,20,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_derece,5,T1,2,40,1.0,1.0,1e-05,5.0,3.0,0.3333333333333333,,,,,,
B_derece,5,T1,4,0,0.875,0.9,0.0001,9.0,5.0,0.2,,,,,,
B_derece,5,T1,4,10,0.7666666666666667,0.7583333333333333,1e-06,9.0,5.0,0.2,,,,,,
B_derece,5,T1,4,20,0.6,0.6416666666666667,1e-05,9.0,5.0,0.2,,,,,,
B_derece,5,T1,4,40,0.5833333333333334,0.625,1e-06,9.0,5.0,0.2,,,,,,
B_derece,5,T1,6,0,0.5916666666666667,0.55,1e-05,13.0,7.0,0.14285714285714285,,,,,,
B_derece,5,T1,6,10,0.5166666666666667,0.43333333333333335,1e-05,13.0,7.0,0.14285714285714285,,,,,,
B_derece,5,T1,6,20,0.425,0.38333333333333336,0.0001,13.0,7.0,0.14285714285714285,,,,,,
B_derece,5,T1,6,40,0.43333333333333335,0.425,1e-05,13.0,7.0,0.14285714285714285,,,,,,
B_derece,5,T1,8,0,0.38333333333333336,0.39166666666666666,1e-06,17.0,9.0,0.1111111111111111,,,,,,
B_derece,5,T1,8,10,0.4666666666666667,0.43333333333333335,0.0001,17.0,9.0,0.1111111111111111,,,,,,
B_derece,5,T1,8,20,0.43333333333333335,0.39166666666666666,1e-05,17.0,9.0,0.1111111111111111,,,,,,
B_derece,5,T1,8,40,0.48333333333333334,0.4083333333333333,1e-06,17.0,9.0,0.1111111111111111,,,,,,
B_derece,5,T1,10,0,0.425,0.3416666666666667,1e-05,21.0,9.0,0.1111111111111111,,,,,,
B_derece,5,diag,10,0,,,,,,,0.0028530670470756064,0.18374525985409215,0.8140156918687589,1.0068057046870742,,
B_derece,5,T1,10,10,0.35833333333333334,0.35833333333333334,0.0001,21.0,9.0,0.1111111111111111,,,,,,
B_derece,5,T1,10,20,0.44166666666666665,0.35833333333333334,1e-06,21.0,9.0,0.1111111111111111,,,,,,
B_derece,5,T1,10,40,0.24166666666666667,0.3,1e-05,21.0,9.0,0.1111111111111111,,,,,,
B_derece,5,T3,9,0,0.0,0.31992337164750956,1e-06,,,,,,,,7.0,0.0
B_derece,5,T3,10,0,0.0,0.32375478927203066,1e-06,,,,,,,,8.0,0.0
B_derece,5,T3,9,0,0.0,0.32375478927203066,1e-06,,,,,,,,9.0,0.0
B_derece,5,T3,10,0,0.0,0.32375478927203066,1e-06,,,,,,,,10.0,0.0
B_derece,5,T3_x0,10,0,0.0,0.32375478927203066,1e-06,,,,,,,,8.0,0.0
