arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
B_gercek,0,T1,2.0,0.0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_gercek,0,T1,2.0,10.0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_gercek,0,T1,2.0,20.0,1.0,1.0,1e-05,5.0,3.0,0.3333333333333333,,,,,,
B_gercek,0,T1,2.0,40.0,0.9,0.925,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_gercek,0,T1,4.0,0.0,0.6,0.7333333333333333,1e-06,9.0,5.0,0.2,,,,,,
B_gercek,0,T1,4.0,10.0,0.6083333333333333,0.7166666666666667,0.0001,9.0,5.0,0.2,,,,,,
B_gercek,0,T1,4.0,20.0,0.4666666666666667,0.4666666666666667,0.0001,9.0,5.0,0.2,,,,,,
B_gercek,0,T1,4.0,40.0,0.44166666666666665,0.4583333333333333,1e-05,9.0,5.0,0.2,,,,,,
B_gercek,0,T1,6.0,0.0,0.5916666666666667,0.43333333333333335,1e-06,13.0,7.0,0.14285714285714285,,,,,,
B_gercek,0,T1,6.0,10.0,0.4,0.2833333333333333,0.0001,13.0,7.0,0.14285714285714285,,,,,,
B_gercek,0,T1,6.0,20.0,0.3416666666666667,0.30833333333333335,0.01,13.0,7.0,0.14285714285714285,,,,,,
B_gercek,0,T1,6.0,40.0,0.23333333333333334,0.275,0.001,13.0,7.0,0.14285714285714285,,,,,,
B_gercek,0,T1,8.0,0.0,0.275,0.35833333333333334,0.0001,17.0,9.0,0.1111111111111111,,,,,,
B_gercek,0,T1,8.0,10.0,0.21666666666666667,0.325,1e-05,17.0,9.0,0.1111111111111111,,,,,,
B_gercek,0,T1,8.0,20.0,0.23333333333333334,0.25833333333333336,1.0,17.0,9.0,0.1111111111111111,,,,,,
B_gercek,0,T1,8.0,40.0,0.25833333333333336,0.25833333333333336,0.0001,17.0,9.0,0.1111111111111111,,,,,,
B_gercek,0,T1,10.0,0.0,0.23333333333333334,0.2916666666666667,1e-05,21.0,9.0,0.1111111111111111,,,,,,
B_gercek,0,diag,10.0,0.0,,,,,,,0.0,0.0026443727121441725,0.01783166904422254,1.00043364146985,,
B_gercek,0,T1,10.0,10.0,0.2,0.25833333333333336,0.0001,21.0,9.0,0.1111111111111111,,,,,,
B_gercek,0,T1,10.0,20.0,0.23333333333333334,0.25,1.0,21.0,9.0,0.1111111111111111,,,,,,
B_gercek,0,T1,10.0,40.0,0.23333333333333334,0.25,0.001,21.0,9.0,0.1111111111111111,,,,,,
B_gercek,0,T3,9.0,0.0,0.0,0.18042226487523993,0.01,,,,,,,,7.0,0.0
B_gercek,0,T3,10.0,0.0,0.0,0.18042226487523993,0.01,,,,,,,,8.0,0.0
B_gercek,0,T3,9.0,0.0,0.0,0.18042226487523993,0.01,,,,,,,,9.0,0.0
B_gercek,0,T3,10.0,0.0,0.0,0.18042226487523993,0.01,,,,,,,,10.0,0.0
B_gercek,0,T3_x0,10.0,0.0,0.0,0.18042226487523993,0.01,,,,,,,,8.0,0.0
B_gercek,0,T2,,,6.953879677078956,,1e-06,,,,,,,,,
B_gercek,0,T2_lag,1.0,,0.9515267809649549,,,,,,,,,,,
B_gercek,0,T2_lag,2.0,,0.6724646903749457,,,,,,,,,,,
B_gercek,0,T2_lag,3.0,,0.4612593642456782,,,,,,,,,,,
B_gercek,0,T2_lag,4.0,,0.4312601661976773,,,,,,,,,,,
B_gercek,0,T2_lag,5.0,,0.3852439176394944,,,,,,,,,,,
B_gercek,0,T2_lag,6.0,,0.3608950253802892,,,,,,,,,,,
B_gercek,0,T2_lag,7.0,,0.35722025835472954,,,,,,,,,,,
B_gercek,0,T2_lag,8.0,,0.3381233393134359,,,,,,,,,,,
B_gercek,0,T2_lag,9.0,,0.32379482239450474,,,,,,,,,,,
B_gercek,0,T2_lag,10.0,,0.3080404909873024,,,,,,,,,,,
B_gercek,0,T2_lag,11.0,,0.2674557535442473,,,,,,,,,,,
B_gercek,0,T2_lag,12.0,,0.20612022289621312,,,,,,,,,,,
B_gercek,0,T2_lag,13.0,,0.17061070994265468,,,,,,,,,,,
B_gercek,0,T2_lag,14.0,,0.1368526564567906,,,,,,,,,,,
B_gercek,0,T2_lag,15.0,,0.13462480483217404,,,,,,,,,,,
B_gercek,0,T2_lag,16.0,,0.12147855857601239,,,,,,,,,,,
B_gercek,0,T2_lag,17.0,,0.10886586826727566,,,,,,,,,,,
B_gercek,0,T2_lag,18.0,,0.09910752358669028,,,,,,,,,,,
B_gercek,0,T2_lag,19.0,,0.09267630174670831,,,,,,,,,,,
B_gercek,0,T2_lag,20.0,,0.08632159858927553,,,,,,,,,,,
B_gercek,0,T2_lag,21.0,,0.08175177019791442,,,,,,,,,,,
B_gercek,0,T2_lag,22.0,,0.07603534988203801,,,,,,,,,,,
B_gercek,0,T2_lag,23.0,,0.06559558092969535,,,,,,,,,,,
B_gercek,0,T2_lag,24.0,,0.06571499843675623,,,,,,,,,,,
B_gercek,0,T2_lag,25.0,,0.05901362342841826,,,,,,,,,,,
B_gercek,0,T2_lag,26.0,,0.04843049308062828,,,,,,,,,,,
B_gercek,0,T2_lag,27.0,,0.04024341977044348,,,,,,,,,,,
B_gercek,0,T2_lag,28.0,,0.04292448024202181,,,,,,,,,,,
B_gercek,0,T2_lag,29.0,,0.03673155719041078,,,,,,,,,,,
B_gercek,0,T2_lag,30.0,,0.03948144896352267,,,,,,,,,,,
B_gercek,0,T2_lag,31.0,,0.033517198799788074,,,,,,,,,,,
B_gercek,0,T2_lag,32.0,,0.035462093423921155,,,,,,,,,,,
B_gercek,0,T2_lag,33.0,,0.036517140804038124,,,,,,,,,,,
B_gercek,0,T2_lag,34.0,,0.039492719419463945,,,,,,,,,,,
B_gercek,0,T2_lag,35.0,,0.028570728107573863,,,,,,,,,,,
B_gercek,0,T2_lag,36.0,,0.02592372678785462,,,,,,,,,,,
B_gercek,0,T2_lag,37.0,,0.021491742172819937,,,,,,,,,,,
B_gercek,0,T2_lag,38.0,,0.015424180302949465,,,,,,,,,,,
B_gercek,0,T2_lag,39.0,,0.027299747177974353,,,,,,,,,,,
B_gercek,0,T2_lag,40.0,,0.01846366116086382,,,,,,,,,,,
B_gercek,0,T2_lag,41.0,,0.009792469936697384,,,,,,,,,,,
B_gercek,0,T2_lag,42.0,,0.010456552914200943,,,,,,,,,,,
B_gercek,0,T2_lag,43.0,,0.008975647002876223,,,,,,,,,,,
B_gercek,0,T2_lag,44.0,,0.011414583139503887,,,,,,,,,,,
B_gercek,0,T2_lag,45.0,,0.00403777062619144,,,,,,,,,,,
B_gercek,0,T2_lag,46.0,,0.003047079424657894,,,,,,,,,,,
B_gercek,0,T2_lag,47.0,,0.004069323115341894,,,,,,,,,,,
B_gercek,0,T2_lag,48.0,,0.0040881908977977955,,,,,,,,,,,
B_gercek,0,T2_lag,49.0,,0.004502761136070394,,,,,,,,,,,
B_gercek,0,T2_lag,50.0,,0.002567719404707142,,,,,,,,,,,
B_gercek,0,T2_lag,51.0,,0.005725821323282122,,,,,,,,,,,
B_gercek,0,T2_lag,52.0,,0.0034237877505652325,,,,,,,,,,,
B_gercek,0,T2_lag,53.0,,0.0026507255076627183,,,,,,,,,,,
B_gercek,0,T2_lag,54.0,,0.0030760749132302694,,,,,,,,,,,
B_gercek,0,T2_lag,55.0,,0.001109752719570947,,,,,,,,,,,
B_gercek,0,T2_lag,56.0,,0.002928271365206408,,,,,,,,,,,
B_gercek,0,T2_lag,57.0,,0.003198099932049254,,,,,,,,,,,
B_gercek,0,T2_lag,58.0,,0.007011055706427156,,,,,,,,,,,
B_gercek,0,T2_lag,59.0,,0.0061485639052040785,,,,,,,,,,,
B_gercek,0,T2_lag,60.0,,0.0036269117875611114,,,,,,,,,,,
B_gercek,0,T4,,0.5,0.0,0.0,,,,,,,,,,
B_gercek,0,T4,,0.8,0.0,0.0,,,,,,,,,,
B_gercek,0,T4,,0.95,0.0,0.0,,,,,,,,,,
B_gercek,0,T4,,1.1,3.476595821387264e-15,3.4919132094377175e-15,,,,,,,,,,
B_gercek,0,T4,,1.3,2.6119959191441534e-06,2.623504002664707e-06,,,,,,,,,,
