arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
B_dengeli,1,T1,2,0,0.9833333333333333,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_dengeli,1,T1,2,10,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_dengeli,1,T1,2,20,1.0,1.0,1e-05,5.0,3.0,0.3333333333333333,,,,,,
B_dengeli,1,T1,2,40,0.9916666666666667,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_dengeli,1,T1,4,0,0.43333333333333335,0.5416666666666666,1e-06,9.0,5.0,0.2,,,,,,
B_dengeli,1,T1,4,10,0.65,0.65,1e-06,9.0,5.0,0.2,,,,,,
B_dengeli,1,T1,4,20,0.4166666666666667,0.5416666666666666,1e-06,9.0,5.0,0.2,,,,,,
B_dengeli,1,T1,4,40,0.45,0.4666666666666667,0.0001,9.0,5.0,0.2,,,,,,
B_dengeli,1,T1,6,0,0.35,0.4,0.001,13.0,7.0,0.14285714285714285,,,,,,
B_dengeli,1,T1,6,10,0.3416666666666667,0.36666666666666664,0.01,13.0,7.0,0.14285714285714285,,,,,,
B_dengeli,1,T1,6,20,0.3416666666666667,0.36666666666666664,0.001,13.0,7.0,0.14285714285714285,,,,,,
B_dengeli,1,T1,6,40,0.35833333333333334,0.35,1e-05,13.0,7.0,0.14285714285714285,,,,,,
B_dengeli,1,T1,8,0,0.31666666666666665,0.25,1e-06,17.0,9.0,0.1111111111111111,,,,,,
B_dengeli,1,T1,8,10,0.30833333333333335,0.36666666666666664,1e-06,17.0,9.0,0.1111111111111111,,,,,,
B_dengeli,1,T1,8,20,0.3,0.25,0.001,17.0,9.0,0.1111111111111111,,,,,,
B_dengeli,1,T1,8,40,0.25833333333333336,0.20833333333333334,0.0001,17.0,9.0,0.1111111111111111,,,,,,
B_dengeli,1,T1,10,0,0.225,0.31666666666666665,0.0001,21.0,9.0,0.1111111111111111,,,,,,
B_dengeli,1,diag,10,0,,,,,,,0.0,0.002434929271562059,0.01783166904422254,1.0001287611634073,,
B_dengeli,1,T1,10,10,0.225,0.31666666666666665,0.01,21.0,9.0,0.1111111111111111,,,,,,
B_dengeli,1,T1,10,20,0.225,0.31666666666666665,0.001,21.0,9.0,0.1111111111111111,,,,,,
B_dengeli,1,T1,10,40,0.225,0.31666666666666665,1e-05,21.0,9.0,0.1111111111111111,,,,,,
B_dengeli,1,T3,9,0,0.0,0.2757281553398058,0.001,,,,,,,,7.0,0.0
B_dengeli,1,T3,10,0,0.0,0.2757281553398058,0.001,,,,,,,,8.0,0.0
B_dengeli,1,T3,9,0,0.0,0.2757281553398058,0.001,,,,,,,,9.0,0.0
B_dengeli,1,T3,10,0,0.0,0.2757281553398058,0.001,,,,,,,,10.0,0.0
B_dengeli,1,T3_x0,10,0,0.0,0.2757281553398058,0.001,,,,,,,,8.0,0.0
