arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
B_derece,1,T1,2,0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_derece,1,T1,2,10,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_derece,1,T1,2,20,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_derece,1,T1,2,40,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
B_derece,1,T1,4,0,0.8083333333333333,0.8,1e-06,9.0,5.0,0.2,,,,,,
B_derece,1,T1,4,10,0.6666666666666666,0.6416666666666667,1e-06,9.0,5.0,0.2,,,,,,
B_derece,1,T1,4,20,0.575,0.575,0.0001,9.0,5.0,0.2,,,,,,
B_derece,1,T1,4,40,0.575,0.5666666666666667,1e-05,9.0,5.0,0.2,,,,,,
B_derece,1,T1,6,0,0.6083333333333333,0.48333333333333334,1e-06,13.0,7.0,0.14285714285714285,,,,,,
B_derece,1,T1,6,10,0.525,0.375,1e-06,13.0,7.0,0.14285714285714285,,,,,,
B_derece,1,T1,6,20,0.4166666666666667,0.30833333333333335,1e-05,13.0,7.0,0.14285714285714285,,,,,,
B_derece,1,T1,6,40,0.4166666666666667,0.3,1e-05,13.0,7.0,0.14285714285714285,,,,,,
B_derece,1,T1,8,0,0.43333333333333335,0.325,1e-06,17.0,9.0,0.1111111111111111,,,,,,
B_derece,1,T1,8,10,0.45,0.36666666666666664,0.001,17.0,9.0,0.1111111111111111,,,,,,
B_derece,1,T1,8,20,0.43333333333333335,0.36666666666666664,0.0001,17.0,9.0,0.1111111111111111,,,,,,
B_derece,1,T1,8,40,0.4083333333333333,0.375,1e-05,17.0,9.0,0.1111111111111111,,,,,,
B_derece,1,T1,10,0,0.35,0.3333333333333333,1e-05,21.0,9.0,0.1111111111111111,,,,,,
B_derece,1,diag,10,0,,,,,,,0.002954113171659534,0.18704247342389796,0.8266761768901569,1.041671683358631,,
B_derece,1,T1,10,10,0.31666666666666665,0.30833333333333335,0.001,21.0,9.0,0.1111111111111111,,,,,,
B_derece,1,T1,10,20,0.225,0.2916666666666667,0.001,21.0,9.0,0.1111111111111111,,,,,,
B_derece,1,T1,10,40,0.225,0.2916666666666667,0.0001,21.0,9.0,0.1111111111111111,,,,,,
B_derece,1,T3,9,0,0.0,0.22135922330097088,1e-05,,,,,,,,7.0,0.0
B_derece,1,T3,10,0,0.0,0.21941747572815534,1e-05,,,,,,,,8.0,0.0
B_derece,1,T3,9,0,0.0,0.21165048543689322,1e-05,,,,,,,,9.0,0.0
B_derece,1,T3,10,0,0.0,0.22135922330097088,1e-05,,,,,,,,10.0,0.0
B_derece,1,T3_x0,10,0,0.04,0.21165048543689322,1e-05,,,,,,,,8.0,0.08
