arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
A_er,3,T1,2,0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_er,3,T1,2,10,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_er,3,T1,2,20,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_er,3,T1,2,40,0.95,0.9166666666666666,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_er,3,T1,4,0,0.8666666666666667,0.85,0.0001,9.0,5.0,0.2,,,,,,
A_er,3,T1,4,10,0.7916666666666666,0.775,1e-05,9.0,5.0,0.2,,,,,,
A_er,3,T1,4,20,0.825,0.8083333333333333,1e-05,9.0,5.0,0.2,,,,,,
A_er,3,T1,4,40,0.3333333333333333,0.36666666666666664,1e-06,9.0,5.0,0.2,,,,,,
A_er,3,T1,6,0,0.575,0.5583333333333333,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_er,3,T1,6,10,0.575,0.575,1e-05,13.0,7.0,0.14285714285714285,,,,,,
A_er,3,T1,6,20,0.48333333333333334,0.3333333333333333,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_er,3,T1,6,40,0.2916666666666667,0.275,1e-05,13.0,7.0,0.14285714285714285,,,,,,
A_er,3,T1,8,0,0.43333333333333335,0.43333333333333335,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_er,3,T1,8,10,0.4083333333333333,0.35833333333333334,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_er,3,T1,8,20,0.3333333333333333,0.2916666666666667,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_er,3,T1,8,40,0.24166666666666667,0.20833333333333334,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_er,3,T1,10,0,0.38333333333333336,0.30833333333333335,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_er,3,diag,10,0,,,,,,,0.03832493967054874,0.5006394838041558,0.9296506137865911,1.0473383651019494,,
A_er,3,T1,10,10,0.24166666666666667,0.24166666666666667,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_er,3,T1,10,20,0.20833333333333334,0.225,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_er,3,T1,10,40,0.2,0.225,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_er,3,T3,9,0,0.0,0.44294003868471954,1e-06,,,,,,,,7.0,0.0
A_er,3,T3,10,0,0.08,0.4448742746615087,1e-06,,,,,,,,8.0,0.68
A_er,3,T3,9,0,0.0,0.43520309477756286,1e-06,,,,,,,,9.0,0.0
A_er,3,T3,10,0,0.0,0.4526112185686654,1e-06,,,,,,,,10.0,0.6
A_er,3,T3_x0,10,0,0.0,0.4506769825918762,1e-06,,,,,,,,8.0,0.0
