arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
A_gercek,19,T1,2.0,0.0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_gercek,19,T1,2.0,10.0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_gercek,19,T1,2.0,20.0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_gercek,19,T1,2.0,40.0,0.9833333333333333,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_gercek,19,T1,4.0,0.0,0.7916666666666666,0.85,1e-05,9.0,5.0,0.2,,,,,,
A_gercek,19,T1,4.0,10.0,0.8833333333333333,0.9083333333333333,0.0001,9.0,5.0,0.2,,,,,,
A_gercek,19,T1,4.0,20.0,0.8333333333333334,0.875,1e-05,9.0,5.0,0.2,,,,,,
A_gercek,19,T1,4.0,40.0,0.575,0.6666666666666666,1e-06,9.0,5.0,0.2,,,,,,
A_gercek,19,T1,6.0,0.0,0.475,0.425,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_gercek,19,T1,6.0,10.0,0.5333333333333333,0.48333333333333334,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_gercek,19,T1,6.0,20.0,0.39166666666666666,0.45,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_gercek,19,T1,6.0,40.0,0.4083333333333333,0.38333333333333336,0.0001,13.0,7.0,0.14285714285714285,,,,,,
A_gercek,19,T1,8.0,0.0,0.30833333333333335,0.2833333333333333,0.001,17.0,9.0,0.1111111111111111,,,,,,
A_gercek,19,T1,8.0,10.0,0.3333333333333333,0.3416666666666667,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_gercek,19,T1,8.0,20.0,0.325,0.3,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_gercek,19,T1,8.0,40.0,0.23333333333333334,0.275,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_gercek,19,T1,10.0,0.0,0.24166666666666667,0.23333333333333334,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_gercek,19,diag,10.0,0.0,,,,,,,0.0,0.003267382583696416,0.023607176581680833,1.0018947758968353,,
A_gercek,19,T1,10.0,10.0,0.26666666666666666,0.24166666666666667,0.0001,21.0,9.0,0.1111111111111111,,,,,,
A_gercek,19,T1,10.0,20.0,0.25833333333333336,0.23333333333333334,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_gercek,19,T1,10.0,40.0,0.20833333333333334,0.23333333333333334,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_gercek,19,T3,9.0,0.0,0.0,0.24806201550387597,0.1,,,,,,,,7.0,0.0
A_gercek,19,T3,10.0,0.0,0.0,0.24806201550387597,0.1,,,,,,,,8.0,0.0
A_gercek,19,T3,9.0,0.0,0.0,0.24806201550387597,0.1,,,,,,,,9.0,0.0
A_gercek,19,T3,10.0,0.0,0.0,0.24806201550387597,0.1,,,,,,,,10.0,0.0
A_gercek,19,T3_x0,10.0,0.0,0.0,0.24806201550387597,0.1,,,,,,,,8.0,0.0
A_gercek,19,T2,,,11.365686390504644,,1e-06,,,,,,,,,
A_gercek,19,T2_lag,1.0,,0.9999767415177295,,,,,,,,,,,
A_gercek,19,T2_lag,2.0,,0.9989493623541325,,,,,,,,,,,
A_gercek,19,T2_lag,3.0,,0.9742698929639259,,,,,,,,,,,
A_gercek,19,T2_lag,4.0,,0.8221388514082923,,,,,,,,,,,
A_gercek,19,T2_lag,5.0,,0.5779313301753664,,,,,,,,,,,
A_gercek,19,T2_lag,6.0,,0.5178793214763606,,,,,,,,,,,
A_gercek,19,T2_lag,7.0,,0.4682331570505981,,,,,,,,,,,
A_gercek,19,T2_lag,8.0,,0.44609787638995196,,,,,,,,,,,
A_gercek,19,T2_lag,9.0,,0.39954079949743476,,,,,,,,,,,
A_gercek,19,T2_lag,10.0,,0.3785489109033959,,,,,,,,,,,
A_gercek,19,T2_lag,11.0,,0.3537449534197994,,,,,,,,,,,
A_gercek,19,T2_lag,12.0,,0.33858727685852774,,,,,,,,,,,
A_gercek,19,T2_lag,13.0,,0.33190753247098964,,,,,,,,,,,
A_gercek,19,T2_lag,14.0,,0.3278250075437981,,,,,,,,,,,
A_gercek,19,T2_lag,15.0,,0.3123343863596392,,,,,,,,,,,
A_gercek,19,T2_lag,16.0,,0.3214525843677327,,,,,,,,,,,
A_gercek,19,T2_lag,17.0,,0.3049711737499294,,,,,,,,,,,
A_gercek,19,T2_lag,18.0,,0.2885325341680991,,,,,,,,,,,
A_gercek,19,T2_lag,19.0,,0.27901970873020193,,,,,,,,,,,
A_gercek,19,T2_lag,20.0,,0.27778857838562493,,,,,,,,,,,
A_gercek,19,T2_lag,21.0,,0.2645691914803565,,,,,,,,,,,
A_gercek,19,T2_lag,22.0,,0.24617536942587892,,,,,,,,,,,
A_gercek,19,T2_lag,23.0,,0.2298390833997875,,,,,,,,,,,
A_gercek,19,T2_lag,24.0,,0.2073204833090457,,,,,,,,,,,
A_gercek,19,T2_lag,25.0,,0.17334044014405006,,,,,,,,,,,
A_gercek,19,T2_lag,26.0,,0.15998582070131073,,,,,,,,,,,
A_gercek,19,T2_lag,27.0,,0.10954609266620324,,,,,,,,,,,
A_gercek,19,T2_lag,28.0,,0.0555409725710391,,,,,,,,,,,
A_gercek,19,T2_lag,29.0,,0.023139692830211903,,,,,,,,,,,
A_gercek,19,T2_lag,30.0,,0.023950496977978526,,,,,,,,,,,
A_gercek,19,T2_lag,31.0,,0.018545125894325033,,,,,,,,,,,
A_gercek,19,T2_lag,32.0,,0.016446112659866223,,,,,,,,,,,
A_gercek,19,T2_lag,33.0,,0.012392898666047956,,,,,,,,,,,
A_gercek,19,T2_lag,34.0,,0.005185386518624598,,,,,,,,,,,
A_gercek,19,T2_lag,35.0,,0.0029051111202817188,,,,,,,,,,,
A_gercek,19,T2_lag,36.0,,0.0012424077297595196,,,,,,,,,,,
A_gercek,19,T2_lag,37.0,,0.003621736938887454,,,,,,,,,,,
A_gercek,19,T2_lag,38.0,,0.0057205338588399305,,,,,,,,,,,
A_gercek,19,T2_lag,39.0,,0.0031136160673629685,,,,,,,,,,,
A_gercek,19,T2_lag,40.0,,0.00438536123791374,,,,,,,,,,,
A_gercek,19,T2_lag,41.0,,0.012202838818984823,,,,,,,,,,,
A_gercek,19,T2_lag,42.0,,0.01270844449922243,,,,,,,,,,,
A_gercek,19,T2_lag,43.0,,0.012717455827698622,,,,,,,,,,,
A_gercek,19,T2_lag,44.0,,0.00483563298104126,,,,,,,,,,,
A_gercek,19,T2_lag,45.0,,0.002827938646296918,,,,,,,,,,,
A_gercek,19,T2_lag,46.0,,0.005467362316445675,,,,,,,,,,,
A_gercek,19,T2_lag,47.0,,0.00037892820930684145,,,,,,,,,,,
A_gercek,19,T2_lag,48.0,,5.0073424008294594e-05,,,,,,,,,,,
A_gercek,19,T2_lag,49.0,,0.001193479631071647,,,,,,,,,,,
A_gercek,19,T2_lag,50.0,,0.00353121531213937,,,,,,,,,,,
A_gercek,19,T2_lag,51.0,,0.0047027067664994265,,,,,,,,,,,
A_gercek,19,T2_lag,52.0,,0.0008612133823506175,,,,,,,,,,,
A_gercek,19,T2_lag,53.0,,0.0012124065190494747,,,,,,,,,,,
A_gercek,19,T2_lag,54.0,,0.0023789407572317425,,,,,,,,,,,
A_gercek,19,T2_lag,55.0,,0.00011039415421113472,,,,,,,,,,,
A_gercek,19,T2_lag,56.0,,0.00013647049024802184,,,,,,,,,,,
A_gercek,19,T2_lag,57.0,,0.002451870735569443,,,,,,,,,,,
A_gercek,19,T2_lag,58.0,,0.007163310896189836,,,,,,,,,,,
A_gercek,19,T2_lag,59.0,,0.003954298979006203,,,,,,,,,,,
A_gercek,19,T2_lag,60.0,,0.00010549416877247834,,,,,,,,,,,
A_gercek,19,T4,,0.5,1.2448796067871656e-61,1.2369767998132431e-61,,,,,,,,,,
A_gercek,19,T4,,0.8,1.2857863180663032e-61,1.2776238250621698e-61,,,,,,,,,,
A_gercek,19,T4,,0.95,1.7873825539369228e-19,1.7760358026243397e-19,,,,,,,,,,
A_gercek,19,T4,,1.1,3.960481157579066e-19,3.935339033038218e-19,,,,,,,,,,
A_gercek,19,T4,,1.3,1.2269466691827005e-18,1.2191577049800714e-18,,,,,,,,,,
