arm,seed,task,k,H,acc,val,lam,n_classes,reachable,chance,sat,activity,active_frac,participation_ratio,target,tol
A_er,2,T1,2,0,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_er,2,T1,2,10,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_er,2,T1,2,20,1.0,1.0,1e-06,5.0,3.0,0.3333333333333333,,,,,,
A_er,2,T1,2,40,1.0,1.0,1e-05,5.0,3.0,0.3333333333333333,,,,,,
A_er,2,T1,4,0,0.8,0.8416666666666667,1e-05,9.0,5.0,0.2,,,,,,
A_er,2,T1,4,10,0.7833333333333333,0.8333333333333334,1e-05,9.0,5.0,0.2,,,,,,
A_er,2,T1,4,20,0.7416666666666667,0.7166666666666667,1e-05,9.0,5.0,0.2,,,,,,
A_er,2,T1,4,40,0.45,0.4666666666666667,1e-06,9.0,5.0,0.2,,,,,,
A_er,2,T1,6,0,0.5333333333333333,0.5083333333333333,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_er,2,T1,6,10,0.5416666666666666,0.5333333333333333,1e-05,13.0,7.0,0.14285714285714285,,,,,,
A_er,2,T1,6,20,0.4,0.35,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_er,2,T1,6,40,0.225,0.3416666666666667,1e-06,13.0,7.0,0.14285714285714285,,,,,,
A_er,2,T1,8,0,0.3333333333333333,0.4666666666666667,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_er,2,T1,8,10,0.30833333333333335,0.4166666666666667,1e-06,17.0,9.0,0.1111111111111111,,,,,,
A_er,2,T1,8,20,0.19166666666666668,0.25833333333333336,0.0001,17.0,9.0,0.1111111111111111,,,,,,
A_er,2,T1,8,40,0.19166666666666668,0.25833333333333336,1e-05,17.0,9.0,0.1111111111111111,,,,,,
A_er,2,T1,10,0,0.31666666666666665,0.30833333333333335,1e-06,21.0,9.0,0.1111111111111111,,,,,,
A_er,2,diag,10,0,,,,,,,0.03790569370125555,0.4985939062852853,0.9317752596789424,1.0700781147261895,,
A_er,2,T1,10,10,0.20833333333333334,0.26666666666666666,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_er,2,T1,10,20,0.20833333333333334,0.25,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_er,2,T1,10,40,0.20833333333333334,0.25,1e-05,21.0,9.0,0.1111111111111111,,,,,,
A_er,2,T3,9,0,0.0,0.4066147859922179,1e-06,,,,,,,,7.0,0.0
A_er,2,T3,10,0,0.0,0.37937743190661477,1e-06,,,,,,,,8.0,0.44
A_er,2,T3,9,0,0.0,0.3852140077821012,1e-06,,,,,,,,9.0,0.0
A_er,2,T3,10,0,0.0,0.3949416342412451,1e-06,,,,,,,,10.0,0.0
A_er,2,T3_x0,10,0,0.0,0.4143968871595331,1e-06,,,,,,,,8.0,0.08
